Data,Wartość dla NN Indeks Odpowiedzialnego Inwestowania (A),Waluta
2005-07-20,189.14,PLN
2005-07-21,188.58,PLN
2005-07-22,187.37,PLN
2005-07-25,188.97,PLN
2005-07-26,190.26,PLN
2005-07-27,191.57,PLN
2005-07-28,193.75,PLN
2005-07-29,194.98,PLN
2005-08-01,196.03,PLN
2005-08-02,199.20,PLN
2005-08-03,197.68,PLN
2005-08-04,197.95,PLN
2005-08-05,197.82,PLN
2005-08-08,199.49,PLN
2005-08-09,199.29,PLN
2005-08-10,197.96,PLN
2005-08-11,197.48,PLN
2005-08-12,196.63,PLN
2005-08-16,198.17,PLN
2005-08-17,197.31,PLN
2005-08-18,195.97,PLN
2005-08-19,195.98,PLN
2005-08-22,196.69,PLN
2005-08-23,196.57,PLN
2005-08-24,196.60,PLN
2005-08-25,196.20,PLN
2005-08-26,197.29,PLN
2005-08-29,198.09,PLN
2005-08-30,199.31,PLN
2005-08-31,199.76,PLN
2005-09-01,202.16,PLN
2005-09-02,202.56,PLN
2005-09-05,201.12,PLN
2005-09-06,202.09,PLN
2005-09-07,202.26,PLN
2005-09-08,201.46,PLN
2005-09-09,203.50,PLN
2005-09-12,204.96,PLN
2005-09-13,205.10,PLN
2005-09-14,205.38,PLN
2005-09-15,207.21,PLN
2005-09-16,209.12,PLN
2005-09-19,212.29,PLN
2005-09-20,211.44,PLN
2005-09-21,210.23,PLN
2005-09-22,209.72,PLN
2005-09-23,209.87,PLN
2005-09-26,211.65,PLN
2005-09-27,213.26,PLN
2005-09-28,211.55,PLN
2005-09-29,211.75,PLN
2005-09-30,213.39,PLN
2005-10-03,215.24,PLN
2005-10-04,214.82,PLN
2005-10-05,212.27,PLN
2005-10-06,207.19,PLN
2005-10-07,207.05,PLN
2005-10-10,207.06,PLN
2005-10-11,208.99,PLN
2005-10-12,207.62,PLN
2005-10-13,202.19,PLN
2005-10-14,201.14,PLN
2005-10-17,202.31,PLN
2005-10-18,202.46,PLN
2005-10-19,199.21,PLN
2005-10-20,201.21,PLN
2005-10-21,200.66,PLN
2005-10-24,201.69,PLN
2005-10-25,203.03,PLN
2005-10-26,202.08,PLN
2005-10-27,199.99,PLN
2005-10-28,200.81,PLN
2005-10-31,202.24,PLN
2005-11-02,205.69,PLN
2005-11-03,207.31,PLN
2005-11-04,208.07,PLN
2005-11-07,206.79,PLN
2005-11-08,206.22,PLN
2005-11-09,206.69,PLN
2005-11-10,206.12,PLN
2005-11-14,206.67,PLN
2005-11-15,205.60,PLN
2005-11-16,205.60,PLN
2005-11-17,208.21,PLN
2005-11-18,208.68,PLN
2005-11-21,207.65,PLN
2005-11-22,206.69,PLN
2005-11-23,207.31,PLN
2005-11-24,207.63,PLN
2005-11-25,208.65,PLN
2005-11-28,209.78,PLN
2005-11-29,210.44,PLN
2005-11-30,211.27,PLN
2005-12-01,212.29,PLN
2005-12-02,214.45,PLN
2005-12-05,213.88,PLN
2005-12-06,212.73,PLN
2005-12-07,213.99,PLN
2005-12-08,213.58,PLN
2005-12-09,213.14,PLN
2005-12-12,213.96,PLN
2005-12-13,213.75,PLN
2005-12-14,215.82,PLN
2005-12-15,215.48,PLN
2005-12-16,216.00,PLN
2005-12-19,217.26,PLN
2005-12-20,218.70,PLN
2005-12-21,219.36,PLN
2005-12-22,219.15,PLN
2005-12-23,220.43,PLN
2005-12-27,222.07,PLN
2005-12-28,221.33,PLN
2005-12-29,222.11,PLN
2005-12-30,220.24,PLN
2006-01-02,222.59,PLN
2006-01-03,226.56,PLN
2006-01-04,230.89,PLN
2006-01-05,231.16,PLN
2006-01-06,233.07,PLN
2006-01-09,232.23,PLN
2006-01-10,230.60,PLN
2006-01-11,234.35,PLN
2006-01-12,234.33,PLN
2006-01-13,232.18,PLN
2006-01-16,235.26,PLN
2006-01-17,235.14,PLN
2006-01-18,234.14,PLN
2006-01-19,239.04,PLN
2006-01-20,239.90,PLN
2006-01-23,241.53,PLN
2006-01-24,240.30,PLN
2006-01-25,242.20,PLN
2006-01-26,240.78,PLN
2006-01-27,241.16,PLN
2006-01-30,240.95,PLN
2006-01-31,234.51,PLN
2006-02-01,235.02,PLN
2006-02-02,234.86,PLN
2006-02-03,231.33,PLN
2006-02-06,235.12,PLN
2006-02-07,236.31,PLN
2006-02-08,235.86,PLN
2006-02-09,236.80,PLN
2006-02-10,234.33,PLN
2006-02-13,233.18,PLN
2006-02-14,235.22,PLN
2006-02-15,235.98,PLN
2006-02-16,232.92,PLN
2006-02-17,237.88,PLN
2006-02-20,240.87,PLN
2006-02-21,241.22,PLN
2006-02-22,241.17,PLN
2006-02-23,241.86,PLN
2006-02-24,244.19,PLN
2006-02-27,245.98,PLN
2006-02-28,239.86,PLN
2006-03-01,241.38,PLN
2006-03-02,242.52,PLN
2006-03-03,241.36,PLN
2006-03-06,242.09,PLN
2006-03-07,237.58,PLN
2006-03-08,234.29,PLN
2006-03-09,234.84,PLN
2006-03-10,233.92,PLN
2006-03-13,234.28,PLN
2006-03-14,233.13,PLN
2006-03-15,236.27,PLN
2006-03-16,239.93,PLN
2006-03-17,240.40,PLN
2006-03-20,240.30,PLN
2006-03-21,239.28,PLN
2006-03-22,239.21,PLN
2006-03-23,242.51,PLN
2006-03-24,243.69,PLN
2006-03-27,245.30,PLN
2006-03-28,243.04,PLN
2006-03-29,243.64,PLN
2006-03-30,245.56,PLN
2006-03-31,245.64,PLN
2006-04-03,248.07,PLN
2006-04-04,249.19,PLN
2006-04-05,249.21,PLN
2006-04-06,251.32,PLN
2006-04-07,254.66,PLN
2006-04-10,255.04,PLN
2006-04-11,253.64,PLN
2006-04-12,255.78,PLN
2006-04-13,257.25,PLN
2006-04-18,261.10,PLN
2006-04-19,261.49,PLN
2006-04-20,265.66,PLN
2006-04-21,267.58,PLN
2006-04-24,270.06,PLN
2006-04-25,268.65,PLN
2006-04-26,271.15,PLN
2006-04-27,265.92,PLN
2006-04-28,268.32,PLN
2006-05-02,269.02,PLN
2006-05-04,272.71,PLN
2006-05-05,274.32,PLN
2006-05-08,277.34,PLN
2006-05-09,273.86,PLN
2006-05-10,273.96,PLN
2006-05-11,278.72,PLN
2006-05-12,276.28,PLN
2006-05-15,269.46,PLN
2006-05-16,269.83,PLN
2006-05-17,265.13,PLN
2006-05-18,265.32,PLN
2006-05-19,264.97,PLN
2006-05-22,254.03,PLN
2006-05-23,255.91,PLN
2006-05-24,248.57,PLN
2006-05-25,250.35,PLN
2006-05-26,253.88,PLN
2006-05-29,253.68,PLN
2006-05-30,251.11,PLN
2006-05-31,249.06,PLN
2006-06-01,250.36,PLN
2006-06-02,255.27,PLN
2006-06-05,256.53,PLN
2006-06-06,252.21,PLN
2006-06-07,251.63,PLN
2006-06-08,247.30,PLN
2006-06-09,245.30,PLN
2006-06-12,239.33,PLN
2006-06-13,233.14,PLN
2006-06-14,232.28,PLN
2006-06-16,233.63,PLN
2006-06-19,237.58,PLN
2006-06-20,237.91,PLN
2006-06-21,238.97,PLN
2006-06-22,238.18,PLN
2006-06-23,239.81,PLN
2006-06-26,242.35,PLN
2006-06-27,249.45,PLN
2006-06-28,252.59,PLN
2006-06-29,252.14,PLN
2006-06-30,255.63,PLN
2006-07-03,256.21,PLN
2006-07-04,258.08,PLN
2006-07-05,257.25,PLN
2006-07-06,262.90,PLN
2006-07-07,267.55,PLN
2006-07-10,270.02,PLN
2006-07-11,268.59,PLN
2006-07-12,271.59,PLN
2006-07-13,264.79,PLN
2006-07-14,264.40,PLN
2006-07-17,262.60,PLN
2006-07-18,265.36,PLN
2006-07-19,266.71,PLN
2006-07-20,273.80,PLN
2006-07-21,273.15,PLN
2006-07-24,274.25,PLN
2006-07-25,277.57,PLN
2006-07-26,279.04,PLN
2006-07-27,286.88,PLN
2006-07-28,287.40,PLN
2006-07-31,288.76,PLN
2006-08-01,284.95,PLN
2006-08-02,282.97,PLN
2006-08-03,277.10,PLN
2006-08-04,279.45,PLN
2006-08-07,277.72,PLN
2006-08-08,278.24,PLN
2006-08-09,283.26,PLN
2006-08-10,279.69,PLN
2006-08-11,274.52,PLN
2006-08-14,275.12,PLN
2006-08-16,276.08,PLN
2006-08-17,274.00,PLN
2006-08-18,275.61,PLN
2006-08-21,275.87,PLN
2006-08-22,277.89,PLN
2006-08-23,277.84,PLN
2006-08-24,274.79,PLN
2006-08-25,272.82,PLN
2006-08-28,271.99,PLN
2006-08-29,277.05,PLN
2006-08-30,279.22,PLN
2006-08-31,277.47,PLN
2006-09-01,278.49,PLN
2006-09-04,284.67,PLN
2006-09-05,285.15,PLN
2006-09-06,283.51,PLN
2006-09-07,281.21,PLN
2006-09-08,280.61,PLN
2006-09-11,279.31,PLN
2006-09-12,282.12,PLN
2006-09-13,285.08,PLN
2006-09-14,283.89,PLN
2006-09-15,283.94,PLN
2006-09-18,287.41,PLN
2006-09-19,285.93,PLN
2006-09-20,284.01,PLN
2006-09-21,284.06,PLN
2006-09-22,282.72,PLN
2006-09-25,285.22,PLN
2006-09-26,286.07,PLN
2006-09-27,283.51,PLN
2006-09-28,285.62,PLN
2006-09-29,284.39,PLN
2006-10-02,285.20,PLN
2006-10-03,284.28,PLN
2006-10-04,285.88,PLN
2006-10-05,289.66,PLN
2006-10-06,289.33,PLN
2006-10-09,292.68,PLN
2006-10-10,296.04,PLN
2006-10-11,298.02,PLN
2006-10-12,301.40,PLN
2006-10-13,302.76,PLN
2006-10-16,303.50,PLN
2006-10-17,301.62,PLN
2006-10-18,305.42,PLN
2006-10-19,305.95,PLN
2006-10-20,304.70,PLN
2006-10-23,304.11,PLN
2006-10-24,305.24,PLN
2006-10-25,307.18,PLN
2006-10-26,309.05,PLN
2006-10-27,305.89,PLN
2006-10-30,302.58,PLN
2006-10-31,304.05,PLN
2006-11-02,303.61,PLN
2006-11-03,306.29,PLN
2006-11-06,310.58,PLN
2006-11-07,314.42,PLN
2006-11-08,313.78,PLN
2006-11-09,315.92,PLN
2006-11-10,313.28,PLN
2006-11-13,312.51,PLN
2006-11-14,312.19,PLN
2006-11-15,307.22,PLN
2006-11-16,309.16,PLN
2006-11-17,307.97,PLN
2006-11-20,308.40,PLN
2006-11-21,311.59,PLN
2006-11-22,315.96,PLN
2006-11-23,316.54,PLN
2006-11-24,316.29,PLN
2006-11-27,316.30,PLN
2006-11-28,315.74,PLN
2006-11-29,322.40,PLN
2006-11-30,322.03,PLN
2006-12-01,323.82,PLN
2006-12-04,328.93,PLN
2006-12-05,332.19,PLN
2006-12-06,330.93,PLN
2006-12-07,332.35,PLN
2006-12-08,331.99,PLN
2006-12-11,331.52,PLN
2006-12-12,329.52,PLN
2006-12-13,330.55,PLN
2006-12-14,331.76,PLN
2006-12-15,330.98,PLN
2006-12-18,332.65,PLN
2006-12-19,324.99,PLN
2006-12-20,319.87,PLN
2006-12-21,319.89,PLN
2006-12-22,317.80,PLN
2006-12-27,322.63,PLN
2006-12-28,321.88,PLN
2006-12-29,321.79,PLN
2007-01-02,325.94,PLN
2007-01-03,326.71,PLN
2007-01-04,322.32,PLN
2007-01-05,318.59,PLN
2007-01-08,317.56,PLN
2007-01-09,320.35,PLN
2007-01-10,317.42,PLN
2007-01-11,324.57,PLN
2007-01-12,327.91,PLN
2007-01-15,334.47,PLN
2007-01-16,334.39,PLN
2007-01-17,334.70,PLN
2007-01-18,343.59,PLN
2007-01-19,344.03,PLN
2007-01-22,341.53,PLN
2007-01-23,342.30,PLN
2007-01-24,342.68,PLN
2007-01-25,341.56,PLN
2007-01-26,342.19,PLN
2007-01-29,343.87,PLN
2007-01-30,343.17,PLN
2007-01-31,346.87,PLN
2007-02-01,351.00,PLN
2007-02-02,350.48,PLN
2007-02-05,350.70,PLN
2007-02-06,349.89,PLN
2007-02-07,348.99,PLN
2007-02-08,341.56,PLN
2007-02-09,342.45,PLN
2007-02-12,337.53,PLN
2007-02-13,342.02,PLN
2007-02-14,343.55,PLN
2007-02-15,342.91,PLN
2007-02-16,342.52,PLN
2007-02-19,346.91,PLN
2007-02-20,345.17,PLN
2007-02-21,348.74,PLN
2007-02-22,352.41,PLN
2007-02-23,352.71,PLN
2007-02-26,350.98,PLN
2007-02-27,338.61,PLN
2007-02-28,334.74,PLN
2007-03-01,332.15,PLN
2007-03-02,333.81,PLN
2007-03-05,326.99,PLN
2007-03-06,331.07,PLN
2007-03-07,330.66,PLN
2007-03-08,338.42,PLN
2007-03-09,338.33,PLN
2007-03-12,339.31,PLN
2007-03-13,339.15,PLN
2007-03-14,339.22,PLN
2007-03-15,341.73,PLN
2007-03-16,345.72,PLN
2007-03-19,350.93,PLN
2007-03-20,351.11,PLN
2007-03-21,354.89,PLN
2007-03-22,358.74,PLN
2007-03-23,361.12,PLN
2007-03-26,358.98,PLN
2007-03-27,359.65,PLN
2007-03-28,357.98,PLN
2007-03-29,363.56,PLN
2007-03-30,365.02,PLN
2007-04-02,362.03,PLN
2007-04-03,365.41,PLN
2007-04-04,368.46,PLN
2007-04-05,369.49,PLN
2007-04-10,373.38,PLN
2007-04-11,375.28,PLN
2007-04-12,370.24,PLN
2007-04-13,374.02,PLN
2007-04-16,377.20,PLN
2007-04-17,376.56,PLN
2007-04-18,379.05,PLN
2007-04-19,377.65,PLN
2007-04-20,384.81,PLN
2007-04-23,384.15,PLN
2007-04-24,381.88,PLN
2007-04-25,381.50,PLN
2007-04-26,382.59,PLN
2007-04-27,382.09,PLN
2007-04-30,385.61,PLN
2007-05-02,386.16,PLN
2007-05-04,392.60,PLN
2007-05-07,390.90,PLN
2007-05-08,385.23,PLN
2007-05-09,385.97,PLN
2007-05-10,380.62,PLN
2007-05-11,383.09,PLN
2007-05-14,388.23,PLN
2007-05-15,384.99,PLN
2007-05-16,381.91,PLN
2007-05-17,380.48,PLN
2007-05-18,383.98,PLN
2007-05-21,388.87,PLN
2007-05-22,391.97,PLN
2007-05-23,389.36,PLN
2007-05-24,389.71,PLN
2007-05-25,389.24,PLN
2007-05-28,394.48,PLN
2007-05-29,395.00,PLN
2007-05-30,392.91,PLN
2007-05-31,400.38,PLN
2007-06-01,404.61,PLN
2007-06-04,403.78,PLN
2007-06-05,403.56,PLN
2007-06-06,397.21,PLN
2007-06-08,393.34,PLN
2007-06-11,399.24,PLN
2007-06-12,395.99,PLN
2007-06-13,397.29,PLN
2007-06-14,400.63,PLN
2007-06-15,403.71,PLN
2007-06-18,402.96,PLN
2007-06-19,402.08,PLN
2007-06-20,398.89,PLN
2007-06-21,399.51,PLN
2007-06-22,402.61,PLN
2007-06-25,402.04,PLN
2007-06-26,404.40,PLN
2007-06-27,399.10,PLN
2007-06-28,403.59,PLN
2007-06-29,402.40,PLN
2007-07-02,399.05,PLN
2007-07-03,404.50,PLN
2007-07-04,406.50,PLN
2007-07-05,407.20,PLN
2007-07-06,410.32,PLN
2007-07-09,408.53,PLN
2007-07-10,402.71,PLN
2007-07-11,400.07,PLN
2007-07-12,399.48,PLN
2007-07-13,400.40,PLN
2007-07-16,394.57,PLN
2007-07-17,394.96,PLN
2007-07-18,394.01,PLN
2007-07-19,398.30,PLN
2007-07-20,394.17,PLN
2007-07-23,397.61,PLN
2007-07-24,393.18,PLN
2007-07-25,390.84,PLN
2007-07-26,381.71,PLN
2007-07-27,378.47,PLN
2007-07-30,377.35,PLN
2007-07-31,383.65,PLN
2007-08-01,376.02,PLN
2007-08-02,379.28,PLN
2007-08-03,377.26,PLN
2007-08-06,374.27,PLN
2007-08-07,377.00,PLN
2007-08-08,377.17,PLN
2007-08-09,371.91,PLN
2007-08-10,362.43,PLN
2007-08-13,369.47,PLN
2007-08-14,366.85,PLN
2007-08-16,348.57,PLN
2007-08-17,354.96,PLN
2007-08-20,354.48,PLN
2007-08-21,350.45,PLN
2007-08-22,362.53,PLN
2007-08-23,366.04,PLN
2007-08-24,369.96,PLN
2007-08-27,370.89,PLN
2007-08-28,367.66,PLN
2007-08-29,370.45,PLN
2007-08-30,365.28,PLN
2007-08-31,374.15,PLN
2007-09-03,374.88,PLN
2007-09-04,377.19,PLN
2007-09-05,372.81,PLN
2007-09-06,369.44,PLN
2007-09-07,366.08,PLN
2007-09-10,360.75,PLN
2007-09-11,363.74,PLN
2007-09-12,365.94,PLN
2007-09-13,370.72,PLN
2007-09-14,370.06,PLN
2007-09-17,369.63,PLN
2007-09-18,372.37,PLN
2007-09-19,382.90,PLN
2007-09-20,383.20,PLN
2007-09-21,382.48,PLN
2007-09-24,379.26,PLN
2007-09-25,376.58,PLN
2007-09-26,377.64,PLN
2007-09-27,376.54,PLN
2007-09-28,373.01,PLN
2007-10-01,371.49,PLN
2007-10-02,374.10,PLN
2007-10-03,373.62,PLN
2007-10-04,374.79,PLN
2007-10-05,377.52,PLN
2007-10-08,378.54,PLN
2007-10-09,385.98,PLN
2007-10-10,386.59,PLN
2007-10-11,391.12,PLN
2007-10-12,389.57,PLN
2007-10-15,391.81,PLN
2007-10-16,386.48,PLN
2007-10-17,388.43,PLN
2007-10-18,383.11,PLN
2007-10-19,385.48,PLN
2007-10-22,381.93,PLN
2007-10-23,386.02,PLN
2007-10-24,384.46,PLN
2007-10-25,384.59,PLN
2007-10-26,383.40,PLN
2007-10-29,384.08,PLN
2007-10-30,382.36,PLN
2007-10-31,381.20,PLN
2007-11-02,376.41,PLN
2007-11-05,373.97,PLN
2007-11-06,371.58,PLN
2007-11-07,363.80,PLN
2007-11-08,360.99,PLN
2007-11-09,356.27,PLN
2007-11-12,351.17,PLN
2007-11-13,355.29,PLN
2007-11-14,351.95,PLN
2007-11-15,341.01,PLN
2007-11-16,341.90,PLN
2007-11-19,342.77,PLN
2007-11-20,342.80,PLN
2007-11-21,337.63,PLN
2007-11-22,344.79,PLN
2007-11-23,348.58,PLN
2007-11-26,344.52,PLN
2007-11-27,341.06,PLN
2007-11-28,346.10,PLN
2007-11-29,348.40,PLN
2007-11-30,349.45,PLN
2007-12-03,347.78,PLN
2007-12-04,347.41,PLN
2007-12-05,353.49,PLN
2007-12-06,354.18,PLN
2007-12-07,356.62,PLN
2007-12-10,356.97,PLN
2007-12-11,355.39,PLN
2007-12-12,356.68,PLN
2007-12-13,352.68,PLN
2007-12-14,348.90,PLN
2007-12-17,342.24,PLN
2007-12-18,340.89,PLN
2007-12-19,338.99,PLN
2007-12-20,341.07,PLN
2007-12-21,343.12,PLN
2007-12-27,347.24,PLN
2007-12-28,342.44,PLN
2007-12-31,342.39,PLN
2008-01-02,342.08,PLN
2008-01-03,340.43,PLN
2008-01-04,337.44,PLN
2008-01-07,331.31,PLN
2008-01-08,332.03,PLN
2008-01-09,324.51,PLN
2008-01-10,318.31,PLN
2008-01-11,314.14,PLN
2008-01-14,310.26,PLN
2008-01-15,301.80,PLN
2008-01-16,295.00,PLN
2008-01-17,296.54,PLN
2008-01-18,299.68,PLN
2008-01-21,286.80,PLN
2008-01-22,289.48,PLN
2008-01-23,291.88,PLN
2008-01-24,302.82,PLN
2008-01-25,303.57,PLN
2008-01-28,298.72,PLN
2008-01-29,306.90,PLN
2008-01-30,309.07,PLN
2008-01-31,306.32,PLN
2008-02-01,313.36,PLN
2008-02-04,315.48,PLN
2008-02-05,306.77,PLN
2008-02-06,306.79,PLN
2008-02-07,304.12,PLN
2008-02-08,306.30,PLN
2008-02-11,309.10,PLN
2008-02-12,317.06,PLN
2008-02-13,319.67,PLN
2008-02-14,320.49,PLN
2008-02-15,317.98,PLN
2008-02-18,322.57,PLN
2008-02-19,321.82,PLN
2008-02-20,320.12,PLN
2008-02-21,319.88,PLN
2008-02-22,318.08,PLN
2008-02-25,317.97,PLN
2008-02-26,316.90,PLN
2008-02-27,314.31,PLN
2008-02-28,312.90,PLN
2008-02-29,308.29,PLN
2008-03-04,298.27,PLN
2008-03-05,302.02,PLN
2008-03-06,300.55,PLN
2008-03-07,297.19,PLN
2008-03-10,300.64,PLN
2008-03-11,306.01,PLN
2008-03-12,307.98,PLN
2008-03-13,302.35,PLN
2008-03-14,301.06,PLN
2008-03-17,295.68,PLN
2008-03-18,302.35,PLN
2008-03-19,304.07,PLN
2008-03-20,301.10,PLN
2008-03-25,308.15,PLN
2008-03-26,309.05,PLN
2008-03-27,311.61,PLN
2008-03-28,311.12,PLN
2008-03-31,312.00,PLN
2008-04-01,315.96,PLN
2008-04-02,315.32,PLN
2008-04-03,312.42,PLN
2008-04-04,314.41,PLN
2008-04-07,315.63,PLN
2008-04-08,312.42,PLN
2008-04-09,313.93,PLN
2008-04-10,312.41,PLN
2008-04-11,307.61,PLN
2008-04-14,304.65,PLN
2008-04-15,305.72,PLN
2008-04-16,305.87,PLN
2008-04-17,306.24,PLN
2008-04-18,308.34,PLN
2008-04-21,305.96,PLN
2008-04-22,301.21,PLN
2008-04-23,296.66,PLN
2008-04-24,299.46,PLN
2008-04-25,301.41,PLN
2008-04-28,304.50,PLN
2008-04-29,301.35,PLN
2008-04-30,304.39,PLN
2008-05-05,307.41,PLN
2008-05-06,308.61,PLN
2008-05-07,312.81,PLN
2008-05-08,310.28,PLN
2008-05-09,309.75,PLN
2008-05-12,311.98,PLN
2008-05-13,311.77,PLN
2008-05-14,313.59,PLN
2008-05-15,310.71,PLN
2008-05-16,310.29,PLN
2008-05-19,308.86,PLN
2008-05-20,304.47,PLN
2008-05-21,303.02,PLN
2008-05-23,299.90,PLN
2008-05-26,300.34,PLN
2008-05-27,301.05,PLN
2008-05-28,301.94,PLN
2008-05-29,300.89,PLN
2008-05-30,301.51,PLN
2008-06-02,299.73,PLN
2008-06-03,300.99,PLN
2008-06-04,297.90,PLN
2008-06-05,298.90,PLN
2008-06-06,298.02,PLN
2008-06-09,293.94,PLN
2008-06-10,287.56,PLN
2008-06-11,282.23,PLN
2008-06-12,285.08,PLN
2008-06-13,285.30,PLN
2008-06-16,283.24,PLN
2008-06-17,283.86,PLN
2008-06-18,280.85,PLN
2008-06-19,282.82,PLN
2008-06-20,281.37,PLN
2008-06-23,277.22,PLN
2008-06-24,275.84,PLN
2008-06-25,276.72,PLN
2008-06-26,276.85,PLN
2008-06-27,272.51,PLN
2008-06-30,270.96,PLN
2008-07-01,266.58,PLN
2008-07-02,265.74,PLN
2008-07-03,264.08,PLN
2008-07-04,261.04,PLN
2008-07-07,260.50,PLN
2008-07-08,259.88,PLN
2008-07-09,262.27,PLN
2008-07-10,258.82,PLN
2008-07-11,254.81,PLN
2008-07-14,253.62,PLN
2008-07-15,247.05,PLN
2008-07-16,244.71,PLN
2008-07-17,250.66,PLN
2008-07-18,251.89,PLN
2008-07-21,256.37,PLN
2008-07-22,257.56,PLN
2008-07-23,264.36,PLN
2008-07-24,263.08,PLN
2008-07-25,264.32,PLN
2008-07-28,265.02,PLN
2008-07-29,265.75,PLN
2008-07-30,272.98,PLN
2008-07-31,273.05,PLN
2008-08-01,270.59,PLN
2008-08-04,269.08,PLN
2008-08-05,271.66,PLN
2008-08-06,268.55,PLN
2008-08-07,267.12,PLN
2008-08-08,265.33,PLN
2008-08-11,267.86,PLN
2008-08-12,270.74,PLN
2008-08-13,269.23,PLN
2008-08-14,268.81,PLN
2008-08-18,267.84,PLN
2008-08-19,262.69,PLN
2008-08-20,263.20,PLN
2008-08-21,263.36,PLN
2008-08-22,265.43,PLN
2008-08-25,265.09,PLN
2008-08-26,262.32,PLN
2008-08-27,260.96,PLN
2008-08-28,263.41,PLN
2008-08-29,265.24,PLN
2008-09-01,265.81,PLN
2008-09-02,271.81,PLN
2008-09-03,271.02,PLN
2008-09-04,271.65,PLN
2008-09-05,264.25,PLN
2008-09-08,268.32,PLN
2008-09-09,266.13,PLN
2008-09-10,262.70,PLN
2008-09-11,260.29,PLN
2008-09-12,259.89,PLN
2008-09-15,252.47,PLN
2008-09-16,246.14,PLN
2008-09-17,245.12,PLN
2008-09-18,245.34,PLN
2008-09-19,254.45,PLN
2008-09-22,253.32,PLN
2008-09-23,249.93,PLN
2008-09-24,250.06,PLN
2008-09-25,254.72,PLN
2008-09-26,255.53,PLN
2008-09-29,246.93,PLN
2008-09-30,250.13,PLN
2008-10-01,252.49,PLN
2008-10-02,249.23,PLN
2008-10-03,247.36,PLN
2008-10-06,236.51,PLN
2008-10-07,234.21,PLN
2008-10-08,231.75,PLN
2008-10-09,232.06,PLN
2008-10-10,217.41,PLN
2008-10-13,220.17,PLN
2008-10-14,226.05,PLN
2008-10-15,216.71,PLN
2008-10-16,211.43,PLN
2008-10-17,204.22,PLN
2008-10-20,205.16,PLN
2008-10-21,207.84,PLN
2008-10-22,198.76,PLN
2008-10-23,192.91,PLN
2008-10-24,186.93,PLN
2008-10-27,186.05,PLN
2008-10-28,190.22,PLN
2008-10-29,200.58,PLN
2008-10-30,204.60,PLN
2008-10-31,207.42,PLN
2008-11-03,208.03,PLN
2008-11-04,214.70,PLN
2008-11-05,211.39,PLN
2008-11-06,204.29,PLN
2008-11-07,207.58,PLN
2008-11-10,210.61,PLN
2008-11-12,205.97,PLN
2008-11-13,197.24,PLN
2008-11-14,200.69,PLN
2008-11-17,197.53,PLN
2008-11-18,192.75,PLN
2008-11-19,194.16,PLN
2008-11-20,186.76,PLN
2008-11-21,189.05,PLN
2008-11-24,200.32,PLN
2008-11-25,202.62,PLN
2008-11-26,202.52,PLN
2008-11-27,204.75,PLN
2008-11-28,202.57,PLN
2008-12-01,199.26,PLN
2008-12-02,202.07,PLN
2008-12-03,199.90,PLN
2008-12-04,204.34,PLN
2008-12-05,202.42,PLN
2008-12-08,208.69,PLN
2008-12-09,210.66,PLN
2008-12-10,209.67,PLN
2008-12-11,207.43,PLN
2008-12-12,202.59,PLN
2008-12-15,205.26,PLN
2008-12-16,209.08,PLN
2008-12-17,203.47,PLN
2008-12-18,203.72,PLN
2008-12-19,201.83,PLN
2008-12-22,198.69,PLN
2008-12-23,198.33,PLN
2008-12-29,200.42,PLN
2008-12-30,201.65,PLN
2008-12-31,200.86,PLN
2009-01-05,206.79,PLN
2009-01-06,211.29,PLN
2009-01-07,208.43,PLN
2009-01-08,205.92,PLN
2009-01-09,203.51,PLN
2009-01-12,201.27,PLN
2009-01-13,198.53,PLN
2009-01-14,193.92,PLN
2009-01-15,191.94,PLN
2009-01-16,193.57,PLN
2009-01-19,189.61,PLN
2009-01-20,188.71,PLN
2009-01-21,190.86,PLN
2009-01-22,185.93,PLN
2009-01-23,184.92,PLN
2009-01-26,189.94,PLN
2009-01-27,186.01,PLN
2009-01-28,188.04,PLN
2009-01-29,187.19,PLN
2009-01-30,186.18,PLN
2009-02-02,180.59,PLN
2009-02-03,174.76,PLN
2009-02-04,176.50,PLN
2009-02-05,176.45,PLN
2009-02-06,180.87,PLN
2009-02-09,184.38,PLN
2009-02-10,184.05,PLN
2009-02-11,181.03,PLN
2009-02-12,176.83,PLN
2009-02-13,176.72,PLN
2009-02-16,172.09,PLN
2009-02-17,162.33,PLN
2009-02-18,163.05,PLN
2009-02-19,169.21,PLN
2009-02-20,166.47,PLN
2009-02-23,166.28,PLN
2009-02-24,165.47,PLN
2009-02-25,164.37,PLN
2009-02-26,168.10,PLN
2009-02-27,166.47,PLN
2009-03-02,167.07,PLN
2009-03-03,166.90,PLN
2009-03-04,171.87,PLN
2009-03-05,170.82,PLN
2009-03-06,173.72,PLN
2009-03-09,172.37,PLN
2009-03-10,175.00,PLN
2009-03-11,175.62,PLN
2009-03-12,175.36,PLN
2009-03-13,175.45,PLN
2009-03-16,176.84,PLN
2009-03-17,174.98,PLN
2009-03-18,172.83,PLN
2009-03-19,175.26,PLN
2009-03-20,176.57,PLN
2009-03-23,180.67,PLN
2009-03-24,181.02,PLN
2009-03-25,187.07,PLN
2009-03-26,185.83,PLN
2009-03-27,181.91,PLN
2009-03-30,176.87,PLN
2009-03-31,176.47,PLN
2009-04-01,177.33,PLN
2009-04-02,186.33,PLN
2009-04-03,189.71,PLN
