Data,Wartość dla NN Perspektywa 2040 (A),Waluta
2012-08-14,99.47,PLN
2012-08-16,99.70,PLN
2012-08-17,99.35,PLN
2012-08-20,99.27,PLN
2012-08-21,99.61,PLN
2012-08-22,99.46,PLN
2012-08-23,99.45,PLN
2012-08-24,99.39,PLN
2012-08-27,99.29,PLN
2012-08-28,99.22,PLN
2012-08-29,98.91,PLN
2012-08-30,98.73,PLN
2012-08-31,99.11,PLN
2012-09-03,99.42,PLN
2012-09-04,99.10,PLN
2012-09-05,99.20,PLN
2012-09-06,99.82,PLN
2012-09-07,100.54,PLN
2012-09-10,100.69,PLN
2012-09-11,100.76,PLN
2012-09-12,100.78,PLN
2012-09-13,101.08,PLN
2012-09-14,102.25,PLN
2012-09-17,102.16,PLN
2012-09-18,102.22,PLN
2012-09-19,102.37,PLN
2012-09-20,101.89,PLN
2012-09-21,102.02,PLN
2012-09-24,101.95,PLN
2012-09-25,102.07,PLN
2012-09-26,101.56,PLN
2012-09-27,102.13,PLN
2012-09-28,102.10,PLN
2012-10-01,102.44,PLN
2012-10-02,102.53,PLN
2012-10-03,102.41,PLN
2012-10-04,102.29,PLN
2012-10-05,102.98,PLN
2012-10-08,102.69,PLN
2012-10-09,102.56,PLN
2012-10-10,102.62,PLN
2012-10-11,102.88,PLN
2012-10-12,102.74,PLN
2012-10-15,102.96,PLN
2012-10-16,103.33,PLN
2012-10-17,103.62,PLN
2012-10-18,103.96,PLN
2012-10-19,103.19,PLN
2012-10-22,103.19,PLN
2012-10-23,102.45,PLN
2012-10-24,102.66,PLN
2012-10-25,102.70,PLN
2012-10-26,102.49,PLN
2012-10-29,102.29,PLN
2012-10-30,102.44,PLN
2012-10-31,102.58,PLN
2012-11-02,103.10,PLN
2012-11-05,103.14,PLN
2012-11-06,103.35,PLN
2012-11-07,103.03,PLN
2012-11-08,102.99,PLN
2012-11-09,102.87,PLN
2012-11-12,102.78,PLN
2012-11-13,102.74,PLN
2012-11-14,102.84,PLN
2012-11-15,102.86,PLN
2012-11-16,102.58,PLN
2012-11-19,103.39,PLN
2012-11-20,103.46,PLN
2012-11-21,103.34,PLN
2012-11-22,103.27,PLN
2012-11-23,103.48,PLN
2012-11-26,103.66,PLN
2012-11-27,103.80,PLN
2012-11-28,103.81,PLN
2012-11-29,104.10,PLN
2012-11-30,104.39,PLN
2012-12-03,104.43,PLN
2012-12-04,104.67,PLN
2012-12-05,105.08,PLN
2012-12-06,105.62,PLN
2012-12-07,105.63,PLN
2012-12-10,106.11,PLN
2012-12-11,106.59,PLN
2012-12-12,106.87,PLN
2012-12-13,106.68,PLN
2012-12-14,106.93,PLN
2012-12-17,106.98,PLN
2012-12-18,107.42,PLN
2012-12-19,107.90,PLN
2012-12-20,107.93,PLN
2012-12-21,107.82,PLN
2012-12-27,108.08,PLN
2012-12-28,107.99,PLN
2013-01-02,108.87,PLN
2013-01-03,109.11,PLN
2013-01-04,108.79,PLN
2013-01-07,108.56,PLN
2013-01-08,108.65,PLN
2013-01-09,108.67,PLN
2013-01-10,108.48,PLN
2013-01-11,108.08,PLN
2013-01-14,108.31,PLN
2013-01-15,108.04,PLN
2013-01-16,108.37,PLN
2013-01-17,108.63,PLN
2013-01-18,109.00,PLN
2013-01-21,109.16,PLN
2013-01-22,109.14,PLN
2013-01-23,109.25,PLN
2013-01-24,109.42,PLN
2013-01-25,108.93,PLN
2013-01-28,108.36,PLN
2013-01-29,108.47,PLN
2013-01-30,107.96,PLN
2013-01-31,108.04,PLN
2013-02-01,108.23,PLN
2013-02-04,107.92,PLN
2013-02-05,108.01,PLN
2013-02-06,107.47,PLN
2013-02-07,107.58,PLN
2013-02-08,107.84,PLN
2013-02-11,107.77,PLN
2013-02-12,107.60,PLN
2013-02-13,107.85,PLN
2013-02-14,107.80,PLN
2013-02-15,108.02,PLN
2013-02-18,108.08,PLN
2013-02-19,108.11,PLN
2013-02-20,107.72,PLN
2013-02-21,107.50,PLN
2013-02-22,107.66,PLN
2013-02-25,107.77,PLN
2013-02-26,107.53,PLN
2013-02-27,107.90,PLN
2013-02-28,108.06,PLN
2013-03-01,108.14,PLN
2013-03-04,107.75,PLN
2013-03-05,108.21,PLN
2013-03-06,108.73,PLN
2013-03-07,108.71,PLN
2013-03-08,109.19,PLN
2013-03-11,108.97,PLN
2013-03-12,108.96,PLN
2013-03-13,108.81,PLN
2013-03-14,108.97,PLN
2013-03-15,108.74,PLN
2013-03-18,108.39,PLN
2013-03-19,107.85,PLN
2013-03-20,107.74,PLN
2013-03-21,107.35,PLN
2013-03-22,106.82,PLN
2013-03-25,106.60,PLN
2013-03-26,106.86,PLN
2013-03-27,107.37,PLN
2013-03-28,107.23,PLN
2013-04-02,107.45,PLN
2013-04-03,106.86,PLN
2013-04-04,106.91,PLN
2013-04-05,106.69,PLN
2013-04-08,106.88,PLN
2013-04-09,107.09,PLN
2013-04-10,107.51,PLN
2013-04-11,107.89,PLN
2013-04-12,107.72,PLN
2013-04-15,106.71,PLN
2013-04-17,106.15,PLN
2013-04-18,105.64,PLN
2013-04-19,105.99,PLN
2013-04-22,106.11,PLN
2013-04-23,106.07,PLN
2013-04-24,106.52,PLN
2013-04-25,106.82,PLN
2013-04-26,106.98,PLN
2013-04-29,107.28,PLN
2013-04-30,107.61,PLN
2013-05-02,107.76,PLN
2013-05-06,108.35,PLN
2013-05-07,108.57,PLN
2013-05-08,108.98,PLN
2013-05-09,109.08,PLN
2013-05-10,108.98,PLN
2013-05-13,109.04,PLN
2013-05-14,109.57,PLN
2013-05-15,109.82,PLN
2013-05-16,109.58,PLN
2013-05-17,109.78,PLN
2013-05-20,109.65,PLN
2013-05-21,109.58,PLN
2013-05-22,109.84,PLN
2013-05-23,109.02,PLN
2013-05-24,109.39,PLN
2013-05-27,110.30,PLN
2013-05-28,110.56,PLN
2013-05-29,109.97,PLN
2013-05-31,109.79,PLN
2013-06-03,109.03,PLN
2013-06-04,109.46,PLN
2013-06-05,109.16,PLN
2013-06-06,108.44,PLN
2013-06-07,108.99,PLN
2013-06-10,108.75,PLN
2013-06-11,108.03,PLN
2013-06-12,108.14,PLN
2013-06-13,108.07,PLN
2013-06-14,108.50,PLN
2013-06-17,108.40,PLN
2013-06-18,108.07,PLN
2013-06-19,107.67,PLN
2013-06-20,104.98,PLN
2013-06-21,103.88,PLN
2013-06-24,103.20,PLN
2013-06-25,103.62,PLN
2013-06-26,104.05,PLN
2013-06-27,103.61,PLN
2013-06-28,104.47,PLN
2013-07-01,104.68,PLN
2013-07-02,105.47,PLN
2013-07-03,104.88,PLN
2013-07-04,105.66,PLN
2013-07-05,105.21,PLN
2013-07-08,104.64,PLN
2013-07-09,104.79,PLN
2013-07-10,105.20,PLN
2013-07-11,106.08,PLN
2013-07-12,106.56,PLN
2013-07-15,106.70,PLN
2013-07-16,106.55,PLN
2013-07-17,106.66,PLN
2013-07-18,106.80,PLN
2013-07-19,106.86,PLN
2013-07-22,107.00,PLN
2013-07-23,107.33,PLN
2013-07-24,107.18,PLN
2013-07-25,106.98,PLN
2013-07-26,106.68,PLN
2013-07-29,106.71,PLN
2013-07-30,106.73,PLN
2013-07-31,106.63,PLN
2013-08-01,107.13,PLN
2013-08-02,107.73,PLN
2013-08-05,107.90,PLN
2013-08-06,107.32,PLN
2013-08-07,107.46,PLN
2013-08-08,108.08,PLN
2013-08-09,108.54,PLN
2013-08-12,109.05,PLN
2013-08-13,109.31,PLN
2013-08-14,109.59,PLN
2013-08-16,108.97,PLN
2013-08-19,108.43,PLN
2013-08-20,107.81,PLN
2013-08-21,107.56,PLN
2013-08-22,108.08,PLN
2013-08-23,108.28,PLN
2013-08-26,108.30,PLN
2013-08-27,107.27,PLN
2013-08-28,106.82,PLN
2013-08-29,107.20,PLN
2013-08-30,107.36,PLN
2013-09-02,107.75,PLN
2013-09-03,107.45,PLN
2013-09-04,106.62,PLN
2013-09-05,105.29,PLN
2013-09-06,106.09,PLN
2013-09-09,107.21,PLN
2013-09-10,108.23,PLN
2013-09-11,108.84,PLN
2013-09-12,109.06,PLN
2013-09-13,108.90,PLN
2013-09-16,108.97,PLN
2013-09-17,109.16,PLN
2013-09-18,109.42,PLN
2013-09-19,110.35,PLN
2013-09-20,110.20,PLN
2013-09-23,110.05,PLN
2013-09-24,109.99,PLN
2013-09-25,110.06,PLN
2013-09-26,110.37,PLN
2013-09-27,110.13,PLN
2013-09-30,109.59,PLN
2013-10-01,110.21,PLN
2013-10-02,110.22,PLN
2013-10-03,110.35,PLN
2013-10-04,110.17,PLN
2013-10-07,109.98,PLN
2013-10-08,109.80,PLN
2013-10-09,110.01,PLN
2013-10-10,111.23,PLN
2013-10-11,111.63,PLN
2013-10-14,111.95,PLN
2013-10-15,112.24,PLN
2013-10-16,112.64,PLN
2013-10-17,112.65,PLN
2013-10-18,113.03,PLN
2013-10-21,113.86,PLN
2013-10-22,114.00,PLN
2013-10-23,113.67,PLN
2013-10-24,114.31,PLN
2013-10-25,114.22,PLN
2013-10-28,114.59,PLN
2013-10-29,114.88,PLN
2013-10-30,114.64,PLN
2013-10-31,114.18,PLN
2013-11-04,114.18,PLN
2013-11-05,113.56,PLN
2013-11-06,113.93,PLN
2013-11-07,113.79,PLN
2013-11-08,113.14,PLN
2013-11-12,112.83,PLN
2013-11-13,112.39,PLN
2013-11-14,112.95,PLN
2013-11-15,113.66,PLN
2013-11-18,114.69,PLN
2013-11-19,114.37,PLN
2013-11-20,114.32,PLN
2013-11-21,114.11,PLN
2013-11-22,114.35,PLN
2013-11-25,114.72,PLN
2013-11-26,114.10,PLN
2013-11-27,114.14,PLN
2013-11-28,113.96,PLN
2013-11-29,114.24,PLN
2013-12-02,113.56,PLN
2013-12-03,112.89,PLN
2013-12-04,112.35,PLN
2013-12-05,112.09,PLN
2013-12-06,112.36,PLN
2013-12-09,112.73,PLN
2013-12-10,112.68,PLN
2013-12-11,112.38,PLN
2013-12-12,111.74,PLN
2013-12-13,111.68,PLN
2013-12-16,111.77,PLN
2013-12-17,111.09,PLN
2013-12-18,111.49,PLN
2013-12-19,111.27,PLN
2013-12-20,111.56,PLN
2013-12-23,111.81,PLN
2013-12-27,111.77,PLN
2013-12-30,111.94,PLN
2014-01-02,111.95,PLN
2014-01-03,111.67,PLN
2014-01-07,110.87,PLN
2014-01-08,110.90,PLN
2014-01-09,110.22,PLN
2014-01-10,110.39,PLN
2014-01-13,111.12,PLN
2014-01-14,111.13,PLN
2014-01-15,111.65,PLN
2014-01-16,111.82,PLN
2014-01-17,111.64,PLN
2014-01-20,111.61,PLN
2014-01-21,111.97,PLN
2014-01-22,112.27,PLN
2014-01-23,111.69,PLN
2014-01-24,110.44,PLN
2014-01-27,109.72,PLN
2014-01-28,110.07,PLN
2014-01-29,109.74,PLN
2014-01-30,109.72,PLN
2014-01-31,109.77,PLN
2014-02-03,109.77,PLN
2014-02-04,109.45,PLN
2014-02-05,109.79,PLN
2014-02-06,110.85,PLN
2014-02-07,111.09,PLN
2014-02-10,111.06,PLN
2014-02-11,111.60,PLN
2014-02-12,112.22,PLN
2014-02-13,112.08,PLN
2014-02-14,112.34,PLN
2014-02-17,112.65,PLN
2014-02-18,112.53,PLN
2014-02-19,112.53,PLN
2014-02-20,112.12,PLN
2014-02-21,112.66,PLN
2014-02-24,113.13,PLN
2014-02-25,112.82,PLN
2014-02-26,112.15,PLN
2014-02-27,112.22,PLN
2014-02-28,112.92,PLN
2014-03-03,110.64,PLN
2014-03-04,111.86,PLN
2014-03-05,112.06,PLN
2014-03-06,112.51,PLN
2014-03-07,111.92,PLN
2014-03-10,111.20,PLN
2014-03-11,111.28,PLN
2014-03-12,110.53,PLN
2014-03-13,110.13,PLN
2014-03-14,109.57,PLN
2014-03-17,110.64,PLN
2014-03-18,110.85,PLN
2014-03-19,110.58,PLN
2014-03-20,110.47,PLN
2014-03-21,110.55,PLN
2014-03-24,110.58,PLN
2014-03-25,111.20,PLN
2014-03-26,111.89,PLN
2014-03-27,112.07,PLN
2014-03-28,112.43,PLN
2014-03-31,113.06,PLN
2014-04-01,113.38,PLN
2014-04-02,113.67,PLN
2014-04-03,113.42,PLN
2014-04-04,113.77,PLN
2014-04-07,113.42,PLN
2014-04-08,113.63,PLN
2014-04-09,113.51,PLN
2014-04-10,113.62,PLN
2014-04-11,113.29,PLN
2014-04-14,112.95,PLN
2014-04-15,112.42,PLN
2014-04-16,112.43,PLN
2014-04-17,112.95,PLN
2014-04-22,113.25,PLN
2014-04-23,113.18,PLN
2014-04-24,113.04,PLN
2014-04-25,112.75,PLN
2014-04-28,112.87,PLN
2014-04-29,113.19,PLN
2014-04-30,113.44,PLN
2014-05-02,113.60,PLN
2014-05-05,113.29,PLN
2014-05-06,113.05,PLN
2014-05-07,112.79,PLN
2014-05-08,113.22,PLN
2014-05-09,113.04,PLN
2014-05-12,113.36,PLN
2014-05-13,113.69,PLN
2014-05-14,114.09,PLN
2014-05-15,113.75,PLN
2014-05-16,113.61,PLN
2014-05-19,113.77,PLN
2014-05-20,113.74,PLN
2014-05-21,113.94,PLN
2014-05-22,114.85,PLN
2014-05-23,115.13,PLN
2014-05-26,115.37,PLN
2014-05-27,115.25,PLN
2014-05-28,115.26,PLN
2014-05-29,115.70,PLN
2014-05-30,115.35,PLN
2014-06-02,115.50,PLN
2014-06-03,115.59,PLN
2014-06-04,115.60,PLN
2014-06-05,115.93,PLN
2014-06-06,116.63,PLN
2014-06-09,116.57,PLN
2014-06-10,116.71,PLN
2014-06-11,116.47,PLN
2014-06-12,116.40,PLN
2014-06-13,116.36,PLN
2014-06-16,116.00,PLN
2014-06-17,116.17,PLN
2014-06-18,116.41,PLN
2014-06-20,116.50,PLN
2014-06-23,116.68,PLN
2014-06-24,116.78,PLN
2014-06-25,116.24,PLN
2014-06-26,116.13,PLN
2014-06-27,116.17,PLN
2014-06-30,116.34,PLN
2014-07-01,116.26,PLN
2014-07-02,115.82,PLN
2014-07-03,115.71,PLN
2014-07-04,115.82,PLN
2014-07-07,116.03,PLN
2014-07-08,115.92,PLN
2014-07-09,115.69,PLN
2014-07-10,115.42,PLN
2014-07-11,115.74,PLN
2014-07-14,116.10,PLN
2014-07-15,116.18,PLN
2014-07-16,116.40,PLN
2014-07-17,116.16,PLN
2014-07-18,116.11,PLN
2014-07-21,116.03,PLN
2014-07-22,116.58,PLN
2014-07-23,116.91,PLN
2014-07-24,116.99,PLN
2014-07-25,117.09,PLN
2014-07-28,117.05,PLN
2014-07-29,116.92,PLN
2014-07-30,116.42,PLN
2014-07-31,115.69,PLN
2014-08-01,115.70,PLN
2014-08-04,116.08,PLN
2014-08-05,115.70,PLN
2014-08-06,115.25,PLN
2014-08-07,114.89,PLN
2014-08-08,114.59,PLN
2014-08-11,115.33,PLN
2014-08-12,115.40,PLN
2014-08-13,116.03,PLN
2014-08-14,116.44,PLN
2014-08-18,117.08,PLN
2014-08-19,117.37,PLN
2014-08-20,117.44,PLN
2014-08-21,117.59,PLN
2014-08-22,117.48,PLN
2014-08-25,117.79,PLN
2014-08-26,118.20,PLN
2014-08-27,118.34,PLN
2014-08-28,117.60,PLN
2014-08-29,117.71,PLN
2014-09-01,118.08,PLN
2014-09-02,118.22,PLN
2014-09-03,119.19,PLN
2014-09-04,119.62,PLN
2014-09-05,119.74,PLN
2014-09-08,119.93,PLN
2014-09-09,119.41,PLN
2014-09-10,119.28,PLN
2014-09-11,118.97,PLN
2014-09-12,118.70,PLN
2014-09-15,118.79,PLN
2014-09-16,118.96,PLN
2014-09-17,119.30,PLN
2014-09-18,119.10,PLN
2014-09-19,119.51,PLN
2014-09-22,119.21,PLN
2014-09-23,118.66,PLN
2014-09-24,118.67,PLN
2014-09-25,118.62,PLN
2014-09-26,118.44,PLN
2014-09-29,118.07,PLN
2014-09-30,118.19,PLN
2014-10-01,117.57,PLN
2014-10-02,117.00,PLN
2014-10-03,117.24,PLN
2014-10-06,117.58,PLN
2014-10-07,117.27,PLN
2014-10-08,116.85,PLN
2014-10-09,117.17,PLN
2014-10-10,116.25,PLN
2014-10-13,116.32,PLN
2014-10-14,116.42,PLN
2014-10-15,116.13,PLN
2014-10-16,115.42,PLN
2014-10-17,116.09,PLN
2014-10-20,116.39,PLN
2014-10-21,117.11,PLN
2014-10-22,117.46,PLN
2014-10-23,117.80,PLN
2014-10-24,117.80,PLN
2014-10-27,117.81,PLN
2014-10-28,118.28,PLN
2014-10-29,118.37,PLN
2014-10-30,118.30,PLN
2014-10-31,119.11,PLN
2014-11-03,118.98,PLN
2014-11-04,119.04,PLN
2014-11-05,118.67,PLN
2014-11-06,118.36,PLN
2014-11-07,118.31,PLN
2014-11-10,118.45,PLN
2014-11-12,118.64,PLN
2014-11-13,118.67,PLN
2014-11-14,118.81,PLN
2014-11-17,118.55,PLN
2014-11-18,118.87,PLN
2014-11-19,118.73,PLN
2014-11-20,118.63,PLN
2014-11-21,119.41,PLN
2014-11-24,119.34,PLN
2014-11-25,119.30,PLN
2014-11-26,119.68,PLN
2014-11-27,119.73,PLN
2014-11-28,119.82,PLN
2014-12-01,119.41,PLN
2014-12-02,119.58,PLN
2014-12-03,119.56,PLN
2014-12-04,119.42,PLN
2014-12-05,119.49,PLN
2014-12-08,119.16,PLN
2014-12-09,118.43,PLN
2014-12-10,117.75,PLN
2014-12-11,117.71,PLN
2014-12-12,117.08,PLN
2014-12-15,116.20,PLN
2014-12-16,114.77,PLN
2014-12-17,115.42,PLN
2014-12-18,117.12,PLN
2014-12-19,117.23,PLN
2014-12-22,117.69,PLN
2014-12-23,117.81,PLN
2014-12-29,117.80,PLN
2014-12-30,118.01,PLN
2015-01-02,118.08,PLN
2015-01-05,117.45,PLN
2015-01-07,117.86,PLN
2015-01-08,119.02,PLN
2015-01-09,118.71,PLN
2015-01-12,118.76,PLN
2015-01-13,119.19,PLN
2015-01-14,118.85,PLN
2015-01-15,118.55,PLN
2015-01-16,118.46,PLN
2015-01-19,118.26,PLN
2015-01-20,118.54,PLN
2015-01-21,119.22,PLN
2015-01-22,119.71,PLN
2015-01-23,120.33,PLN
2015-01-26,120.30,PLN
2015-01-27,120.39,PLN
2015-01-28,120.11,PLN
2015-01-29,120.10,PLN
2015-01-30,119.97,PLN
2015-02-02,119.85,PLN
2015-02-03,119.98,PLN
2015-02-04,119.82,PLN
2015-02-05,119.84,PLN
2015-02-06,119.70,PLN
2015-02-09,119.11,PLN
2015-02-10,119.16,PLN
2015-02-11,118.90,PLN
2015-02-12,119.87,PLN
2015-02-13,120.30,PLN
2015-02-16,120.63,PLN
2015-02-17,120.45,PLN
2015-02-18,120.47,PLN
2015-02-19,120.68,PLN
2015-02-20,120.66,PLN
2015-02-23,120.93,PLN
2015-02-24,121.23,PLN
2015-02-25,121.23,PLN
2015-02-26,121.34,PLN
2015-02-27,121.28,PLN
2015-03-02,121.37,PLN
2015-03-03,120.89,PLN
2015-03-04,120.73,PLN
2015-03-05,120.77,PLN
2015-03-06,120.50,PLN
2015-03-09,120.47,PLN
2015-03-10,119.60,PLN
2015-03-11,120.13,PLN
2015-03-12,120.52,PLN
2015-03-13,120.13,PLN
2015-03-16,120.32,PLN
2015-03-17,120.54,PLN
2015-03-18,120.85,PLN
2015-03-19,121.64,PLN
2015-03-20,122.17,PLN
2015-03-23,122.31,PLN
2015-03-24,122.10,PLN
2015-03-25,121.93,PLN
2015-03-26,121.14,PLN
2015-03-27,121.12,PLN
2015-03-30,121.67,PLN
2015-03-31,121.54,PLN
2015-04-01,121.60,PLN
2015-04-02,121.94,PLN
2015-04-07,122.51,PLN
2015-04-08,122.87,PLN
2015-04-09,123.38,PLN
2015-04-10,123.42,PLN
2015-04-13,123.44,PLN
2015-04-14,123.35,PLN
2015-04-15,123.56,PLN
2015-04-16,123.78,PLN
2015-04-17,123.20,PLN
2015-04-20,123.51,PLN
2015-04-21,123.64,PLN
2015-04-22,123.81,PLN
2015-04-23,123.88,PLN
2015-04-24,124.10,PLN
2015-04-27,124.59,PLN
2015-04-28,124.42,PLN
2015-04-29,123.87,PLN
2015-04-30,123.56,PLN
2015-05-04,123.82,PLN
2015-05-05,123.31,PLN
2015-05-06,123.18,PLN
2015-05-07,123.05,PLN
2015-05-08,124.10,PLN
2015-05-11,124.15,PLN
2015-05-12,123.79,PLN
2015-05-13,123.97,PLN
2015-05-14,123.76,PLN
2015-05-15,123.94,PLN
2015-05-18,124.12,PLN
2015-05-19,124.48,PLN
2015-05-20,124.46,PLN
2015-05-21,124.61,PLN
2015-05-22,124.54,PLN
2015-05-25,123.95,PLN
2015-05-26,123.50,PLN
2015-05-27,123.92,PLN
2015-05-28,123.63,PLN
2015-05-29,123.36,PLN
2015-06-01,123.28,PLN
2015-06-02,122.92,PLN
2015-06-03,122.52,PLN
2015-06-05,121.78,PLN
2015-06-08,120.91,PLN
2015-06-09,120.46,PLN
2015-06-10,121.07,PLN
2015-06-11,121.18,PLN
2015-06-12,120.92,PLN
2015-06-15,120.36,PLN
2015-06-16,120.23,PLN
2015-06-17,119.87,PLN
2015-06-18,120.17,PLN
2015-06-19,120.14,PLN
2015-06-22,121.26,PLN
2015-06-23,121.63,PLN
2015-06-24,121.64,PLN
2015-06-25,121.52,PLN
2015-06-26,121.38,PLN
2015-06-29,119.87,PLN
2015-06-30,120.33,PLN
2015-07-01,120.31,PLN
2015-07-02,120.44,PLN
2015-07-03,120.24,PLN
2015-07-06,119.73,PLN
2015-07-07,119.28,PLN
2015-07-08,118.66,PLN
2015-07-09,119.35,PLN
2015-07-10,120.07,PLN
2015-07-13,120.57,PLN
2015-07-14,120.66,PLN
2015-07-15,120.74,PLN
2015-07-16,121.51,PLN
2015-07-17,121.52,PLN
2015-07-20,121.18,PLN
2015-07-21,121.31,PLN
2015-07-22,120.53,PLN
2015-07-23,120.33,PLN
2015-07-24,120.07,PLN
2015-07-27,119.46,PLN
2015-07-28,119.65,PLN
2015-07-29,120.04,PLN
2015-07-30,120.05,PLN
2015-07-31,120.63,PLN
2015-08-03,120.56,PLN
2015-08-04,120.76,PLN
2015-08-05,121.22,PLN
2015-08-06,120.48,PLN
2015-08-07,120.50,PLN
2015-08-10,121.00,PLN
2015-08-11,120.94,PLN
2015-08-12,120.35,PLN
2015-08-13,120.54,PLN
2015-08-14,120.27,PLN
2015-08-17,119.96,PLN
2015-08-18,119.61,PLN
2015-08-19,119.62,PLN
2015-08-20,119.08,PLN
2015-08-21,117.96,PLN
2015-08-24,114.35,PLN
2015-08-25,114.75,PLN
2015-08-26,115.01,PLN
2015-08-27,116.45,PLN
2015-08-28,117.10,PLN
2015-08-31,117.21,PLN
2015-09-01,115.68,PLN
2015-09-02,115.61,PLN
2015-09-03,116.37,PLN
2015-09-04,115.86,PLN
2015-09-07,115.48,PLN
2015-09-08,115.77,PLN
2015-09-09,116.25,PLN
2015-09-10,116.41,PLN
2015-09-11,116.27,PLN
2015-09-14,116.12,PLN
2015-09-15,116.18,PLN
2015-09-16,116.51,PLN
2015-09-17,116.84,PLN
2015-09-18,116.42,PLN
2015-09-21,116.51,PLN
2015-09-22,115.65,PLN
2015-09-23,115.20,PLN
2015-09-24,114.59,PLN
2015-09-25,114.95,PLN
2015-09-28,113.98,PLN
2015-09-29,113.71,PLN
2015-09-30,114.65,PLN
2015-10-01,114.74,PLN
2015-10-02,114.99,PLN
2015-10-05,116.35,PLN
2015-10-06,116.84,PLN
2015-10-07,117.45,PLN
2015-10-08,117.57,PLN
2015-10-09,118.40,PLN
2015-10-12,118.23,PLN
2015-10-13,117.67,PLN
2015-10-14,117.37,PLN
2015-10-15,118.09,PLN
2015-10-16,118.21,PLN
2015-10-19,118.05,PLN
2015-10-20,118.08,PLN
2015-10-21,118.30,PLN
2015-10-22,118.73,PLN
2015-10-23,119.38,PLN
2015-10-26,119.37,PLN
2015-10-27,119.10,PLN
2015-10-28,119.46,PLN
2015-10-29,118.72,PLN
2015-10-30,118.94,PLN
2015-11-02,119.23,PLN
2015-11-03,119.07,PLN
2015-11-04,119.12,PLN
2015-11-05,118.92,PLN
2015-11-06,118.57,PLN
2015-11-09,118.58,PLN
2015-11-10,118.71,PLN
2015-11-12,118.47,PLN
2015-11-13,118.02,PLN
2015-11-16,117.94,PLN
2015-11-17,118.53,PLN
2015-11-18,118.72,PLN
2015-11-19,118.82,PLN
2015-11-20,119.04,PLN
2015-11-23,118.52,PLN
2015-11-24,118.20,PLN
2015-11-25,118.26,PLN
2015-11-26,118.59,PLN
2015-11-27,118.33,PLN
2015-11-30,118.12,PLN
2015-12-01,118.53,PLN
2015-12-02,118.06,PLN
2015-12-03,117.31,PLN
2015-12-04,116.97,PLN
2015-12-07,116.96,PLN
2015-12-08,116.09,PLN
2015-12-09,115.41,PLN
2015-12-10,115.26,PLN
