Data,Wartość dla NN Perspektywa 2050 (A),Waluta
2023-01-19,109.06,PLN
2023-01-20,109.53,PLN
2023-01-23,110.28,PLN
2023-01-24,110.31,PLN
2023-01-25,109.86,PLN
2023-01-26,110.70,PLN
2023-01-27,110.92,PLN
2023-01-30,110.44,PLN
2023-01-31,110.45,PLN
2023-02-01,110.67,PLN
2023-02-02,111.71,PLN
2023-02-03,111.74,PLN
2023-02-06,110.60,PLN
2023-02-07,110.47,PLN
2023-02-08,110.74,PLN
2023-02-09,111.23,PLN
2023-02-10,110.27,PLN
2023-02-13,110.63,PLN
2023-02-14,110.47,PLN
2023-02-15,110.53,PLN
2023-02-16,110.53,PLN
2023-02-17,109.90,PLN
2023-02-20,109.97,PLN
2023-02-21,109.23,PLN
