Data,Wartość dla NN Perspektywa 2035 (A),Waluta
2012-08-14,99.71,PLN
2012-08-16,99.95,PLN
2012-08-17,99.60,PLN
2012-08-20,99.52,PLN
2012-08-21,99.83,PLN
2012-08-22,99.70,PLN
2012-08-23,99.69,PLN
2012-08-24,99.65,PLN
2012-08-27,99.55,PLN
2012-08-28,99.49,PLN
2012-08-29,99.20,PLN
2012-08-30,99.02,PLN
2012-08-31,99.44,PLN
2012-09-03,99.75,PLN
2012-09-04,99.48,PLN
2012-09-05,99.57,PLN
2012-09-06,100.13,PLN
2012-09-07,100.79,PLN
2012-09-10,100.92,PLN
2012-09-11,100.99,PLN
2012-09-12,101.00,PLN
2012-09-13,101.27,PLN
2012-09-14,102.27,PLN
2012-09-17,102.19,PLN
2012-09-18,102.24,PLN
2012-09-19,102.38,PLN
2012-09-20,101.96,PLN
2012-09-21,102.08,PLN
2012-09-24,102.02,PLN
2012-09-25,102.15,PLN
2012-09-26,101.75,PLN
2012-09-27,102.26,PLN
2012-09-28,102.25,PLN
2012-10-01,102.56,PLN
2012-10-02,102.66,PLN
2012-10-03,102.55,PLN
2012-10-04,102.43,PLN
2012-10-05,103.11,PLN
2012-10-08,102.86,PLN
2012-10-09,102.75,PLN
2012-10-10,102.82,PLN
2012-10-11,103.07,PLN
2012-10-12,102.95,PLN
2012-10-15,103.16,PLN
2012-10-16,103.50,PLN
2012-10-17,103.78,PLN
2012-10-18,104.09,PLN
2012-10-19,103.45,PLN
2012-10-22,103.44,PLN
2012-10-23,102.84,PLN
2012-10-24,103.01,PLN
2012-10-25,103.05,PLN
2012-10-26,102.87,PLN
2012-10-29,102.67,PLN
2012-10-30,102.81,PLN
2012-10-31,102.95,PLN
2012-11-02,103.47,PLN
2012-11-05,103.53,PLN
2012-11-06,103.70,PLN
2012-11-07,103.45,PLN
2012-11-08,103.43,PLN
2012-11-09,103.35,PLN
2012-11-12,103.29,PLN
2012-11-13,103.26,PLN
2012-11-14,103.36,PLN
2012-11-15,103.38,PLN
2012-11-16,103.13,PLN
2012-11-19,103.84,PLN
2012-11-20,103.91,PLN
2012-11-21,103.81,PLN
2012-11-22,103.74,PLN
2012-11-23,103.93,PLN
2012-11-26,104.16,PLN
2012-11-27,104.31,PLN
2012-11-28,104.36,PLN
2012-11-29,104.62,PLN
2012-11-30,104.92,PLN
2012-12-03,104.95,PLN
2012-12-04,105.13,PLN
2012-12-05,105.45,PLN
2012-12-06,105.94,PLN
2012-12-07,105.98,PLN
2012-12-10,106.45,PLN
2012-12-11,106.88,PLN
2012-12-12,107.13,PLN
2012-12-13,106.95,PLN
2012-12-14,107.17,PLN
2012-12-17,107.22,PLN
2012-12-18,107.63,PLN
2012-12-19,108.11,PLN
2012-12-20,108.17,PLN
2012-12-21,108.09,PLN
2012-12-27,108.34,PLN
2012-12-28,108.25,PLN
2013-01-02,109.02,PLN
2013-01-03,109.19,PLN
2013-01-04,108.88,PLN
2013-01-07,108.70,PLN
2013-01-08,108.82,PLN
2013-01-09,108.81,PLN
2013-01-10,108.60,PLN
2013-01-11,108.22,PLN
2013-01-14,108.43,PLN
2013-01-15,108.18,PLN
2013-01-16,108.48,PLN
2013-01-17,108.74,PLN
2013-01-18,109.09,PLN
2013-01-21,109.25,PLN
2013-01-22,109.23,PLN
2013-01-23,109.37,PLN
2013-01-24,109.55,PLN
2013-01-25,109.10,PLN
2013-01-28,108.58,PLN
2013-01-29,108.69,PLN
2013-01-30,108.22,PLN
2013-01-31,108.31,PLN
2013-02-01,108.50,PLN
2013-02-04,108.22,PLN
2013-02-05,108.29,PLN
2013-02-06,107.81,PLN
2013-02-07,107.88,PLN
2013-02-08,108.11,PLN
2013-02-11,108.03,PLN
2013-02-12,107.88,PLN
2013-02-13,108.11,PLN
2013-02-14,108.06,PLN
2013-02-15,108.28,PLN
2013-02-18,108.34,PLN
2013-02-19,108.37,PLN
2013-02-20,108.06,PLN
2013-02-21,107.90,PLN
2013-02-22,108.02,PLN
2013-02-25,108.13,PLN
2013-02-26,107.91,PLN
2013-02-27,108.25,PLN
2013-02-28,108.39,PLN
2013-03-01,108.46,PLN
2013-03-04,108.11,PLN
2013-03-05,108.52,PLN
2013-03-06,109.03,PLN
2013-03-07,109.02,PLN
2013-03-08,109.44,PLN
2013-03-11,109.25,PLN
2013-03-12,109.27,PLN
2013-03-13,109.16,PLN
2013-03-14,109.33,PLN
2013-03-15,109.15,PLN
2013-03-18,108.84,PLN
2013-03-19,108.31,PLN
2013-03-20,108.21,PLN
2013-03-21,107.85,PLN
2013-03-22,107.38,PLN
2013-03-25,107.16,PLN
2013-03-26,107.39,PLN
2013-03-27,107.87,PLN
2013-03-28,107.73,PLN
2013-04-02,107.97,PLN
2013-04-03,107.43,PLN
2013-04-04,107.50,PLN
2013-04-05,107.39,PLN
2013-04-08,107.60,PLN
2013-04-09,107.76,PLN
2013-04-10,108.13,PLN
2013-04-11,108.47,PLN
2013-04-12,108.32,PLN
2013-04-15,107.47,PLN
2013-04-17,106.98,PLN
2013-04-18,106.53,PLN
2013-04-19,106.84,PLN
2013-04-22,106.95,PLN
2013-04-23,106.93,PLN
2013-04-24,107.35,PLN
2013-04-25,107.61,PLN
2013-04-26,107.80,PLN
2013-04-29,108.11,PLN
2013-04-30,108.44,PLN
2013-05-02,108.60,PLN
2013-05-06,109.12,PLN
2013-05-07,109.32,PLN
2013-05-08,109.74,PLN
2013-05-09,109.85,PLN
2013-05-10,109.73,PLN
2013-05-13,109.77,PLN
2013-05-14,110.28,PLN
2013-05-15,110.50,PLN
2013-05-16,110.28,PLN
2013-05-17,110.46,PLN
2013-05-20,110.30,PLN
2013-05-21,110.22,PLN
2013-05-22,110.48,PLN
2013-05-23,109.70,PLN
2013-05-24,110.06,PLN
2013-05-27,110.91,PLN
2013-05-28,111.12,PLN
2013-05-29,110.56,PLN
2013-05-31,110.39,PLN
2013-06-03,109.69,PLN
2013-06-04,110.11,PLN
2013-06-05,109.84,PLN
2013-06-06,109.10,PLN
2013-06-07,109.63,PLN
2013-06-10,109.36,PLN
2013-06-11,108.69,PLN
2013-06-12,108.83,PLN
2013-06-13,108.79,PLN
2013-06-14,109.27,PLN
2013-06-17,109.15,PLN
2013-06-18,108.82,PLN
2013-06-19,108.46,PLN
2013-06-20,105.82,PLN
2013-06-21,104.76,PLN
2013-06-24,104.07,PLN
2013-06-25,104.51,PLN
2013-06-26,104.90,PLN
2013-06-27,104.58,PLN
2013-06-28,105.27,PLN
2013-07-01,105.47,PLN
2013-07-02,106.29,PLN
2013-07-03,105.77,PLN
2013-07-04,106.53,PLN
2013-07-05,106.07,PLN
2013-07-08,105.56,PLN
2013-07-09,105.73,PLN
2013-07-10,106.08,PLN
2013-07-11,106.91,PLN
2013-07-12,107.35,PLN
2013-07-15,107.48,PLN
2013-07-16,107.35,PLN
2013-07-17,107.41,PLN
2013-07-18,107.57,PLN
2013-07-19,107.65,PLN
2013-07-22,107.82,PLN
2013-07-23,108.08,PLN
2013-07-24,107.92,PLN
2013-07-25,107.73,PLN
2013-07-26,107.44,PLN
2013-07-29,107.49,PLN
2013-07-30,107.51,PLN
2013-07-31,107.40,PLN
2013-08-01,107.83,PLN
2013-08-02,108.39,PLN
2013-08-05,108.53,PLN
2013-08-06,108.02,PLN
2013-08-07,108.15,PLN
2013-08-08,108.74,PLN
2013-08-09,109.16,PLN
2013-08-12,109.61,PLN
2013-08-13,109.81,PLN
2013-08-14,110.04,PLN
2013-08-16,109.47,PLN
2013-08-19,108.95,PLN
2013-08-20,108.43,PLN
2013-08-21,108.18,PLN
2013-08-22,108.61,PLN
2013-08-23,108.79,PLN
2013-08-26,108.84,PLN
2013-08-27,107.91,PLN
2013-08-28,107.47,PLN
2013-08-29,107.81,PLN
2013-08-30,107.95,PLN
2013-09-02,108.30,PLN
2013-09-03,107.99,PLN
2013-09-04,107.18,PLN
2013-09-05,105.86,PLN
2013-09-06,106.60,PLN
2013-09-09,107.70,PLN
2013-09-10,108.60,PLN
2013-09-11,109.23,PLN
2013-09-12,109.45,PLN
2013-09-13,109.30,PLN
2013-09-16,109.40,PLN
2013-09-17,109.56,PLN
2013-09-18,109.79,PLN
2013-09-19,110.72,PLN
2013-09-20,110.59,PLN
2013-09-23,110.45,PLN
2013-09-24,110.41,PLN
2013-09-25,110.47,PLN
2013-09-26,110.72,PLN
2013-09-27,110.52,PLN
2013-09-30,110.02,PLN
2013-10-01,110.60,PLN
2013-10-02,110.64,PLN
2013-10-03,110.75,PLN
2013-10-04,110.59,PLN
2013-10-07,110.44,PLN
2013-10-08,110.28,PLN
2013-10-09,110.48,PLN
2013-10-10,111.58,PLN
2013-10-11,111.95,PLN
2013-10-14,112.27,PLN
2013-10-15,112.55,PLN
2013-10-16,112.91,PLN
2013-10-17,112.96,PLN
2013-10-18,113.31,PLN
2013-10-21,114.05,PLN
2013-10-22,114.20,PLN
2013-10-23,113.94,PLN
2013-10-24,114.55,PLN
2013-10-25,114.47,PLN
2013-10-28,114.82,PLN
2013-10-29,115.07,PLN
2013-10-30,114.84,PLN
2013-10-31,114.40,PLN
2013-11-04,114.39,PLN
2013-11-05,113.77,PLN
2013-11-06,114.13,PLN
2013-11-07,114.03,PLN
2013-11-08,113.39,PLN
2013-11-12,113.09,PLN
2013-11-13,112.72,PLN
2013-11-14,113.23,PLN
2013-11-15,113.85,PLN
2013-11-18,114.80,PLN
2013-11-19,114.49,PLN
2013-11-20,114.45,PLN
2013-11-21,114.25,PLN
2013-11-22,114.47,PLN
2013-11-25,114.79,PLN
2013-11-26,114.23,PLN
2013-11-27,114.24,PLN
2013-11-28,114.06,PLN
2013-11-29,114.32,PLN
2013-12-02,113.68,PLN
2013-12-03,113.08,PLN
2013-12-04,112.59,PLN
2013-12-05,112.37,PLN
2013-12-06,112.61,PLN
2013-12-09,112.98,PLN
2013-12-10,112.96,PLN
2013-12-11,112.69,PLN
2013-12-12,112.10,PLN
2013-12-13,112.06,PLN
2013-12-16,112.18,PLN
2013-12-17,111.55,PLN
2013-12-18,111.93,PLN
2013-12-19,111.71,PLN
2013-12-20,111.97,PLN
2013-12-23,112.21,PLN
2013-12-27,112.15,PLN
2013-12-30,112.29,PLN
2014-01-02,112.28,PLN
2014-01-03,112.01,PLN
2014-01-07,111.29,PLN
2014-01-08,111.32,PLN
2014-01-09,110.71,PLN
2014-01-10,110.88,PLN
2014-01-13,111.58,PLN
2014-01-14,111.58,PLN
2014-01-15,112.04,PLN
2014-01-16,112.20,PLN
2014-01-17,112.05,PLN
2014-01-20,112.03,PLN
2014-01-21,112.35,PLN
2014-01-22,112.61,PLN
2014-01-23,112.10,PLN
2014-01-24,110.98,PLN
2014-01-27,110.32,PLN
2014-01-28,110.67,PLN
2014-01-29,110.31,PLN
2014-01-30,110.23,PLN
2014-01-31,110.26,PLN
2014-02-03,110.31,PLN
2014-02-04,110.07,PLN
2014-02-05,110.40,PLN
2014-02-06,111.38,PLN
2014-02-07,111.60,PLN
2014-02-10,111.57,PLN
2014-02-11,112.03,PLN
2014-02-12,112.58,PLN
2014-02-13,112.46,PLN
2014-02-14,112.71,PLN
2014-02-17,113.00,PLN
2014-02-18,112.89,PLN
2014-02-19,112.87,PLN
2014-02-20,112.51,PLN
2014-02-21,113.02,PLN
2014-02-24,113.47,PLN
2014-02-25,113.19,PLN
2014-02-26,112.56,PLN
2014-02-27,112.65,PLN
2014-02-28,113.30,PLN
2014-03-03,111.24,PLN
2014-03-04,112.37,PLN
2014-03-05,112.58,PLN
2014-03-06,112.99,PLN
2014-03-07,112.43,PLN
2014-03-10,111.77,PLN
2014-03-11,111.84,PLN
2014-03-12,111.16,PLN
2014-03-13,110.81,PLN
2014-03-14,110.30,PLN
2014-03-17,111.31,PLN
2014-03-18,111.51,PLN
2014-03-19,111.26,PLN
2014-03-20,111.13,PLN
2014-03-21,111.21,PLN
2014-03-24,111.23,PLN
2014-03-25,111.81,PLN
2014-03-26,112.44,PLN
2014-03-27,112.61,PLN
2014-03-28,112.94,PLN
2014-03-31,113.52,PLN
2014-04-01,113.82,PLN
2014-04-02,114.07,PLN
2014-04-03,113.84,PLN
2014-04-04,114.19,PLN
2014-04-07,113.90,PLN
2014-04-08,114.10,PLN
2014-04-09,114.00,PLN
2014-04-10,114.12,PLN
2014-04-11,113.82,PLN
2014-04-14,113.50,PLN
2014-04-15,113.00,PLN
2014-04-16,112.98,PLN
2014-04-17,113.46,PLN
2014-04-22,113.73,PLN
2014-04-23,113.66,PLN
2014-04-24,113.54,PLN
2014-04-25,113.28,PLN
2014-04-28,113.39,PLN
2014-04-29,113.68,PLN
2014-04-30,113.94,PLN
2014-05-02,114.07,PLN
2014-05-05,113.79,PLN
2014-05-06,113.57,PLN
2014-05-07,113.37,PLN
2014-05-08,113.78,PLN
2014-05-09,113.61,PLN
2014-05-12,113.91,PLN
2014-05-13,114.20,PLN
2014-05-14,114.58,PLN
2014-05-15,114.29,PLN
2014-05-16,114.16,PLN
2014-05-19,114.31,PLN
2014-05-20,114.28,PLN
2014-05-21,114.49,PLN
2014-05-22,115.34,PLN
2014-05-23,115.59,PLN
2014-05-26,115.82,PLN
2014-05-27,115.70,PLN
2014-05-28,115.71,PLN
2014-05-29,116.12,PLN
2014-05-30,115.80,PLN
2014-06-02,115.93,PLN
2014-06-03,116.00,PLN
2014-06-04,116.01,PLN
2014-06-05,116.34,PLN
2014-06-06,117.03,PLN
2014-06-09,116.97,PLN
2014-06-10,117.10,PLN
2014-06-11,116.86,PLN
2014-06-12,116.81,PLN
2014-06-13,116.78,PLN
2014-06-16,116.44,PLN
2014-06-17,116.59,PLN
2014-06-18,116.81,PLN
2014-06-20,116.86,PLN
2014-06-23,117.05,PLN
2014-06-24,117.19,PLN
2014-06-25,116.70,PLN
2014-06-26,116.60,PLN
2014-06-27,116.64,PLN
2014-06-30,116.79,PLN
2014-07-01,116.71,PLN
2014-07-02,116.30,PLN
2014-07-03,116.18,PLN
2014-07-04,116.31,PLN
2014-07-07,116.52,PLN
2014-07-08,116.44,PLN
2014-07-09,116.23,PLN
2014-07-10,115.98,PLN
2014-07-11,116.28,PLN
2014-07-14,116.60,PLN
2014-07-15,116.65,PLN
2014-07-16,116.86,PLN
2014-07-17,116.65,PLN
2014-07-18,116.60,PLN
2014-07-21,116.53,PLN
2014-07-22,117.03,PLN
2014-07-23,117.37,PLN
2014-07-24,117.44,PLN
2014-07-25,117.53,PLN
2014-07-28,117.50,PLN
2014-07-29,117.38,PLN
2014-07-30,116.91,PLN
2014-07-31,116.21,PLN
2014-08-01,116.22,PLN
2014-08-04,116.59,PLN
2014-08-05,116.21,PLN
2014-08-06,115.79,PLN
2014-08-07,115.48,PLN
2014-08-08,115.21,PLN
2014-08-11,115.91,PLN
2014-08-12,115.97,PLN
2014-08-13,116.56,PLN
2014-08-14,116.96,PLN
2014-08-18,117.56,PLN
2014-08-19,117.84,PLN
2014-08-20,117.89,PLN
2014-08-21,118.04,PLN
2014-08-22,117.93,PLN
2014-08-25,118.22,PLN
2014-08-26,118.62,PLN
2014-08-27,118.76,PLN
2014-08-28,118.05,PLN
2014-08-29,118.16,PLN
2014-09-01,118.51,PLN
2014-09-02,118.63,PLN
2014-09-03,119.56,PLN
2014-09-04,119.96,PLN
2014-09-05,120.08,PLN
2014-09-08,120.29,PLN
2014-09-09,119.76,PLN
2014-09-10,119.64,PLN
2014-09-11,119.37,PLN
2014-09-12,119.09,PLN
2014-09-15,119.19,PLN
2014-09-16,119.35,PLN
2014-09-17,119.67,PLN
2014-09-18,119.45,PLN
2014-09-19,119.84,PLN
2014-09-22,119.59,PLN
2014-09-23,119.09,PLN
2014-09-24,119.12,PLN
2014-09-25,119.09,PLN
2014-09-26,118.89,PLN
2014-09-29,118.56,PLN
2014-09-30,118.66,PLN
2014-10-01,118.13,PLN
2014-10-02,117.62,PLN
2014-10-03,117.83,PLN
2014-10-06,118.16,PLN
2014-10-07,117.91,PLN
2014-10-08,117.53,PLN
2014-10-09,117.91,PLN
2014-10-10,117.08,PLN
2014-10-13,117.16,PLN
2014-10-14,117.30,PLN
2014-10-15,117.07,PLN
2014-10-16,116.35,PLN
2014-10-17,117.01,PLN
2014-10-20,117.27,PLN
2014-10-21,117.91,PLN
2014-10-22,118.24,PLN
2014-10-23,118.54,PLN
2014-10-24,118.53,PLN
2014-10-27,118.54,PLN
2014-10-28,118.97,PLN
2014-10-29,119.06,PLN
2014-10-30,118.99,PLN
2014-10-31,119.72,PLN
2014-11-03,119.60,PLN
2014-11-04,119.65,PLN
2014-11-05,119.27,PLN
2014-11-06,118.97,PLN
2014-11-07,118.91,PLN
2014-11-10,119.07,PLN
2014-11-12,119.26,PLN
2014-11-13,119.32,PLN
2014-11-14,119.40,PLN
2014-11-17,119.18,PLN
2014-11-18,119.45,PLN
2014-11-19,119.31,PLN
2014-11-20,119.24,PLN
2014-11-21,119.99,PLN
2014-11-24,119.93,PLN
2014-11-25,119.90,PLN
2014-11-26,120.28,PLN
2014-11-27,120.34,PLN
2014-11-28,120.43,PLN
2014-12-01,120.03,PLN
2014-12-02,120.13,PLN
2014-12-03,120.07,PLN
2014-12-04,119.95,PLN
2014-12-05,119.97,PLN
2014-12-08,119.68,PLN
2014-12-09,119.03,PLN
2014-12-10,118.41,PLN
2014-12-11,118.36,PLN
2014-12-12,117.81,PLN
2014-12-15,117.03,PLN
2014-12-16,115.63,PLN
2014-12-17,116.23,PLN
2014-12-18,117.85,PLN
2014-12-19,117.94,PLN
2014-12-22,118.39,PLN
2014-12-23,118.51,PLN
2014-12-29,118.49,PLN
2014-12-30,118.70,PLN
2015-01-02,118.78,PLN
2015-01-05,118.27,PLN
2015-01-07,118.71,PLN
2015-01-08,119.77,PLN
2015-01-09,119.48,PLN
2015-01-12,119.56,PLN
2015-01-13,119.96,PLN
2015-01-14,119.68,PLN
2015-01-15,119.41,PLN
2015-01-16,119.32,PLN
2015-01-19,119.14,PLN
2015-01-20,119.37,PLN
2015-01-21,120.00,PLN
2015-01-22,120.46,PLN
2015-01-23,121.09,PLN
2015-01-26,121.04,PLN
2015-01-27,121.17,PLN
2015-01-28,120.91,PLN
2015-01-29,120.90,PLN
2015-01-30,120.80,PLN
2015-02-02,120.66,PLN
2015-02-03,120.77,PLN
2015-02-04,120.60,PLN
2015-02-05,120.60,PLN
2015-02-06,120.44,PLN
2015-02-09,119.84,PLN
2015-02-10,119.87,PLN
2015-02-11,119.63,PLN
2015-02-12,120.57,PLN
2015-02-13,120.97,PLN
2015-02-16,121.28,PLN
2015-02-17,121.09,PLN
2015-02-18,121.05,PLN
2015-02-19,121.27,PLN
2015-02-20,121.22,PLN
2015-02-23,121.47,PLN
2015-02-24,121.77,PLN
2015-02-25,121.78,PLN
2015-02-26,121.87,PLN
2015-02-27,121.80,PLN
2015-03-02,121.89,PLN
2015-03-03,121.45,PLN
2015-03-04,121.28,PLN
2015-03-05,121.30,PLN
2015-03-06,121.00,PLN
2015-03-09,120.97,PLN
2015-03-10,120.18,PLN
2015-03-11,120.69,PLN
2015-03-12,121.06,PLN
2015-03-13,120.67,PLN
2015-03-16,120.85,PLN
2015-03-17,121.04,PLN
2015-03-18,121.33,PLN
2015-03-19,122.11,PLN
2015-03-20,122.61,PLN
2015-03-23,122.74,PLN
2015-03-24,122.54,PLN
2015-03-25,122.41,PLN
2015-03-26,121.64,PLN
2015-03-27,121.63,PLN
2015-03-30,122.13,PLN
2015-03-31,122.03,PLN
2015-04-01,122.09,PLN
2015-04-02,122.39,PLN
2015-04-07,122.90,PLN
2015-04-08,123.21,PLN
2015-04-09,123.64,PLN
2015-04-10,123.66,PLN
2015-04-13,123.66,PLN
2015-04-14,123.58,PLN
2015-04-15,123.78,PLN
2015-04-16,123.97,PLN
2015-04-17,123.45,PLN
2015-04-20,123.74,PLN
2015-04-21,123.82,PLN
2015-04-22,123.92,PLN
2015-04-23,123.97,PLN
2015-04-24,124.18,PLN
2015-04-27,124.60,PLN
2015-04-28,124.45,PLN
2015-04-29,123.93,PLN
2015-04-30,123.65,PLN
2015-05-04,123.87,PLN
2015-05-05,123.37,PLN
2015-05-06,123.21,PLN
2015-05-07,123.12,PLN
2015-05-08,124.12,PLN
2015-05-11,124.14,PLN
2015-05-12,123.78,PLN
2015-05-13,123.97,PLN
2015-05-14,123.79,PLN
2015-05-15,123.96,PLN
2015-05-18,124.11,PLN
2015-05-19,124.44,PLN
2015-05-20,124.41,PLN
2015-05-21,124.57,PLN
2015-05-22,124.48,PLN
2015-05-25,123.90,PLN
2015-05-26,123.48,PLN
2015-05-27,123.86,PLN
2015-05-28,123.61,PLN
2015-05-29,123.38,PLN
2015-06-01,123.29,PLN
2015-06-02,122.97,PLN
2015-06-03,122.58,PLN
2015-06-05,121.87,PLN
2015-06-08,121.07,PLN
2015-06-09,120.68,PLN
2015-06-10,121.21,PLN
2015-06-11,121.33,PLN
2015-06-12,121.08,PLN
2015-06-15,120.53,PLN
2015-06-16,120.41,PLN
2015-06-17,120.09,PLN
2015-06-18,120.39,PLN
2015-06-19,120.35,PLN
2015-06-22,121.40,PLN
2015-06-23,121.74,PLN
2015-06-24,121.74,PLN
2015-06-25,121.64,PLN
2015-06-26,121.51,PLN
2015-06-29,120.12,PLN
2015-06-30,120.56,PLN
2015-07-01,120.54,PLN
2015-07-02,120.67,PLN
2015-07-03,120.52,PLN
2015-07-06,120.08,PLN
2015-07-07,119.73,PLN
2015-07-08,119.23,PLN
2015-07-09,119.89,PLN
2015-07-10,120.50,PLN
2015-07-13,120.93,PLN
2015-07-14,121.00,PLN
2015-07-15,121.09,PLN
2015-07-16,121.80,PLN
2015-07-17,121.85,PLN
2015-07-20,121.55,PLN
2015-07-21,121.66,PLN
2015-07-22,120.96,PLN
2015-07-23,120.76,PLN
2015-07-24,120.56,PLN
2015-07-27,120.01,PLN
2015-07-28,120.17,PLN
2015-07-29,120.51,PLN
2015-07-30,120.50,PLN
2015-07-31,121.02,PLN
2015-08-03,120.97,PLN
2015-08-04,121.16,PLN
2015-08-05,121.53,PLN
2015-08-06,120.84,PLN
2015-08-07,120.88,PLN
2015-08-10,121.34,PLN
2015-08-11,121.34,PLN
2015-08-12,120.87,PLN
2015-08-13,121.02,PLN
2015-08-14,120.80,PLN
2015-08-17,120.52,PLN
2015-08-18,120.19,PLN
2015-08-19,120.23,PLN
2015-08-20,119.78,PLN
2015-08-21,118.80,PLN
2015-08-24,115.54,PLN
2015-08-25,115.84,PLN
2015-08-26,116.06,PLN
2015-08-27,117.35,PLN
2015-08-28,117.94,PLN
2015-08-31,118.04,PLN
2015-09-01,116.66,PLN
2015-09-02,116.58,PLN
2015-09-03,117.29,PLN
2015-09-04,116.90,PLN
2015-09-07,116.53,PLN
2015-09-08,116.77,PLN
2015-09-09,117.16,PLN
2015-09-10,117.33,PLN
2015-09-11,117.19,PLN
2015-09-14,117.07,PLN
2015-09-15,117.10,PLN
2015-09-16,117.37,PLN
2015-09-17,117.69,PLN
2015-09-18,117.39,PLN
2015-09-21,117.48,PLN
2015-09-22,116.74,PLN
2015-09-23,116.33,PLN
2015-09-24,115.80,PLN
2015-09-25,116.08,PLN
2015-09-28,115.23,PLN
2015-09-29,114.99,PLN
2015-09-30,115.82,PLN
2015-10-01,115.92,PLN
2015-10-02,116.20,PLN
2015-10-05,117.46,PLN
2015-10-06,117.89,PLN
2015-10-07,118.46,PLN
2015-10-08,118.55,PLN
2015-10-09,119.32,PLN
2015-10-12,119.16,PLN
2015-10-13,118.63,PLN
2015-10-14,118.38,PLN
2015-10-15,119.04,PLN
2015-10-16,119.16,PLN
2015-10-19,119.01,PLN
2015-10-20,119.01,PLN
2015-10-21,119.21,PLN
2015-10-22,119.64,PLN
2015-10-23,120.24,PLN
2015-10-26,120.23,PLN
2015-10-27,119.99,PLN
2015-10-28,120.33,PLN
2015-10-29,119.63,PLN
2015-10-30,119.84,PLN
2015-11-02,120.11,PLN
2015-11-03,119.95,PLN
2015-11-04,119.97,PLN
2015-11-05,119.77,PLN
2015-11-06,119.40,PLN
2015-11-09,119.38,PLN
2015-11-10,119.54,PLN
2015-11-12,119.36,PLN
2015-11-13,118.97,PLN
2015-11-16,118.90,PLN
2015-11-17,119.43,PLN
2015-11-18,119.58,PLN
2015-11-19,119.68,PLN
2015-11-20,119.90,PLN
2015-11-23,119.42,PLN
2015-11-24,119.14,PLN
2015-11-25,119.22,PLN
2015-11-26,119.52,PLN
2015-11-27,119.28,PLN
2015-11-30,119.08,PLN
2015-12-01,119.45,PLN
2015-12-02,119.05,PLN
2015-12-03,118.31,PLN
2015-12-04,117.96,PLN
2015-12-07,117.97,PLN
2015-12-08,117.17,PLN
2015-12-09,116.55,PLN
2015-12-10,116.38,PLN
