Data,Wartość dla NN Perspektywa 2045 (A),Waluta
2012-08-14,98.27,PLN
2012-08-16,98.54,PLN
2012-08-17,98.10,PLN
2012-08-20,98.00,PLN
2012-08-21,98.37,PLN
2012-08-22,98.18,PLN
2012-08-23,98.20,PLN
2012-08-24,98.13,PLN
2012-08-27,98.01,PLN
2012-08-28,97.90,PLN
2012-08-29,97.56,PLN
2012-08-30,97.29,PLN
2012-08-31,97.80,PLN
2012-09-03,98.10,PLN
2012-09-04,97.79,PLN
2012-09-05,97.89,PLN
2012-09-06,98.57,PLN
2012-09-07,99.36,PLN
2012-09-10,99.51,PLN
2012-09-11,99.59,PLN
2012-09-12,99.62,PLN
2012-09-13,99.94,PLN
2012-09-14,101.26,PLN
2012-09-17,101.17,PLN
2012-09-18,101.22,PLN
2012-09-19,101.37,PLN
2012-09-20,100.85,PLN
2012-09-21,100.99,PLN
2012-09-24,100.90,PLN
2012-09-25,101.02,PLN
2012-09-26,100.46,PLN
2012-09-27,101.05,PLN
2012-09-28,101.02,PLN
2012-10-01,101.42,PLN
2012-10-02,101.51,PLN
2012-10-03,101.37,PLN
2012-10-04,101.25,PLN
2012-10-05,101.98,PLN
2012-10-08,101.66,PLN
2012-10-09,101.53,PLN
2012-10-10,101.55,PLN
2012-10-11,101.82,PLN
2012-10-12,101.67,PLN
2012-10-15,101.90,PLN
2012-10-16,102.34,PLN
2012-10-17,102.63,PLN
2012-10-18,103.00,PLN
2012-10-19,102.13,PLN
2012-10-22,102.14,PLN
2012-10-23,101.32,PLN
2012-10-24,101.55,PLN
2012-10-25,101.60,PLN
2012-10-26,101.36,PLN
2012-10-29,101.16,PLN
2012-10-30,101.33,PLN
2012-10-31,101.46,PLN
2012-11-02,102.00,PLN
2012-11-05,102.02,PLN
2012-11-06,102.24,PLN
2012-11-07,101.87,PLN
2012-11-08,101.80,PLN
2012-11-09,101.64,PLN
2012-11-12,101.52,PLN
2012-11-13,101.48,PLN
2012-11-14,101.57,PLN
2012-11-15,101.59,PLN
2012-11-16,101.30,PLN
2012-11-19,102.17,PLN
2012-11-20,102.24,PLN
2012-11-21,102.10,PLN
2012-11-22,102.02,PLN
2012-11-23,102.24,PLN
2012-11-26,102.45,PLN
2012-11-27,102.59,PLN
2012-11-28,102.58,PLN
2012-11-29,102.90,PLN
2012-11-30,103.20,PLN
2012-12-03,103.24,PLN
2012-12-04,103.50,PLN
2012-12-05,103.94,PLN
2012-12-06,104.51,PLN
2012-12-07,104.51,PLN
2012-12-10,104.99,PLN
2012-12-11,105.48,PLN
2012-12-12,105.77,PLN
2012-12-13,105.57,PLN
2012-12-14,105.85,PLN
2012-12-17,105.90,PLN
2012-12-18,106.34,PLN
2012-12-19,106.84,PLN
2012-12-20,106.84,PLN
2012-12-21,106.70,PLN
2012-12-27,106.95,PLN
2012-12-28,106.87,PLN
2013-01-02,107.81,PLN
2013-01-03,108.09,PLN
2013-01-04,107.80,PLN
2013-01-07,107.55,PLN
2013-01-08,107.61,PLN
2013-01-09,107.66,PLN
2013-01-10,107.47,PLN
2013-01-11,107.06,PLN
2013-01-14,107.28,PLN
2013-01-15,107.03,PLN
2013-01-16,107.38,PLN
2013-01-17,107.63,PLN
2013-01-18,108.03,PLN
2013-01-21,108.19,PLN
2013-01-22,108.17,PLN
2013-01-23,108.25,PLN
2013-01-24,108.39,PLN
2013-01-25,107.88,PLN
2013-01-28,107.30,PLN
2013-01-29,107.40,PLN
2013-01-30,106.86,PLN
2013-01-31,106.93,PLN
2013-02-01,107.12,PLN
2013-02-04,106.83,PLN
2013-02-05,106.94,PLN
2013-02-06,106.43,PLN
2013-02-07,106.56,PLN
2013-02-08,106.85,PLN
2013-02-11,106.79,PLN
2013-02-12,106.62,PLN
2013-02-13,106.87,PLN
2013-02-14,106.83,PLN
2013-02-15,107.02,PLN
2013-02-18,107.06,PLN
2013-02-19,107.10,PLN
2013-02-20,106.69,PLN
2013-02-21,106.44,PLN
2013-02-22,106.62,PLN
2013-02-25,106.74,PLN
2013-02-26,106.48,PLN
2013-02-27,106.88,PLN
2013-02-28,107.07,PLN
2013-03-01,107.16,PLN
2013-03-04,106.73,PLN
2013-03-05,107.23,PLN
2013-03-06,107.75,PLN
2013-03-07,107.72,PLN
2013-03-08,108.23,PLN
2013-03-11,108.00,PLN
2013-03-12,107.97,PLN
2013-03-13,107.77,PLN
2013-03-14,107.93,PLN
2013-03-15,107.66,PLN
2013-03-18,107.29,PLN
2013-03-19,106.74,PLN
2013-03-20,106.62,PLN
2013-03-21,106.20,PLN
2013-03-22,105.62,PLN
2013-03-25,105.38,PLN
2013-03-26,105.66,PLN
2013-03-27,106.22,PLN
2013-03-28,106.07,PLN
2013-04-02,106.30,PLN
2013-04-03,105.64,PLN
2013-04-04,105.68,PLN
2013-04-05,105.40,PLN
2013-04-08,105.55,PLN
2013-04-09,105.81,PLN
2013-04-10,106.24,PLN
2013-04-11,106.64,PLN
2013-04-12,106.45,PLN
2013-04-15,105.36,PLN
2013-04-17,104.75,PLN
2013-04-18,104.19,PLN
2013-04-19,104.57,PLN
2013-04-22,104.70,PLN
2013-04-23,104.66,PLN
2013-04-24,105.15,PLN
2013-04-25,105.48,PLN
2013-04-26,105.62,PLN
2013-04-29,105.93,PLN
2013-04-30,106.28,PLN
2013-05-02,106.42,PLN
2013-05-06,107.08,PLN
2013-05-07,107.31,PLN
2013-05-08,107.72,PLN
2013-05-09,107.80,PLN
2013-05-10,107.73,PLN
2013-05-13,107.80,PLN
2013-05-14,108.35,PLN
2013-05-15,108.63,PLN
2013-05-16,108.37,PLN
2013-05-17,108.59,PLN
2013-05-20,108.49,PLN
2013-05-21,108.43,PLN
2013-05-22,108.67,PLN
2013-05-23,107.84,PLN
2013-05-24,108.21,PLN
2013-05-27,109.17,PLN
2013-05-28,109.46,PLN
2013-05-29,108.82,PLN
2013-05-31,108.64,PLN
2013-06-03,107.82,PLN
2013-06-04,108.22,PLN
2013-06-05,107.89,PLN
2013-06-06,107.18,PLN
2013-06-07,107.78,PLN
2013-06-10,107.56,PLN
2013-06-11,106.79,PLN
2013-06-12,106.88,PLN
2013-06-13,106.78,PLN
2013-06-14,107.20,PLN
2013-06-17,107.12,PLN
2013-06-18,106.79,PLN
2013-06-19,106.34,PLN
2013-06-20,103.62,PLN
2013-06-21,102.50,PLN
2013-06-24,101.85,PLN
2013-06-25,102.25,PLN
2013-06-26,102.70,PLN
2013-06-27,102.23,PLN
2013-06-28,103.16,PLN
2013-07-01,103.38,PLN
2013-07-02,104.13,PLN
2013-07-03,103.49,PLN
2013-07-04,104.28,PLN
2013-07-05,103.84,PLN
2013-07-08,103.19,PLN
2013-07-09,103.34,PLN
2013-07-10,103.79,PLN
2013-07-11,104.73,PLN
2013-07-12,105.21,PLN
2013-07-15,105.37,PLN
2013-07-16,105.20,PLN
2013-07-17,105.35,PLN
2013-07-18,105.47,PLN
2013-07-19,105.50,PLN
2013-07-22,105.63,PLN
2013-07-23,106.03,PLN
2013-07-24,105.89,PLN
2013-07-25,105.69,PLN
2013-07-26,105.36,PLN
2013-07-29,105.36,PLN
2013-07-30,105.39,PLN
2013-07-31,105.30,PLN
2013-08-01,105.86,PLN
2013-08-02,106.50,PLN
2013-08-05,106.68,PLN
2013-08-06,106.04,PLN
2013-08-07,106.17,PLN
2013-08-08,106.83,PLN
2013-08-09,107.33,PLN
2013-08-12,107.91,PLN
2013-08-13,108.22,PLN
2013-08-14,108.53,PLN
2013-08-16,107.88,PLN
2013-08-19,107.33,PLN
2013-08-20,106.63,PLN
2013-08-21,106.38,PLN
2013-08-22,106.96,PLN
2013-08-23,107.18,PLN
2013-08-26,107.18,PLN
2013-08-27,106.11,PLN
2013-08-28,105.67,PLN
2013-08-29,106.08,PLN
2013-08-30,106.24,PLN
2013-09-02,106.67,PLN
2013-09-03,106.39,PLN
2013-09-04,105.54,PLN
2013-09-05,104.17,PLN
2013-09-06,105.02,PLN
2013-09-09,106.14,PLN
2013-09-10,107.23,PLN
2013-09-11,107.83,PLN
2013-09-12,108.05,PLN
2013-09-13,107.87,PLN
2013-09-16,107.89,PLN
2013-09-17,108.12,PLN
2013-09-18,108.39,PLN
2013-09-19,109.37,PLN
2013-09-20,109.20,PLN
2013-09-23,109.03,PLN
2013-09-24,108.95,PLN
2013-09-25,109.05,PLN
2013-09-26,109.40,PLN
2013-09-27,109.14,PLN
2013-09-30,108.57,PLN
2013-10-01,109.23,PLN
2013-10-02,109.22,PLN
2013-10-03,109.36,PLN
2013-10-04,109.18,PLN
2013-10-07,108.94,PLN
2013-10-08,108.75,PLN
2013-10-09,108.99,PLN
2013-10-10,110.32,PLN
2013-10-11,110.74,PLN
2013-10-14,111.05,PLN
2013-10-15,111.35,PLN
2013-10-16,111.77,PLN
2013-10-17,111.77,PLN
2013-10-18,112.15,PLN
2013-10-21,113.07,PLN
2013-10-22,113.20,PLN
2013-10-23,112.81,PLN
2013-10-24,113.47,PLN
2013-10-25,113.38,PLN
2013-10-28,113.76,PLN
2013-10-29,114.08,PLN
2013-10-30,113.84,PLN
2013-10-31,113.36,PLN
2013-11-04,113.38,PLN
2013-11-05,112.72,PLN
2013-11-06,113.12,PLN
2013-11-07,112.94,PLN
2013-11-08,112.30,PLN
2013-11-12,111.99,PLN
2013-11-13,111.49,PLN
2013-11-14,112.09,PLN
2013-11-15,112.89,PLN
2013-11-18,114.01,PLN
2013-11-19,113.67,PLN
2013-11-20,113.62,PLN
2013-11-21,113.41,PLN
2013-11-22,113.66,PLN
2013-11-25,114.06,PLN
2013-11-26,113.40,PLN
2013-11-27,113.47,PLN
2013-11-28,113.29,PLN
2013-11-29,113.59,PLN
2013-12-02,112.88,PLN
2013-12-03,112.16,PLN
2013-12-04,111.57,PLN
2013-12-05,111.27,PLN
2013-12-06,111.56,PLN
2013-12-09,111.94,PLN
2013-12-10,111.86,PLN
2013-12-11,111.54,PLN
2013-12-12,110.86,PLN
2013-12-13,110.78,PLN
2013-12-16,110.85,PLN
2013-12-17,110.12,PLN
2013-12-18,110.55,PLN
2013-12-19,110.32,PLN
2013-12-20,110.63,PLN
2013-12-23,110.89,PLN
2013-12-27,110.88,PLN
2013-12-30,111.07,PLN
2014-01-02,111.10,PLN
2014-01-03,110.81,PLN
2014-01-07,109.98,PLN
2014-01-08,110.01,PLN
2014-01-09,109.28,PLN
2014-01-10,109.44,PLN
2014-01-13,110.21,PLN
2014-01-14,110.21,PLN
2014-01-15,110.77,PLN
2014-01-16,110.95,PLN
2014-01-17,110.76,PLN
2014-01-20,110.72,PLN
2014-01-21,111.11,PLN
2014-01-22,111.42,PLN
2014-01-23,110.80,PLN
2014-01-24,109.47,PLN
2014-01-27,108.72,PLN
2014-01-28,109.08,PLN
2014-01-29,108.78,PLN
2014-01-30,108.79,PLN
2014-01-31,108.89,PLN
2014-02-03,108.84,PLN
2014-02-04,108.44,PLN
2014-02-05,108.80,PLN
2014-02-06,109.92,PLN
2014-02-07,110.18,PLN
2014-02-10,110.15,PLN
2014-02-11,110.74,PLN
2014-02-12,111.41,PLN
2014-02-13,111.26,PLN
2014-02-14,111.52,PLN
2014-02-17,111.85,PLN
2014-02-18,111.72,PLN
2014-02-19,111.74,PLN
2014-02-20,111.30,PLN
2014-02-21,111.85,PLN
2014-02-24,112.34,PLN
2014-02-25,112.01,PLN
2014-02-26,111.31,PLN
2014-02-27,111.37,PLN
2014-02-28,112.11,PLN
2014-03-03,109.70,PLN
2014-03-04,110.99,PLN
2014-03-05,111.17,PLN
2014-03-06,111.65,PLN
2014-03-07,111.05,PLN
2014-03-10,110.25,PLN
2014-03-11,110.34,PLN
2014-03-12,109.53,PLN
2014-03-13,109.11,PLN
2014-03-14,108.50,PLN
2014-03-17,109.62,PLN
2014-03-18,109.83,PLN
2014-03-19,109.55,PLN
2014-03-20,109.45,PLN
2014-03-21,109.54,PLN
2014-03-24,109.56,PLN
2014-03-25,110.23,PLN
2014-03-26,110.95,PLN
2014-03-27,111.15,PLN
2014-03-28,111.54,PLN
2014-03-31,112.21,PLN
2014-04-01,112.56,PLN
2014-04-02,112.88,PLN
2014-04-03,112.61,PLN
2014-04-04,112.96,PLN
2014-04-07,112.57,PLN
2014-04-08,112.78,PLN
2014-04-09,112.65,PLN
2014-04-10,112.74,PLN
2014-04-11,112.39,PLN
2014-04-14,112.04,PLN
2014-04-15,111.49,PLN
2014-04-16,111.53,PLN
2014-04-17,112.07,PLN
2014-04-22,112.39,PLN
2014-04-23,112.31,PLN
2014-04-24,112.15,PLN
2014-04-25,111.84,PLN
2014-04-28,111.97,PLN
2014-04-29,112.31,PLN
2014-04-30,112.56,PLN
2014-05-02,112.74,PLN
2014-05-05,112.40,PLN
2014-05-06,112.15,PLN
2014-05-07,111.84,PLN
2014-05-08,112.30,PLN
2014-05-09,112.10,PLN
2014-05-12,112.45,PLN
2014-05-13,112.80,PLN
2014-05-14,113.21,PLN
2014-05-15,112.84,PLN
2014-05-16,112.69,PLN
2014-05-19,112.85,PLN
2014-05-20,112.83,PLN
2014-05-21,113.04,PLN
2014-05-22,113.99,PLN
2014-05-23,114.30,PLN
2014-05-26,114.56,PLN
2014-05-27,114.43,PLN
2014-05-28,114.43,PLN
2014-05-29,114.90,PLN
2014-05-30,114.54,PLN
2014-06-02,114.71,PLN
2014-06-03,114.81,PLN
2014-06-04,114.81,PLN
2014-06-05,115.17,PLN
2014-06-06,115.88,PLN
2014-06-09,115.82,PLN
2014-06-10,115.99,PLN
2014-06-11,115.73,PLN
2014-06-12,115.64,PLN
2014-06-13,115.60,PLN
2014-06-16,115.23,PLN
2014-06-17,115.41,PLN
2014-06-18,115.67,PLN
2014-06-20,115.79,PLN
2014-06-23,115.97,PLN
2014-06-24,116.05,PLN
2014-06-25,115.44,PLN
2014-06-26,115.33,PLN
2014-06-27,115.38,PLN
2014-06-30,115.56,PLN
2014-07-01,115.49,PLN
2014-07-02,115.04,PLN
2014-07-03,114.94,PLN
2014-07-04,115.04,PLN
2014-07-07,115.26,PLN
2014-07-08,115.11,PLN
2014-07-09,114.88,PLN
2014-07-10,114.59,PLN
2014-07-11,114.91,PLN
2014-07-14,115.29,PLN
2014-07-15,115.38,PLN
2014-07-16,115.63,PLN
2014-07-17,115.36,PLN
2014-07-18,115.30,PLN
2014-07-21,115.22,PLN
2014-07-22,115.80,PLN
2014-07-23,116.13,PLN
2014-07-24,116.22,PLN
2014-07-25,116.32,PLN
2014-07-28,116.28,PLN
2014-07-29,116.14,PLN
2014-07-30,115.62,PLN
2014-07-31,114.88,PLN
2014-08-01,114.89,PLN
2014-08-04,115.29,PLN
2014-08-05,114.91,PLN
2014-08-06,114.42,PLN
2014-08-07,114.02,PLN
2014-08-08,113.70,PLN
2014-08-11,114.47,PLN
2014-08-12,114.55,PLN
2014-08-13,115.23,PLN
2014-08-14,115.65,PLN
2014-08-18,116.34,PLN
2014-08-19,116.65,PLN
2014-08-20,116.73,PLN
2014-08-21,116.90,PLN
2014-08-22,116.79,PLN
2014-08-25,117.10,PLN
2014-08-26,117.52,PLN
2014-08-27,117.66,PLN
2014-08-28,116.89,PLN
2014-08-29,117.00,PLN
2014-09-01,117.40,PLN
2014-09-02,117.56,PLN
2014-09-03,118.57,PLN
2014-09-04,119.01,PLN
2014-09-05,119.12,PLN
2014-09-08,119.30,PLN
2014-09-09,118.77,PLN
2014-09-10,118.64,PLN
2014-09-11,118.30,PLN
2014-09-12,118.03,PLN
2014-09-15,118.12,PLN
2014-09-16,118.29,PLN
2014-09-17,118.66,PLN
2014-09-18,118.45,PLN
2014-09-19,118.89,PLN
2014-09-22,118.55,PLN
2014-09-23,117.94,PLN
2014-09-24,117.94,PLN
2014-09-25,117.86,PLN
2014-09-26,117.70,PLN
2014-09-29,117.31,PLN
2014-09-30,117.44,PLN
2014-10-01,116.74,PLN
2014-10-02,116.12,PLN
2014-10-03,116.40,PLN
2014-10-06,116.74,PLN
2014-10-07,116.39,PLN
2014-10-08,115.95,PLN
2014-10-09,116.23,PLN
2014-10-10,115.24,PLN
2014-10-13,115.29,PLN
2014-10-14,115.36,PLN
2014-10-15,115.03,PLN
2014-10-16,114.35,PLN
2014-10-17,115.02,PLN
2014-10-20,115.36,PLN
2014-10-21,116.14,PLN
2014-10-22,116.51,PLN
2014-10-23,116.88,PLN
2014-10-24,116.89,PLN
2014-10-27,116.90,PLN
2014-10-28,117.40,PLN
2014-10-29,117.49,PLN
2014-10-30,117.43,PLN
2014-10-31,118.27,PLN
2014-11-03,118.14,PLN
2014-11-04,118.20,PLN
2014-11-05,117.83,PLN
2014-11-06,117.53,PLN
2014-11-07,117.48,PLN
2014-11-10,117.62,PLN
2014-11-12,117.80,PLN
2014-11-13,117.81,PLN
2014-11-14,117.99,PLN
2014-11-17,117.70,PLN
2014-11-18,118.05,PLN
2014-11-19,117.92,PLN
2014-11-20,117.79,PLN
2014-11-21,118.60,PLN
2014-11-24,118.53,PLN
2014-11-25,118.49,PLN
2014-11-26,118.87,PLN
2014-11-27,118.92,PLN
2014-11-28,119.01,PLN
2014-12-01,118.59,PLN
2014-12-02,118.80,PLN
2014-12-03,118.81,PLN
2014-12-04,118.67,PLN
2014-12-05,118.77,PLN
2014-12-08,118.41,PLN
2014-12-09,117.61,PLN
2014-12-10,116.88,PLN
2014-12-11,116.84,PLN
2014-12-12,116.16,PLN
2014-12-15,115.19,PLN
2014-12-16,113.72,PLN
2014-12-17,114.42,PLN
2014-12-18,116.23,PLN
2014-12-19,116.35,PLN
2014-12-22,116.83,PLN
2014-12-23,116.95,PLN
2014-12-29,116.95,PLN
2014-12-30,117.16,PLN
2015-01-02,117.22,PLN
2015-01-05,116.48,PLN
2015-01-07,116.88,PLN
2015-01-08,118.11,PLN
2015-01-09,117.79,PLN
2015-01-12,117.81,PLN
2015-01-13,118.27,PLN
2015-01-14,117.86,PLN
2015-01-15,117.54,PLN
2015-01-16,117.44,PLN
2015-01-19,117.22,PLN
2015-01-20,117.55,PLN
2015-01-21,118.26,PLN
2015-01-22,118.78,PLN
2015-01-23,119.40,PLN
2015-01-26,119.38,PLN
2015-01-27,119.44,PLN
2015-01-28,119.14,PLN
2015-01-29,119.12,PLN
2015-01-30,118.99,PLN
2015-02-02,118.88,PLN
2015-02-03,119.04,PLN
2015-02-04,118.87,PLN
2015-02-05,118.93,PLN
2015-02-06,118.81,PLN
2015-02-09,118.23,PLN
2015-02-10,118.30,PLN
2015-02-11,118.03,PLN
2015-02-12,119.01,PLN
2015-02-13,119.47,PLN
2015-02-16,119.84,PLN
2015-02-17,119.67,PLN
2015-02-18,119.72,PLN
2015-02-19,119.94,PLN
2015-02-20,119.95,PLN
2015-02-23,120.22,PLN
2015-02-24,120.53,PLN
2015-02-25,120.52,PLN
2015-02-26,120.63,PLN
2015-02-27,120.60,PLN
2015-03-02,120.69,PLN
2015-03-03,120.18,PLN
2015-03-04,120.03,PLN
2015-03-05,120.09,PLN
2015-03-06,119.84,PLN
2015-03-09,119.82,PLN
2015-03-10,118.89,PLN
2015-03-11,119.43,PLN
2015-03-12,119.84,PLN
2015-03-13,119.45,PLN
2015-03-16,119.64,PLN
2015-03-17,119.89,PLN
2015-03-18,120.23,PLN
2015-03-19,121.01,PLN
2015-03-20,121.57,PLN
2015-03-23,121.72,PLN
2015-03-24,121.50,PLN
2015-03-25,121.30,PLN
2015-03-26,120.49,PLN
2015-03-27,120.46,PLN
2015-03-30,121.06,PLN
2015-03-31,120.91,PLN
2015-04-01,120.97,PLN
2015-04-02,121.34,PLN
2015-04-07,121.97,PLN
2015-04-08,122.36,PLN
2015-04-09,122.91,PLN
2015-04-10,122.96,PLN
2015-04-13,123.01,PLN
2015-04-14,122.90,PLN
2015-04-15,123.13,PLN
2015-04-16,123.39,PLN
2015-04-17,122.75,PLN
2015-04-20,123.09,PLN
2015-04-21,123.26,PLN
2015-04-22,123.49,PLN
2015-04-23,123.58,PLN
2015-04-24,123.83,PLN
2015-04-27,124.36,PLN
2015-04-28,124.20,PLN
2015-04-29,123.62,PLN
2015-04-30,123.29,PLN
2015-05-04,123.57,PLN
2015-05-05,123.05,PLN
2015-05-06,122.96,PLN
2015-05-07,122.80,PLN
2015-05-08,123.87,PLN
2015-05-11,123.96,PLN
2015-05-12,123.60,PLN
2015-05-13,123.77,PLN
2015-05-14,123.54,PLN
2015-05-15,123.73,PLN
2015-05-18,123.93,PLN
2015-05-19,124.31,PLN
2015-05-20,124.30,PLN
2015-05-21,124.44,PLN
2015-05-22,124.39,PLN
2015-05-25,123.82,PLN
2015-05-26,123.35,PLN
2015-05-27,123.79,PLN
2015-05-28,123.46,PLN
2015-05-29,123.16,PLN
2015-06-01,123.10,PLN
2015-06-02,122.70,PLN
2015-06-03,122.31,PLN
2015-06-05,121.54,PLN
2015-06-08,120.61,PLN
2015-06-09,120.12,PLN
2015-06-10,120.80,PLN
2015-06-11,120.89,PLN
2015-06-12,120.62,PLN
2015-06-15,120.06,PLN
2015-06-16,119.93,PLN
2015-06-17,119.53,PLN
2015-06-18,119.83,PLN
2015-06-19,119.80,PLN
2015-06-22,120.99,PLN
2015-06-23,121.40,PLN
2015-06-24,121.41,PLN
2015-06-25,121.26,PLN
2015-06-26,121.12,PLN
2015-06-29,119.51,PLN
2015-06-30,119.99,PLN
2015-07-01,119.96,PLN
2015-07-02,120.09,PLN
2015-07-03,119.86,PLN
2015-07-06,119.29,PLN
2015-07-07,118.77,PLN
2015-07-08,118.04,PLN
2015-07-09,118.77,PLN
2015-07-10,119.58,PLN
2015-07-13,120.15,PLN
2015-07-14,120.25,PLN
2015-07-15,120.33,PLN
2015-07-16,121.14,PLN
2015-07-17,121.12,PLN
2015-07-20,120.75,PLN
2015-07-21,120.90,PLN
2015-07-22,120.06,PLN
2015-07-23,119.86,PLN
2015-07-24,119.54,PLN
2015-07-27,118.87,PLN
2015-07-28,119.10,PLN
2015-07-29,119.52,PLN
2015-07-30,119.56,PLN
2015-07-31,120.18,PLN
2015-08-03,120.09,PLN
2015-08-04,120.31,PLN
2015-08-05,120.85,PLN
2015-08-06,120.06,PLN
2015-08-07,120.07,PLN
2015-08-10,120.61,PLN
2015-08-11,120.49,PLN
2015-08-12,119.82,PLN
2015-08-13,120.03,PLN
2015-08-14,119.72,PLN
2015-08-17,119.38,PLN
2015-08-18,119.02,PLN
2015-08-19,119.01,PLN
2015-08-20,118.40,PLN
2015-08-21,117.16,PLN
2015-08-24,113.29,PLN
2015-08-25,113.77,PLN
2015-08-26,114.06,PLN
2015-08-27,115.61,PLN
2015-08-28,116.30,PLN
2015-08-31,116.43,PLN
2015-09-01,114.77,PLN
2015-09-02,114.71,PLN
2015-09-03,115.52,PLN
2015-09-04,114.91,PLN
2015-09-07,114.52,PLN
2015-09-08,114.85,PLN
2015-09-09,115.40,PLN
2015-09-10,115.55,PLN
2015-09-11,115.41,PLN
2015-09-14,115.23,PLN
2015-09-15,115.32,PLN
2015-09-16,115.69,PLN
2015-09-17,116.04,PLN
2015-09-18,115.51,PLN
2015-09-21,115.61,PLN
2015-09-22,114.65,PLN
2015-09-23,114.16,PLN
2015-09-24,113.49,PLN
2015-09-25,113.92,PLN
2015-09-28,112.85,PLN
2015-09-29,112.55,PLN
2015-09-30,113.58,PLN
2015-10-01,113.66,PLN
2015-10-02,113.89,PLN
2015-10-05,115.36,PLN
2015-10-06,115.89,PLN
2015-10-07,116.56,PLN
2015-10-08,116.66,PLN
2015-10-09,117.53,PLN
2015-10-12,117.35,PLN
2015-10-13,116.79,PLN
2015-10-14,116.46,PLN
2015-10-15,117.23,PLN
2015-10-16,117.36,PLN
2015-10-19,117.18,PLN
2015-10-20,117.23,PLN
2015-10-21,117.47,PLN
2015-10-22,117.91,PLN
2015-10-23,118.60,PLN
2015-10-26,118.60,PLN
2015-10-27,118.28,PLN
2015-10-28,118.68,PLN
2015-10-29,117.91,PLN
2015-10-30,118.13,PLN
2015-11-02,118.44,PLN
2015-11-03,118.28,PLN
2015-11-04,118.35,PLN
2015-11-05,118.15,PLN
2015-11-06,117.82,PLN
2015-11-09,117.84,PLN
2015-11-10,117.95,PLN
2015-11-12,117.67,PLN
2015-11-13,117.17,PLN
2015-11-16,117.08,PLN
2015-11-17,117.72,PLN
2015-11-18,117.95,PLN
2015-11-19,118.05,PLN
2015-11-20,118.28,PLN
2015-11-23,117.72,PLN
2015-11-24,117.35,PLN
2015-11-25,117.42,PLN
2015-11-26,117.77,PLN
2015-11-27,117.49,PLN
2015-11-30,117.28,PLN
2015-12-01,117.71,PLN
2015-12-02,117.19,PLN
2015-12-03,116.43,PLN
2015-12-04,116.10,PLN
2015-12-07,116.08,PLN
2015-12-08,115.16,PLN
2015-12-09,114.44,PLN
2015-12-10,114.31,PLN
