Data,Wartość dla NN Obligacji 2 (A),Waluta
2005-08-04,150.07,PLN
2005-08-05,149.95,PLN
2005-08-08,150.05,PLN
2005-08-09,150.18,PLN
2005-08-10,150.26,PLN
2005-08-11,150.43,PLN
2005-08-12,150.63,PLN
2005-08-16,150.72,PLN
2005-08-17,150.21,PLN
2005-08-18,150.53,PLN
2005-08-19,150.39,PLN
2005-08-22,150.58,PLN
2005-08-23,150.91,PLN
2005-08-24,151.11,PLN
2005-08-25,150.90,PLN
2005-08-26,150.82,PLN
2005-08-29,151.14,PLN
2005-08-30,151.52,PLN
2005-08-31,151.84,PLN
2005-09-01,152.25,PLN
2005-09-02,152.20,PLN
2005-09-05,152.31,PLN
2005-09-06,152.30,PLN
2005-09-07,152.58,PLN
2005-09-08,152.58,PLN
2005-09-09,152.56,PLN
2005-09-12,152.52,PLN
2005-09-13,152.65,PLN
2005-09-14,152.69,PLN
2005-09-15,153.03,PLN
2005-09-16,153.41,PLN
2005-09-19,153.57,PLN
2005-09-20,153.87,PLN
2005-09-21,153.69,PLN
2005-09-22,153.28,PLN
2005-09-23,153.65,PLN
2005-09-26,153.13,PLN
2005-09-27,153.22,PLN
2005-09-28,152.72,PLN
2005-09-29,152.62,PLN
2005-09-30,152.40,PLN
2005-10-03,152.00,PLN
2005-10-04,151.86,PLN
2005-10-05,152.09,PLN
2005-10-06,152.11,PLN
2005-10-07,152.22,PLN
2005-10-10,152.29,PLN
2005-10-11,152.59,PLN
2005-10-12,152.36,PLN
2005-10-13,151.63,PLN
2005-10-14,151.56,PLN
2005-10-17,151.82,PLN
2005-10-18,151.68,PLN
2005-10-19,151.64,PLN
2005-10-20,151.68,PLN
2005-10-21,151.91,PLN
2005-10-24,152.12,PLN
2005-10-25,152.01,PLN
2005-10-26,150.90,PLN
2005-10-27,150.23,PLN
2005-10-28,149.88,PLN
2005-10-31,150.02,PLN
2005-11-02,150.19,PLN
2005-11-03,149.96,PLN
2005-11-04,148.86,PLN
2005-11-07,148.21,PLN
2005-11-08,148.90,PLN
2005-11-09,148.84,PLN
2005-11-10,148.82,PLN
2005-11-14,149.52,PLN
2005-11-15,149.95,PLN
2005-11-16,150.27,PLN
2005-11-17,150.29,PLN
2005-11-18,149.68,PLN
2005-11-21,149.81,PLN
2005-11-22,150.17,PLN
2005-11-23,150.82,PLN
2005-11-24,151.25,PLN
2005-11-25,151.10,PLN
2005-11-28,151.41,PLN
2005-11-29,150.73,PLN
2005-11-30,150.34,PLN
2005-12-01,150.50,PLN
2005-12-02,150.84,PLN
2005-12-05,150.87,PLN
2005-12-06,151.08,PLN
2005-12-07,150.88,PLN
2005-12-08,150.65,PLN
2005-12-09,150.55,PLN
2005-12-12,150.92,PLN
2005-12-13,151.05,PLN
2005-12-14,151.64,PLN
2005-12-15,151.58,PLN
2005-12-16,151.51,PLN
2005-12-19,151.84,PLN
2005-12-20,152.04,PLN
2005-12-21,152.11,PLN
2005-12-22,152.35,PLN
2005-12-23,152.60,PLN
2005-12-27,152.82,PLN
2005-12-28,152.49,PLN
2005-12-29,152.33,PLN
2005-12-30,152.35,PLN
2006-01-02,152.28,PLN
2006-01-03,152.52,PLN
2006-01-04,153.08,PLN
2006-01-05,153.05,PLN
2006-01-06,153.03,PLN
2006-01-09,153.78,PLN
2006-01-10,153.61,PLN
2006-01-11,154.01,PLN
2006-01-12,154.29,PLN
2006-01-13,154.13,PLN
2006-01-16,154.20,PLN
2006-01-17,153.72,PLN
2006-01-18,153.42,PLN
2006-01-19,153.51,PLN
2006-01-20,153.77,PLN
2006-01-23,153.82,PLN
2006-01-24,154.15,PLN
2006-01-25,154.29,PLN
2006-01-26,153.81,PLN
2006-01-27,153.62,PLN
2006-01-30,153.39,PLN
2006-01-31,153.45,PLN
2006-02-01,153.89,PLN
2006-02-02,153.89,PLN
2006-02-03,153.85,PLN
2006-02-06,154.27,PLN
2006-02-07,154.36,PLN
2006-02-08,154.32,PLN
2006-02-09,154.50,PLN
2006-02-10,154.86,PLN
2006-02-13,154.47,PLN
2006-02-14,154.90,PLN
2006-02-15,155.74,PLN
2006-02-16,155.85,PLN
2006-02-17,156.25,PLN
2006-02-20,156.34,PLN
2006-02-21,156.36,PLN
2006-02-22,156.36,PLN
2006-02-23,156.17,PLN
2006-02-24,156.04,PLN
2006-02-27,156.33,PLN
2006-02-28,156.62,PLN
2006-03-01,156.99,PLN
2006-03-02,156.74,PLN
2006-03-03,156.54,PLN
2006-03-06,156.42,PLN
2006-03-07,155.91,PLN
2006-03-08,155.46,PLN
2006-03-09,155.47,PLN
2006-03-10,155.30,PLN
2006-03-13,155.39,PLN
2006-03-14,156.02,PLN
2006-03-15,156.14,PLN
2006-03-16,156.76,PLN
2006-03-17,156.33,PLN
2006-03-20,156.08,PLN
2006-03-21,155.81,PLN
2006-03-22,155.70,PLN
2006-03-23,155.91,PLN
2006-03-24,156.11,PLN
2006-03-27,156.22,PLN
2006-03-28,155.61,PLN
2006-03-29,155.03,PLN
2006-03-30,155.27,PLN
2006-03-31,155.16,PLN
2006-04-03,155.39,PLN
2006-04-04,155.05,PLN
2006-04-05,155.14,PLN
2006-04-06,155.45,PLN
2006-04-07,155.19,PLN
2006-04-10,155.26,PLN
2006-04-11,155.52,PLN
2006-04-12,155.55,PLN
2006-04-13,155.30,PLN
2006-04-18,155.80,PLN
2006-04-19,156.02,PLN
2006-04-20,155.49,PLN
2006-04-21,155.56,PLN
2006-04-24,155.42,PLN
2006-04-25,155.27,PLN
2006-04-26,155.07,PLN
2006-04-27,154.95,PLN
2006-04-28,154.91,PLN
2006-05-02,154.99,PLN
2006-05-04,154.93,PLN
2006-05-05,155.30,PLN
2006-05-08,155.30,PLN
2006-05-09,155.21,PLN
2006-05-10,155.40,PLN
2006-05-11,155.33,PLN
2006-05-12,155.07,PLN
2006-05-15,154.47,PLN
2006-05-16,154.61,PLN
2006-05-17,154.43,PLN
2006-05-18,154.51,PLN
2006-05-19,154.32,PLN
2006-05-22,154.31,PLN
2006-05-23,154.50,PLN
2006-05-24,154.48,PLN
2006-05-25,154.75,PLN
2006-05-26,154.96,PLN
2006-05-29,154.95,PLN
2006-05-30,155.14,PLN
2006-05-31,154.89,PLN
2006-06-01,154.78,PLN
2006-06-02,155.10,PLN
2006-06-05,155.08,PLN
2006-06-06,154.89,PLN
2006-06-07,154.98,PLN
2006-06-08,154.88,PLN
2006-06-09,154.74,PLN
2006-06-12,154.44,PLN
2006-06-13,154.18,PLN
2006-06-14,154.23,PLN
2006-06-16,154.11,PLN
2006-06-19,154.01,PLN
2006-06-20,153.72,PLN
2006-06-21,152.97,PLN
2006-06-22,152.55,PLN
2006-06-23,151.71,PLN
2006-06-26,151.84,PLN
2006-06-27,152.37,PLN
2006-06-28,152.63,PLN
2006-06-29,152.76,PLN
2006-06-30,153.18,PLN
2006-07-03,153.77,PLN
2006-07-04,153.95,PLN
2006-07-05,153.33,PLN
2006-07-06,153.14,PLN
2006-07-07,153.06,PLN
2006-07-10,152.66,PLN
2006-07-11,153.18,PLN
2006-07-12,153.59,PLN
2006-07-13,153.27,PLN
2006-07-14,153.71,PLN
2006-07-17,153.85,PLN
2006-07-18,154.30,PLN
2006-07-19,154.24,PLN
2006-07-20,154.83,PLN
2006-07-21,154.70,PLN
2006-07-24,154.81,PLN
2006-07-25,154.95,PLN
2006-07-26,154.64,PLN
2006-07-27,154.52,PLN
2006-07-28,154.45,PLN
2006-07-31,154.34,PLN
2006-08-01,154.14,PLN
2006-08-02,154.28,PLN
2006-08-03,154.24,PLN
2006-08-04,154.54,PLN
2006-08-07,154.91,PLN
2006-08-08,154.68,PLN
2006-08-09,154.71,PLN
2006-08-10,154.70,PLN
2006-08-11,154.68,PLN
2006-08-14,154.59,PLN
2006-08-16,154.49,PLN
2006-08-17,154.46,PLN
2006-08-18,154.19,PLN
2006-08-21,154.37,PLN
2006-08-22,154.45,PLN
2006-08-23,154.33,PLN
2006-08-24,154.22,PLN
2006-08-25,154.37,PLN
2006-08-28,154.33,PLN
2006-08-29,154.36,PLN
2006-08-30,154.59,PLN
2006-08-31,154.94,PLN
2006-09-01,154.78,PLN
2006-09-04,154.75,PLN
2006-09-05,154.95,PLN
2006-09-06,154.94,PLN
2006-09-07,154.94,PLN
2006-09-08,155.15,PLN
2006-09-11,155.36,PLN
2006-09-12,155.31,PLN
2006-09-13,155.65,PLN
2006-09-14,155.63,PLN
2006-09-15,156.06,PLN
2006-09-18,156.20,PLN
2006-09-19,156.02,PLN
2006-09-20,156.10,PLN
2006-09-21,156.11,PLN
2006-09-22,155.98,PLN
2006-09-25,156.16,PLN
2006-09-26,156.15,PLN
2006-09-27,155.96,PLN
2006-09-28,155.81,PLN
2006-09-29,155.80,PLN
2006-10-02,155.86,PLN
2006-10-03,156.10,PLN
2006-10-04,156.23,PLN
2006-10-05,156.20,PLN
2006-10-06,156.33,PLN
2006-10-09,156.33,PLN
2006-10-10,156.40,PLN
2006-10-11,156.34,PLN
2006-10-12,156.32,PLN
2006-10-13,156.40,PLN
2006-10-16,156.48,PLN
2006-10-17,156.54,PLN
2006-10-18,156.43,PLN
2006-10-19,156.61,PLN
2006-10-20,157.11,PLN
2006-10-23,157.09,PLN
2006-10-24,157.03,PLN
2006-10-25,157.13,PLN
2006-10-26,157.41,PLN
2006-10-27,157.46,PLN
2006-10-30,157.51,PLN
2006-10-31,157.82,PLN
2006-11-02,158.03,PLN
2006-11-03,158.06,PLN
2006-11-06,158.14,PLN
2006-11-07,158.18,PLN
2006-11-08,158.23,PLN
2006-11-09,158.35,PLN
2006-11-10,158.41,PLN
2006-11-13,158.49,PLN
2006-11-14,158.62,PLN
2006-11-15,158.67,PLN
2006-11-16,158.87,PLN
2006-11-17,158.78,PLN
2006-11-20,158.77,PLN
2006-11-21,158.82,PLN
2006-11-22,158.72,PLN
2006-11-23,158.60,PLN
2006-11-24,158.68,PLN
2006-11-27,158.84,PLN
2006-11-28,159.01,PLN
2006-11-29,159.07,PLN
2006-11-30,159.15,PLN
2006-12-01,159.25,PLN
2006-12-04,159.48,PLN
2006-12-05,159.66,PLN
2006-12-06,159.72,PLN
2006-12-07,159.69,PLN
2006-12-08,159.59,PLN
2006-12-11,159.47,PLN
2006-12-12,159.63,PLN
2006-12-13,159.60,PLN
2006-12-14,159.49,PLN
2006-12-15,159.63,PLN
2006-12-18,159.67,PLN
2006-12-19,159.65,PLN
2006-12-20,159.85,PLN
2006-12-21,159.87,PLN
2006-12-22,159.90,PLN
2006-12-27,159.88,PLN
2006-12-28,159.75,PLN
2006-12-29,159.73,PLN
2007-01-02,160.07,PLN
2007-01-03,160.39,PLN
2007-01-04,160.21,PLN
2007-01-05,160.01,PLN
2007-01-08,160.07,PLN
2007-01-09,160.04,PLN
2007-01-10,159.87,PLN
2007-01-11,160.05,PLN
2007-01-12,160.04,PLN
2007-01-15,160.28,PLN
2007-01-16,160.33,PLN
2007-01-17,160.38,PLN
2007-01-18,160.67,PLN
2007-01-19,160.84,PLN
2007-01-22,160.85,PLN
2007-01-23,160.60,PLN
2007-01-24,160.62,PLN
2007-01-25,160.60,PLN
2007-01-26,160.32,PLN
2007-01-29,160.21,PLN
2007-01-30,160.42,PLN
2007-01-31,160.66,PLN
2007-02-01,160.60,PLN
2007-02-02,160.49,PLN
2007-02-05,160.69,PLN
2007-02-06,160.79,PLN
2007-02-07,160.79,PLN
2007-02-08,160.64,PLN
2007-02-09,160.67,PLN
2007-02-12,160.60,PLN
2007-02-13,160.71,PLN
2007-02-14,160.87,PLN
2007-02-15,160.95,PLN
2007-02-16,160.85,PLN
2007-02-19,160.86,PLN
2007-02-20,160.85,PLN
2007-02-21,160.70,PLN
2007-02-22,160.69,PLN
2007-02-23,160.47,PLN
2007-02-26,160.51,PLN
2007-02-27,160.61,PLN
2007-02-28,160.70,PLN
2007-03-01,160.82,PLN
2007-03-02,160.90,PLN
2007-03-05,160.88,PLN
2007-03-06,160.95,PLN
2007-03-07,160.99,PLN
2007-03-08,161.16,PLN
2007-03-09,161.14,PLN
2007-03-12,161.16,PLN
2007-03-13,161.27,PLN
2007-03-14,161.18,PLN
2007-03-15,161.24,PLN
2007-03-16,161.14,PLN
2007-03-19,161.33,PLN
2007-03-20,161.39,PLN
2007-03-21,161.44,PLN
2007-03-22,161.54,PLN
2007-03-23,161.39,PLN
2007-03-26,161.49,PLN
2007-03-27,161.39,PLN
2007-03-28,161.37,PLN
2007-03-29,161.50,PLN
2007-03-30,161.49,PLN
2007-04-02,161.25,PLN
2007-04-03,161.24,PLN
2007-04-04,161.34,PLN
2007-04-05,161.42,PLN
2007-04-10,161.33,PLN
2007-04-11,161.38,PLN
2007-04-12,161.33,PLN
2007-04-13,161.18,PLN
2007-04-16,161.14,PLN
2007-04-17,161.09,PLN
2007-04-18,161.20,PLN
2007-04-19,161.22,PLN
2007-04-20,161.23,PLN
2007-04-23,161.34,PLN
2007-04-24,161.35,PLN
2007-04-25,161.46,PLN
2007-04-26,161.34,PLN
2007-04-27,161.40,PLN
2007-04-30,161.65,PLN
2007-05-02,161.65,PLN
2007-05-04,161.80,PLN
2007-05-07,161.76,PLN
2007-05-08,161.96,PLN
2007-05-09,161.85,PLN
2007-05-10,161.69,PLN
2007-05-11,161.66,PLN
2007-05-14,161.70,PLN
2007-05-15,161.71,PLN
2007-05-16,161.73,PLN
2007-05-17,161.77,PLN
2007-05-18,161.91,PLN
2007-05-21,162.09,PLN
2007-05-22,162.19,PLN
2007-05-23,162.18,PLN
2007-05-24,162.16,PLN
2007-05-25,161.89,PLN
2007-05-28,161.96,PLN
2007-05-29,161.97,PLN
2007-05-30,162.03,PLN
2007-05-31,162.08,PLN
2007-06-01,162.15,PLN
2007-06-04,162.27,PLN
2007-06-05,162.04,PLN
2007-06-06,161.77,PLN
2007-06-08,161.17,PLN
2007-06-11,161.48,PLN
2007-06-12,161.29,PLN
2007-06-13,161.08,PLN
2007-06-14,161.05,PLN
2007-06-15,161.33,PLN
2007-06-18,161.21,PLN
2007-06-19,160.78,PLN
2007-06-20,160.57,PLN
2007-06-21,160.36,PLN
2007-06-22,160.58,PLN
2007-06-25,160.71,PLN
2007-06-26,160.79,PLN
2007-06-27,160.61,PLN
2007-06-28,160.65,PLN
2007-06-29,160.68,PLN
2007-07-02,160.70,PLN
2007-07-03,160.60,PLN
2007-07-04,160.61,PLN
2007-07-05,160.64,PLN
2007-07-06,160.53,PLN
2007-07-09,160.54,PLN
2007-07-10,160.58,PLN
2007-07-11,160.82,PLN
2007-07-12,161.06,PLN
2007-07-13,161.18,PLN
2007-07-16,161.25,PLN
2007-07-17,161.38,PLN
2007-07-18,161.37,PLN
2007-07-19,161.32,PLN
2007-07-20,161.47,PLN
2007-07-23,161.68,PLN
2007-07-24,161.58,PLN
2007-07-25,161.45,PLN
2007-07-26,161.40,PLN
2007-07-27,161.34,PLN
2007-07-30,161.40,PLN
2007-07-31,161.49,PLN
2007-08-01,161.35,PLN
2007-08-02,161.57,PLN
2007-08-03,161.70,PLN
2007-08-06,161.81,PLN
2007-08-07,161.91,PLN
2007-08-08,161.84,PLN
2007-08-09,161.70,PLN
2007-08-10,161.76,PLN
2007-08-13,161.71,PLN
2007-08-14,161.30,PLN
2007-08-16,160.83,PLN
2007-08-17,161.21,PLN
2007-08-20,161.02,PLN
2007-08-21,160.80,PLN
2007-08-22,160.96,PLN
2007-08-23,160.95,PLN
2007-08-24,160.98,PLN
2007-08-27,161.26,PLN
2007-08-28,161.14,PLN
2007-08-29,161.03,PLN
2007-08-30,160.99,PLN
2007-08-31,161.11,PLN
2007-09-03,161.24,PLN
2007-09-04,161.35,PLN
2007-09-05,161.33,PLN
2007-09-06,161.39,PLN
2007-09-07,161.38,PLN
2007-09-10,161.44,PLN
2007-09-11,161.56,PLN
2007-09-12,161.64,PLN
2007-09-13,162.42,PLN
2007-09-14,162.45,PLN
2007-09-17,162.28,PLN
2007-09-18,162.21,PLN
2007-09-19,162.53,PLN
2007-09-20,162.34,PLN
2007-09-21,162.24,PLN
2007-09-24,162.30,PLN
2007-09-25,162.15,PLN
2007-09-26,162.13,PLN
2007-09-27,162.23,PLN
2007-09-28,162.34,PLN
2007-10-01,162.44,PLN
2007-10-02,162.42,PLN
2007-10-03,162.34,PLN
2007-10-04,162.36,PLN
2007-10-05,162.46,PLN
2007-10-08,162.46,PLN
2007-10-09,162.54,PLN
2007-10-10,162.68,PLN
2007-10-11,162.69,PLN
2007-10-12,162.72,PLN
2007-10-15,162.39,PLN
2007-10-16,162.23,PLN
2007-10-17,162.17,PLN
2007-10-18,162.31,PLN
2007-10-19,162.57,PLN
2007-10-22,162.99,PLN
2007-10-23,163.52,PLN
2007-10-24,163.45,PLN
2007-10-25,163.46,PLN
2007-10-26,163.41,PLN
2007-10-29,163.50,PLN
2007-10-30,163.34,PLN
2007-10-31,163.34,PLN
2007-11-02,163.29,PLN
2007-11-05,162.83,PLN
2007-11-06,162.61,PLN
2007-11-07,162.57,PLN
2007-11-08,162.59,PLN
2007-11-09,162.63,PLN
2007-11-12,162.53,PLN
2007-11-13,162.33,PLN
2007-11-14,162.30,PLN
2007-11-15,162.23,PLN
2007-11-16,162.13,PLN
2007-11-19,162.08,PLN
2007-11-20,161.93,PLN
2007-11-21,161.66,PLN
2007-11-22,161.40,PLN
2007-11-23,161.56,PLN
2007-11-26,161.46,PLN
2007-11-27,161.74,PLN
2007-11-28,162.01,PLN
2007-11-29,162.13,PLN
2007-11-30,161.72,PLN
2007-12-03,161.49,PLN
2007-12-04,161.60,PLN
2007-12-05,162.23,PLN
2007-12-06,162.22,PLN
2007-12-07,162.07,PLN
2007-12-10,162.01,PLN
2007-12-11,162.02,PLN
2007-12-12,161.86,PLN
2007-12-13,161.77,PLN
2007-12-14,161.53,PLN
2007-12-17,161.23,PLN
2007-12-18,161.37,PLN
2007-12-19,161.56,PLN
2007-12-20,161.75,PLN
2007-12-21,161.69,PLN
2007-12-27,161.86,PLN
2007-12-28,161.97,PLN
2007-12-31,161.91,PLN
2008-01-02,161.57,PLN
2008-01-03,161.78,PLN
2008-01-04,162.17,PLN
2008-01-07,162.20,PLN
2008-01-08,162.51,PLN
2008-01-09,162.76,PLN
2008-01-10,162.88,PLN
2008-01-11,162.74,PLN
2008-01-14,162.83,PLN
2008-01-15,163.00,PLN
2008-01-16,162.92,PLN
2008-01-17,163.05,PLN
2008-01-18,163.09,PLN
2008-01-21,163.27,PLN
2008-01-22,163.75,PLN
2008-01-23,164.21,PLN
2008-01-24,164.04,PLN
2008-01-25,163.91,PLN
2008-01-28,164.38,PLN
2008-01-29,164.58,PLN
2008-01-30,164.38,PLN
2008-01-31,164.78,PLN
2008-02-01,165.00,PLN
2008-02-04,165.10,PLN
2008-02-05,165.03,PLN
2008-02-06,164.81,PLN
2008-02-07,164.67,PLN
2008-02-08,164.37,PLN
2008-02-11,164.43,PLN
2008-02-12,164.43,PLN
2008-02-13,164.37,PLN
2008-02-14,164.21,PLN
2008-02-15,163.72,PLN
2008-02-18,163.48,PLN
2008-02-19,163.63,PLN
2008-02-20,163.36,PLN
2008-02-21,163.28,PLN
2008-02-22,163.43,PLN
2008-02-25,163.33,PLN
2008-02-26,163.57,PLN
2008-02-27,163.44,PLN
2008-02-28,163.08,PLN
2008-02-29,163.17,PLN
2008-03-04,163.30,PLN
2008-03-05,163.01,PLN
2008-03-06,162.55,PLN
2008-03-07,162.25,PLN
2008-03-10,162.39,PLN
2008-03-11,162.56,PLN
2008-03-12,162.68,PLN
2008-03-13,163.19,PLN
2008-03-14,163.20,PLN
2008-03-17,162.93,PLN
2008-03-18,163.35,PLN
2008-03-19,163.40,PLN
2008-03-20,163.49,PLN
2008-03-25,163.81,PLN
2008-03-26,163.90,PLN
2008-03-27,163.97,PLN
2008-03-28,163.84,PLN
2008-03-31,163.92,PLN
2008-04-01,164.04,PLN
2008-04-02,163.78,PLN
2008-04-03,163.50,PLN
2008-04-04,163.62,PLN
2008-04-07,163.81,PLN
2008-04-08,163.86,PLN
2008-04-09,163.61,PLN
2008-04-10,163.56,PLN
2008-04-11,163.67,PLN
2008-04-14,164.18,PLN
2008-04-15,164.19,PLN
2008-04-16,164.26,PLN
2008-04-17,164.03,PLN
2008-04-18,164.69,PLN
2008-04-21,164.34,PLN
2008-04-22,164.59,PLN
2008-04-23,164.59,PLN
2008-04-24,164.58,PLN
2008-04-25,164.54,PLN
2008-04-28,164.74,PLN
2008-04-29,164.81,PLN
2008-04-30,164.92,PLN
2008-05-05,164.76,PLN
2008-05-06,164.82,PLN
2008-05-07,164.68,PLN
2008-05-08,164.85,PLN
2008-05-09,164.84,PLN
2008-05-12,164.82,PLN
2008-05-13,164.61,PLN
2008-05-14,164.28,PLN
2008-05-15,164.24,PLN
2008-05-16,164.30,PLN
2008-05-19,163.81,PLN
2008-05-20,163.44,PLN
2008-05-21,163.86,PLN
2008-05-23,163.76,PLN
2008-05-26,163.83,PLN
2008-05-27,164.34,PLN
2008-05-28,164.15,PLN
2008-05-29,163.72,PLN
2008-05-30,163.65,PLN
2008-06-02,163.88,PLN
2008-06-03,163.63,PLN
2008-06-04,163.08,PLN
2008-06-05,162.66,PLN
2008-06-06,162.63,PLN
2008-06-09,162.61,PLN
2008-06-10,162.45,PLN
2008-06-11,162.40,PLN
2008-06-12,162.39,PLN
2008-06-13,162.53,PLN
2008-06-16,162.55,PLN
2008-06-17,163.02,PLN
2008-06-18,163.02,PLN
2008-06-19,162.53,PLN
2008-06-20,162.56,PLN
2008-06-23,162.74,PLN
2008-06-24,162.60,PLN
2008-06-25,162.47,PLN
2008-06-26,162.85,PLN
2008-06-27,162.20,PLN
2008-06-30,161.89,PLN
2008-07-01,162.17,PLN
2008-07-02,161.56,PLN
2008-07-03,161.19,PLN
2008-07-04,161.44,PLN
2008-07-07,162.23,PLN
2008-07-08,162.54,PLN
2008-07-09,162.96,PLN
2008-07-10,163.31,PLN
2008-07-11,163.57,PLN
2008-07-14,164.01,PLN
2008-07-15,163.69,PLN
2008-07-16,164.13,PLN
2008-07-17,164.40,PLN
2008-07-18,164.24,PLN
2008-07-21,164.06,PLN
2008-07-22,164.02,PLN
2008-07-23,163.66,PLN
2008-07-24,164.34,PLN
2008-07-25,164.58,PLN
2008-07-28,164.92,PLN
2008-07-29,165.19,PLN
2008-07-30,165.07,PLN
2008-07-31,165.43,PLN
2008-08-01,165.67,PLN
2008-08-04,165.47,PLN
2008-08-05,165.81,PLN
2008-08-06,166.20,PLN
2008-08-07,166.36,PLN
2008-08-08,166.10,PLN
2008-08-11,166.33,PLN
2008-08-12,166.19,PLN
2008-08-13,167.05,PLN
2008-08-14,167.10,PLN
2008-08-18,167.67,PLN
2008-08-19,168.03,PLN
2008-08-20,168.24,PLN
2008-08-21,168.22,PLN
2008-08-22,167.93,PLN
2008-08-25,168.31,PLN
2008-08-26,168.45,PLN
2008-08-27,168.01,PLN
2008-08-28,167.81,PLN
2008-08-29,167.76,PLN
2008-09-01,168.27,PLN
2008-09-02,167.78,PLN
2008-09-03,167.96,PLN
2008-09-04,168.45,PLN
2008-09-05,168.38,PLN
2008-09-08,168.19,PLN
2008-09-09,168.22,PLN
2008-09-10,169.20,PLN
2008-09-11,169.47,PLN
2008-09-12,169.54,PLN
2008-09-15,169.29,PLN
2008-09-16,169.59,PLN
2008-09-17,169.88,PLN
2008-09-18,169.81,PLN
2008-09-19,170.15,PLN
2008-09-22,169.83,PLN
2008-09-23,169.97,PLN
2008-09-24,169.84,PLN
2008-09-25,170.12,PLN
2008-09-26,169.81,PLN
2008-09-29,170.11,PLN
2008-09-30,170.18,PLN
2008-10-01,170.09,PLN
2008-10-02,170.46,PLN
2008-10-03,170.62,PLN
2008-10-06,170.39,PLN
2008-10-07,170.32,PLN
2008-10-08,170.44,PLN
2008-10-09,170.16,PLN
2008-10-10,169.36,PLN
2008-10-13,169.44,PLN
2008-10-14,169.29,PLN
2008-10-15,168.69,PLN
2008-10-16,167.79,PLN
2008-10-17,166.60,PLN
2008-10-20,167.24,PLN
2008-10-21,166.84,PLN
2008-10-22,164.58,PLN
2008-10-23,161.99,PLN
2008-10-24,162.16,PLN
2008-10-27,162.39,PLN
2008-10-28,164.49,PLN
2008-10-29,165.34,PLN
2008-10-30,166.18,PLN
2008-10-31,165.85,PLN
2008-11-03,166.28,PLN
2008-11-04,166.51,PLN
2008-11-05,167.26,PLN
2008-11-06,168.47,PLN
2008-11-07,168.53,PLN
2008-11-10,168.86,PLN
2008-11-12,167.61,PLN
2008-11-13,167.51,PLN
2008-11-14,167.97,PLN
2008-11-17,168.57,PLN
2008-11-18,167.89,PLN
2008-11-19,167.88,PLN
2008-11-20,168.05,PLN
2008-11-21,168.50,PLN
2008-11-24,169.37,PLN
2008-11-25,169.89,PLN
2008-11-26,171.14,PLN
2008-11-27,171.21,PLN
2008-11-28,171.95,PLN
2008-12-01,171.71,PLN
2008-12-02,171.54,PLN
2008-12-03,171.68,PLN
2008-12-04,173.02,PLN
2008-12-05,173.44,PLN
2008-12-08,173.86,PLN
2008-12-09,173.96,PLN
2008-12-10,173.86,PLN
2008-12-11,173.96,PLN
2008-12-12,173.91,PLN
2008-12-15,174.15,PLN
2008-12-16,174.03,PLN
2008-12-17,174.74,PLN
2008-12-18,175.11,PLN
2008-12-19,174.93,PLN
2008-12-22,175.03,PLN
2008-12-23,175.98,PLN
2008-12-29,176.35,PLN
2008-12-30,176.22,PLN
2008-12-31,175.91,PLN
2009-01-05,177.10,PLN
2009-01-06,177.27,PLN
2009-01-07,177.40,PLN
2009-01-08,177.42,PLN
2009-01-09,177.52,PLN
2009-01-12,178.65,PLN
2009-01-13,178.79,PLN
2009-01-14,179.27,PLN
2009-01-15,178.93,PLN
2009-01-16,179.55,PLN
2009-01-19,179.55,PLN
2009-01-20,179.27,PLN
2009-01-21,178.98,PLN
2009-01-22,177.37,PLN
2009-01-23,177.62,PLN
2009-01-26,177.66,PLN
2009-01-27,178.31,PLN
2009-01-28,178.05,PLN
2009-01-29,177.32,PLN
2009-01-30,177.35,PLN
2009-02-02,177.51,PLN
2009-02-03,177.61,PLN
2009-02-04,176.72,PLN
2009-02-05,176.28,PLN
2009-02-06,176.48,PLN
2009-02-09,177.14,PLN
2009-02-10,176.99,PLN
2009-02-11,176.22,PLN
2009-02-12,174.96,PLN
2009-02-13,175.43,PLN
2009-02-16,174.50,PLN
2009-02-17,173.32,PLN
2009-02-18,171.98,PLN
2009-02-19,173.14,PLN
2009-02-20,172.90,PLN
2009-02-23,173.15,PLN
2009-02-24,174.00,PLN
2009-02-25,173.85,PLN
2009-02-26,173.68,PLN
2009-02-27,173.49,PLN
2009-03-02,172.95,PLN
2009-03-03,172.78,PLN
2009-03-04,173.33,PLN
2009-03-05,173.12,PLN
2009-03-06,172.22,PLN
2009-03-09,172.43,PLN
2009-03-10,172.43,PLN
2009-03-11,173.24,PLN
2009-03-12,173.27,PLN
2009-03-13,173.96,PLN
2009-03-16,174.33,PLN
2009-03-17,173.63,PLN
2009-03-18,172.97,PLN
2009-03-19,173.27,PLN
2009-03-20,173.61,PLN
2009-03-23,174.37,PLN
2009-03-24,175.06,PLN
2009-03-25,175.16,PLN
2009-03-26,175.07,PLN
2009-03-27,173.83,PLN
2009-03-30,173.18,PLN
2009-03-31,173.97,PLN
2009-04-01,174.32,PLN
2009-04-02,174.90,PLN
2009-04-03,174.03,PLN
2009-04-06,174.51,PLN
2009-04-07,174.48,PLN
2009-04-08,175.16,PLN
2009-04-09,175.37,PLN
2009-04-14,175.38,PLN
2009-04-15,174.89,PLN
2009-04-16,175.30,PLN
2009-04-17,175.31,PLN
2009-04-20,175.27,PLN
2009-04-21,175.37,PLN
2009-04-22,175.23,PLN
2009-04-23,175.66,PLN
