Data,Wartość dla NN Perspektywa 2025 (A),Waluta
2014-12-10,119.45,PLN
2014-12-11,119.42,PLN
2014-12-12,119.02,PLN
2014-12-15,118.47,PLN
2014-12-16,117.23,PLN
2014-12-17,117.70,PLN
2014-12-18,119.04,PLN
2014-12-19,119.08,PLN
2014-12-22,119.49,PLN
2014-12-23,119.59,PLN
2014-12-29,119.57,PLN
2014-12-30,119.77,PLN
2015-01-02,119.87,PLN
2015-01-05,119.64,PLN
2015-01-07,120.12,PLN
2015-01-08,120.94,PLN
2015-01-09,120.72,PLN
2015-01-12,120.85,PLN
2015-01-13,121.16,PLN
2015-01-14,121.06,PLN
2015-01-15,120.79,PLN
2015-01-16,120.69,PLN
2015-01-19,120.52,PLN
2015-01-20,120.64,PLN
2015-01-21,121.15,PLN
2015-01-22,121.51,PLN
2015-01-23,122.12,PLN
2015-01-26,122.05,PLN
2015-01-27,122.24,PLN
2015-01-28,122.04,PLN
2015-01-29,122.06,PLN
2015-01-30,122.01,PLN
2015-02-02,121.83,PLN
2015-02-03,121.87,PLN
2015-02-04,121.71,PLN
2015-02-05,121.66,PLN
2015-02-06,121.45,PLN
2015-02-09,120.86,PLN
2015-02-10,120.85,PLN
2015-02-11,120.66,PLN
2015-02-12,121.49,PLN
2015-02-13,121.79,PLN
2015-02-16,122.02,PLN
2015-02-17,121.83,PLN
2015-02-18,121.68,PLN
2015-02-19,121.89,PLN
2015-02-20,121.79,PLN
2015-02-23,122.00,PLN
2015-02-24,122.27,PLN
2015-02-25,122.30,PLN
2015-02-26,122.38,PLN
2015-02-27,122.27,PLN
2015-03-02,122.36,PLN
2015-03-03,122.03,PLN
2015-03-04,121.82,PLN
2015-03-05,121.80,PLN
2015-03-06,121.46,PLN
2015-03-09,121.40,PLN
2015-03-10,120.79,PLN
2015-03-11,121.24,PLN
2015-03-12,121.56,PLN
2015-03-13,121.20,PLN
2015-03-16,121.34,PLN
2015-03-17,121.46,PLN
2015-03-18,121.67,PLN
2015-03-19,122.40,PLN
2015-03-20,122.82,PLN
2015-03-23,122.91,PLN
2015-03-24,122.77,PLN
2015-03-25,122.71,PLN
2015-03-26,122.05,PLN
2015-03-27,122.06,PLN
2015-03-30,122.40,PLN
2015-03-31,122.37,PLN
2015-04-01,122.43,PLN
2015-04-02,122.65,PLN
2015-04-07,123.02,PLN
2015-04-08,123.24,PLN
2015-04-09,123.51,PLN
2015-04-10,123.50,PLN
2015-04-13,123.43,PLN
2015-04-14,123.40,PLN
2015-04-15,123.54,PLN
2015-04-16,123.64,PLN
2015-04-17,123.29,PLN
2015-04-20,123.51,PLN
2015-04-21,123.47,PLN
2015-04-22,123.44,PLN
2015-04-23,123.43,PLN
2015-04-24,123.58,PLN
2015-04-27,123.87,PLN
2015-04-28,123.73,PLN
2015-04-29,123.33,PLN
2015-04-30,123.10,PLN
2015-05-04,123.25,PLN
2015-05-05,122.79,PLN
2015-05-06,122.56,PLN
2015-05-07,122.55,PLN
2015-05-08,123.44,PLN
2015-05-11,123.37,PLN
2015-05-12,123.02,PLN
2015-05-13,123.23,PLN
2015-05-14,123.12,PLN
2015-05-15,123.27,PLN
2015-05-18,123.34,PLN
2015-05-19,123.59,PLN
2015-05-20,123.54,PLN
2015-05-21,123.72,PLN
2015-05-22,123.60,PLN
2015-05-25,123.06,PLN
2015-05-26,122.71,PLN
2015-05-27,123.00,PLN
2015-05-28,122.84,PLN
2015-05-29,122.70,PLN
2015-06-01,122.58,PLN
2015-06-02,122.35,PLN
2015-06-03,121.96,PLN
2015-06-05,121.35,PLN
2015-06-08,120.77,PLN
2015-06-09,120.50,PLN
2015-06-10,120.84,PLN
2015-06-11,120.99,PLN
2015-06-12,120.77,PLN
2015-06-15,120.26,PLN
2015-06-16,120.14,PLN
2015-06-17,119.94,PLN
2015-06-18,120.24,PLN
2015-06-19,120.20,PLN
2015-06-22,121.02,PLN
2015-06-23,121.26,PLN
2015-06-24,121.25,PLN
2015-06-25,121.21,PLN
2015-06-26,121.11,PLN
2015-06-29,120.05,PLN
2015-06-30,120.41,PLN
2015-07-01,120.42,PLN
2015-07-02,120.54,PLN
2015-07-03,120.49,PLN
2015-07-06,120.19,PLN
2015-07-07,120.07,PLN
2015-07-08,119.86,PLN
2015-07-09,120.41,PLN
2015-07-10,120.75,PLN
2015-07-13,121.01,PLN
2015-07-14,121.04,PLN
2015-07-15,121.15,PLN
2015-07-16,121.69,PLN
2015-07-17,121.82,PLN
2015-07-20,121.61,PLN
2015-07-21,121.67,PLN
2015-07-22,121.16,PLN
2015-07-23,120.96,PLN
2015-07-24,120.90,PLN
2015-07-27,120.53,PLN
2015-07-28,120.61,PLN
2015-07-29,120.82,PLN
2015-07-30,120.78,PLN
2015-07-31,121.16,PLN
2015-08-03,121.14,PLN
2015-08-04,121.29,PLN
2015-08-05,121.45,PLN
2015-08-06,120.89,PLN
2015-08-07,120.96,PLN
2015-08-10,121.32,PLN
2015-08-11,121.46,PLN
2015-08-12,121.25,PLN
2015-08-13,121.32,PLN
2015-08-14,121.22,PLN
2015-08-17,121.02,PLN
2015-08-18,120.75,PLN
2015-08-19,120.85,PLN
2015-08-20,120.60,PLN
2015-08-21,119.99,PLN
2015-08-24,117.60,PLN
2015-08-25,117.69,PLN
2015-08-26,117.82,PLN
2015-08-27,118.75,PLN
2015-08-28,119.20,PLN
2015-08-31,119.26,PLN
2015-09-01,118.26,PLN
2015-09-02,118.14,PLN
2015-09-03,118.70,PLN
2015-09-04,118.57,PLN
2015-09-07,118.25,PLN
2015-09-08,118.37,PLN
2015-09-09,118.55,PLN
2015-09-10,118.73,PLN
2015-09-11,118.59,PLN
2015-09-14,118.56,PLN
2015-09-15,118.51,PLN
2015-09-16,118.65,PLN
2015-09-17,118.92,PLN
2015-09-18,118.93,PLN
2015-09-21,118.99,PLN
2015-09-22,118.54,PLN
2015-09-23,118.24,PLN
2015-09-24,117.90,PLN
2015-09-25,117.98,PLN
2015-09-28,117.42,PLN
2015-09-29,117.28,PLN
2015-09-30,117.82,PLN
2015-10-01,117.95,PLN
2015-10-02,118.27,PLN
2015-10-05,119.23,PLN
2015-10-06,119.55,PLN
2015-10-07,119.98,PLN
2015-10-08,120.04,PLN
2015-10-09,120.71,PLN
2015-10-12,120.58,PLN
2015-10-13,120.06,PLN
2015-10-14,119.94,PLN
2015-10-15,120.46,PLN
2015-10-16,120.58,PLN
2015-10-19,120.46,PLN
2015-10-20,120.40,PLN
2015-10-21,120.55,PLN
2015-10-22,120.97,PLN
2015-10-23,121.44,PLN
2015-10-26,121.41,PLN
2015-10-27,121.28,PLN
2015-10-28,121.55,PLN
2015-10-29,120.96,PLN
2015-10-30,121.14,PLN
2015-11-02,121.36,PLN
2015-11-03,121.20,PLN
2015-11-04,121.16,PLN
2015-11-05,120.98,PLN
2015-11-06,120.55,PLN
2015-11-09,120.49,PLN
2015-11-10,120.71,PLN
2015-11-12,120.66,PLN
2015-11-13,120.41,PLN
2015-11-16,120.37,PLN
2015-11-17,120.74,PLN
