Data,Wartość dla NN Perspektywa 2030 (A),Waluta
2012-08-14,100.51,PLN
2012-08-16,100.75,PLN
2012-08-17,100.44,PLN
2012-08-20,100.39,PLN
2012-08-21,100.67,PLN
2012-08-22,100.57,PLN
2012-08-23,100.57,PLN
2012-08-24,100.53,PLN
2012-08-27,100.45,PLN
2012-08-28,100.43,PLN
2012-08-29,100.17,PLN
2012-08-30,100.02,PLN
2012-08-31,100.41,PLN
2012-09-03,100.70,PLN
2012-09-04,100.49,PLN
2012-09-05,100.58,PLN
2012-09-06,101.06,PLN
2012-09-07,101.63,PLN
2012-09-10,101.74,PLN
2012-09-11,101.81,PLN
2012-09-12,101.80,PLN
2012-09-13,102.03,PLN
2012-09-14,102.91,PLN
2012-09-17,102.83,PLN
2012-09-18,102.89,PLN
2012-09-19,103.01,PLN
2012-09-20,102.67,PLN
2012-09-21,102.77,PLN
2012-09-24,102.73,PLN
2012-09-25,102.86,PLN
2012-09-26,102.53,PLN
2012-09-27,103.03,PLN
2012-09-28,103.02,PLN
2012-10-01,103.31,PLN
2012-10-02,103.42,PLN
2012-10-03,103.33,PLN
2012-10-04,103.20,PLN
2012-10-05,103.81,PLN
2012-10-08,103.59,PLN
2012-10-09,103.50,PLN
2012-10-10,103.58,PLN
2012-10-11,103.82,PLN
2012-10-12,103.71,PLN
2012-10-15,103.90,PLN
2012-10-16,104.19,PLN
2012-10-17,104.42,PLN
2012-10-18,104.71,PLN
2012-10-19,104.16,PLN
2012-10-22,104.11,PLN
2012-10-23,103.55,PLN
2012-10-24,103.70,PLN
2012-10-25,103.73,PLN
2012-10-26,103.58,PLN
2012-10-29,103.41,PLN
2012-10-30,103.50,PLN
2012-10-31,103.63,PLN
2012-11-02,104.08,PLN
2012-11-05,104.17,PLN
2012-11-06,104.32,PLN
2012-11-07,104.14,PLN
2012-11-08,104.15,PLN
2012-11-09,104.12,PLN
2012-11-12,104.09,PLN
2012-11-13,104.07,PLN
2012-11-14,104.18,PLN
2012-11-15,104.20,PLN
2012-11-16,103.97,PLN
2012-11-19,104.61,PLN
2012-11-20,104.68,PLN
2012-11-21,104.61,PLN
2012-11-22,104.56,PLN
2012-11-23,104.71,PLN
2012-11-26,104.94,PLN
2012-11-27,105.10,PLN
2012-11-28,105.18,PLN
2012-11-29,105.40,PLN
2012-11-30,105.72,PLN
2012-12-03,105.75,PLN
2012-12-04,105.96,PLN
2012-12-05,106.27,PLN
2012-12-06,106.72,PLN
2012-12-07,106.78,PLN
2012-12-10,107.24,PLN
2012-12-11,107.65,PLN
2012-12-12,107.87,PLN
2012-12-13,107.71,PLN
2012-12-14,107.88,PLN
2012-12-17,107.94,PLN
2012-12-18,108.30,PLN
2012-12-19,108.74,PLN
2012-12-20,108.84,PLN
2012-12-21,108.79,PLN
2012-12-27,109.04,PLN
2012-12-28,108.95,PLN
2013-01-02,109.56,PLN
2013-01-03,109.65,PLN
2013-01-04,109.36,PLN
2013-01-07,109.23,PLN
2013-01-08,109.38,PLN
2013-01-09,109.34,PLN
2013-01-10,109.13,PLN
2013-01-11,108.76,PLN
2013-01-14,108.96,PLN
2013-01-15,108.72,PLN
2013-01-16,108.97,PLN
2013-01-17,109.23,PLN
2013-01-18,109.55,PLN
2013-01-21,109.69,PLN
2013-01-22,109.68,PLN
2013-01-23,109.86,PLN
2013-01-24,110.07,PLN
2013-01-25,109.63,PLN
2013-01-28,109.13,PLN
2013-01-29,109.24,PLN
2013-01-30,108.82,PLN
2013-01-31,108.91,PLN
2013-02-01,109.11,PLN
2013-02-04,108.82,PLN
2013-02-05,108.87,PLN
2013-02-06,108.40,PLN
2013-02-07,108.43,PLN
2013-02-08,108.64,PLN
2013-02-11,108.55,PLN
2013-02-12,108.39,PLN
2013-02-13,108.59,PLN
2013-02-14,108.54,PLN
2013-02-15,108.77,PLN
2013-02-18,108.85,PLN
2013-02-19,108.88,PLN
2013-02-20,108.53,PLN
2013-02-21,108.39,PLN
2013-02-22,108.50,PLN
2013-02-25,108.59,PLN
2013-02-26,108.39,PLN
2013-02-27,108.69,PLN
2013-02-28,108.81,PLN
2013-03-01,108.86,PLN
2013-03-04,108.57,PLN
2013-03-05,108.91,PLN
2013-03-06,109.38,PLN
2013-03-07,109.39,PLN
2013-03-08,109.73,PLN
2013-03-11,109.57,PLN
2013-03-12,109.62,PLN
2013-03-13,109.56,PLN
2013-03-14,109.74,PLN
2013-03-15,109.63,PLN
2013-03-18,109.35,PLN
2013-03-19,108.86,PLN
2013-03-20,108.77,PLN
2013-03-21,108.46,PLN
2013-03-22,108.06,PLN
2013-03-25,107.86,PLN
2013-03-26,108.05,PLN
2013-03-27,108.47,PLN
2013-03-28,108.35,PLN
2013-04-02,108.58,PLN
2013-04-03,108.13,PLN
2013-04-04,108.20,PLN
2013-04-05,108.20,PLN
2013-04-08,108.42,PLN
2013-04-09,108.51,PLN
2013-04-10,108.85,PLN
2013-04-11,109.16,PLN
2013-04-12,109.04,PLN
2013-04-15,108.31,PLN
2013-04-17,107.88,PLN
2013-04-18,107.49,PLN
2013-04-19,107.75,PLN
2013-04-22,107.84,PLN
2013-04-23,107.83,PLN
2013-04-24,108.19,PLN
2013-04-25,108.40,PLN
2013-04-26,108.60,PLN
2013-04-29,108.92,PLN
2013-04-30,109.23,PLN
2013-05-02,109.39,PLN
2013-05-06,109.81,PLN
2013-05-07,109.99,PLN
2013-05-08,110.39,PLN
2013-05-09,110.52,PLN
2013-05-10,110.37,PLN
2013-05-13,110.39,PLN
2013-05-14,110.87,PLN
2013-05-15,111.04,PLN
2013-05-16,110.86,PLN
2013-05-17,111.01,PLN
2013-05-20,110.81,PLN
2013-05-21,110.72,PLN
2013-05-22,110.98,PLN
2013-05-23,110.25,PLN
2013-05-24,110.60,PLN
2013-05-27,111.37,PLN
2013-05-28,111.53,PLN
2013-05-29,111.02,PLN
2013-05-31,110.86,PLN
2013-06-03,110.24,PLN
2013-06-04,110.65,PLN
2013-06-05,110.42,PLN
2013-06-06,109.66,PLN
2013-06-07,110.16,PLN
2013-06-10,109.86,PLN
2013-06-11,109.21,PLN
2013-06-12,109.39,PLN
2013-06-13,109.40,PLN
2013-06-14,109.91,PLN
2013-06-17,109.76,PLN
2013-06-18,109.43,PLN
2013-06-19,109.15,PLN
2013-06-20,106.65,PLN
2013-06-21,105.64,PLN
2013-06-24,104.95,PLN
2013-06-25,105.41,PLN
2013-06-26,105.76,PLN
2013-06-27,105.50,PLN
2013-06-28,106.06,PLN
2013-07-01,106.26,PLN
2013-07-02,107.10,PLN
2013-07-03,106.66,PLN
2013-07-04,107.38,PLN
2013-07-05,106.92,PLN
2013-07-08,106.51,PLN
2013-07-09,106.68,PLN
2013-07-10,106.96,PLN
2013-07-11,107.71,PLN
2013-07-12,108.13,PLN
2013-07-15,108.24,PLN
2013-07-16,108.13,PLN
2013-07-17,108.14,PLN
2013-07-18,108.33,PLN
2013-07-19,108.43,PLN
2013-07-22,108.63,PLN
2013-07-23,108.80,PLN
2013-07-24,108.63,PLN
2013-07-25,108.46,PLN
2013-07-26,108.23,PLN
2013-07-29,108.30,PLN
2013-07-30,108.30,PLN
2013-07-31,108.17,PLN
2013-08-01,108.54,PLN
2013-08-02,109.05,PLN
2013-08-05,109.17,PLN
2013-08-06,108.73,PLN
2013-08-07,108.87,PLN
2013-08-08,109.40,PLN
2013-08-09,109.77,PLN
2013-08-12,110.14,PLN
2013-08-13,110.28,PLN
2013-08-14,110.47,PLN
2013-08-16,109.95,PLN
2013-08-19,109.45,PLN
2013-08-20,109.03,PLN
2013-08-21,108.79,PLN
2013-08-22,109.14,PLN
2013-08-23,109.30,PLN
2013-08-26,109.38,PLN
2013-08-27,108.56,PLN
2013-08-28,108.12,PLN
2013-08-29,108.40,PLN
2013-08-30,108.54,PLN
2013-09-02,108.83,PLN
2013-09-03,108.48,PLN
2013-09-04,107.68,PLN
2013-09-05,106.42,PLN
2013-09-06,107.09,PLN
2013-09-09,108.12,PLN
2013-09-10,108.90,PLN
2013-09-11,109.55,PLN
2013-09-12,109.77,PLN
2013-09-13,109.64,PLN
2013-09-16,109.77,PLN
2013-09-17,109.90,PLN
2013-09-18,110.10,PLN
2013-09-19,111.00,PLN
2013-09-20,110.90,PLN
2013-09-23,110.79,PLN
2013-09-24,110.77,PLN
2013-09-25,110.80,PLN
2013-09-26,111.00,PLN
2013-09-27,110.82,PLN
2013-09-30,110.38,PLN
2013-10-01,110.89,PLN
2013-10-02,110.96,PLN
2013-10-03,111.05,PLN
2013-10-04,110.89,PLN
2013-10-07,110.81,PLN
2013-10-08,110.66,PLN
2013-10-09,110.83,PLN
2013-10-10,111.78,PLN
2013-10-11,112.11,PLN
2013-10-14,112.43,PLN
2013-10-15,112.69,PLN
2013-10-16,113.00,PLN
2013-10-17,113.08,PLN
2013-10-18,113.41,PLN
2013-10-21,114.06,PLN
2013-10-22,114.22,PLN
2013-10-23,114.03,PLN
2013-10-24,114.61,PLN
2013-10-25,114.53,PLN
2013-10-28,114.86,PLN
2013-10-29,115.07,PLN
2013-10-30,114.84,PLN
2013-10-31,114.43,PLN
2013-11-04,114.39,PLN
2013-11-05,113.81,PLN
2013-11-06,114.13,PLN
2013-11-07,114.10,PLN
2013-11-08,113.45,PLN
2013-11-12,113.15,PLN
2013-11-13,112.84,PLN
2013-11-14,113.32,PLN
2013-11-15,113.83,PLN
2013-11-18,114.67,PLN
2013-11-19,114.40,PLN
2013-11-20,114.35,PLN
2013-11-21,114.16,PLN
2013-11-22,114.37,PLN
2013-11-25,114.67,PLN
2013-11-26,114.14,PLN
2013-11-27,114.11,PLN
2013-11-28,113.94,PLN
2013-11-29,114.17,PLN
2013-12-02,113.58,PLN
2013-12-03,113.06,PLN
2013-12-04,112.62,PLN
2013-12-05,112.45,PLN
2013-12-06,112.67,PLN
2013-12-09,113.04,PLN
2013-12-10,113.05,PLN
2013-12-11,112.81,PLN
2013-12-12,112.28,PLN
2013-12-13,112.26,PLN
2013-12-16,112.42,PLN
2013-12-17,111.86,PLN
2013-12-18,112.20,PLN
2013-12-19,112.00,PLN
2013-12-20,112.22,PLN
2013-12-23,112.44,PLN
2013-12-27,112.35,PLN
2013-12-30,112.46,PLN
2014-01-02,112.42,PLN
2014-01-03,112.18,PLN
2014-01-07,111.53,PLN
2014-01-08,111.56,PLN
2014-01-09,111.02,PLN
2014-01-10,111.21,PLN
2014-01-13,111.86,PLN
2014-01-14,111.86,PLN
2014-01-15,112.26,PLN
2014-01-16,112.40,PLN
2014-01-17,112.28,PLN
2014-01-20,112.28,PLN
2014-01-21,112.54,PLN
2014-01-22,112.77,PLN
2014-01-23,112.33,PLN
2014-01-24,111.32,PLN
2014-01-27,110.71,PLN
2014-01-28,111.05,PLN
2014-01-29,110.66,PLN
2014-01-30,110.53,PLN
2014-01-31,110.50,PLN
2014-02-03,110.61,PLN
2014-02-04,110.48,PLN
2014-02-05,110.79,PLN
2014-02-06,111.67,PLN
2014-02-07,111.87,PLN
2014-02-10,111.84,PLN
2014-02-11,112.22,PLN
2014-02-12,112.69,PLN
2014-02-13,112.57,PLN
2014-02-14,112.83,PLN
2014-02-17,113.09,PLN
2014-02-18,112.98,PLN
2014-02-19,112.95,PLN
2014-02-20,112.64,PLN
2014-02-21,113.12,PLN
2014-02-24,113.55,PLN
2014-02-25,113.30,PLN
2014-02-26,112.71,PLN
2014-02-27,112.82,PLN
2014-02-28,113.41,PLN
2014-03-03,111.53,PLN
2014-03-04,112.55,PLN
2014-03-05,112.79,PLN
2014-03-06,113.17,PLN
2014-03-07,112.63,PLN
2014-03-10,112.06,PLN
2014-03-11,112.12,PLN
2014-03-12,111.53,PLN
2014-03-13,111.22,PLN
2014-03-14,110.79,PLN
2014-03-17,111.69,PLN
2014-03-18,111.88,PLN
2014-03-19,111.66,PLN
2014-03-20,111.52,PLN
2014-03-21,111.58,PLN
2014-03-24,111.62,PLN
2014-03-25,112.12,PLN
2014-03-26,112.70,PLN
2014-03-27,112.84,PLN
2014-03-28,113.13,PLN
2014-03-31,113.65,PLN
2014-04-01,113.91,PLN
2014-04-02,114.12,PLN
2014-04-03,113.92,PLN
2014-04-04,114.27,PLN
2014-04-07,114.05,PLN
2014-04-08,114.25,PLN
2014-04-09,114.16,PLN
2014-04-10,114.31,PLN
2014-04-11,114.03,PLN
2014-04-14,113.74,PLN
2014-04-15,113.27,PLN
2014-04-16,113.21,PLN
2014-04-17,113.65,PLN
2014-04-22,113.89,PLN
2014-04-23,113.83,PLN
2014-04-24,113.73,PLN
2014-04-25,113.49,PLN
2014-04-28,113.61,PLN
2014-04-29,113.86,PLN
2014-04-30,114.12,PLN
2014-05-02,114.22,PLN
2014-05-05,113.99,PLN
2014-05-06,113.80,PLN
2014-05-07,113.68,PLN
2014-05-08,114.06,PLN
2014-05-09,113.89,PLN
2014-05-12,114.17,PLN
2014-05-13,114.43,PLN
2014-05-14,114.79,PLN
2014-05-15,114.54,PLN
2014-05-16,114.43,PLN
2014-05-19,114.59,PLN
2014-05-20,114.55,PLN
2014-05-21,114.74,PLN
2014-05-22,115.49,PLN
2014-05-23,115.70,PLN
2014-05-26,115.90,PLN
2014-05-27,115.80,PLN
2014-05-28,115.82,PLN
2014-05-29,116.19,PLN
2014-05-30,115.90,PLN
2014-06-02,116.01,PLN
2014-06-03,116.06,PLN
2014-06-04,116.08,PLN
2014-06-05,116.37,PLN
2014-06-06,117.04,PLN
2014-06-09,116.98,PLN
2014-06-10,117.08,PLN
2014-06-11,116.85,PLN
2014-06-12,116.83,PLN
2014-06-13,116.81,PLN
2014-06-16,116.50,PLN
2014-06-17,116.62,PLN
2014-06-18,116.81,PLN
2014-06-20,116.82,PLN
2014-06-23,117.02,PLN
2014-06-24,117.19,PLN
2014-06-25,116.77,PLN
2014-06-26,116.67,PLN
2014-06-27,116.72,PLN
2014-06-30,116.84,PLN
2014-07-01,116.74,PLN
2014-07-02,116.36,PLN
2014-07-03,116.23,PLN
2014-07-04,116.36,PLN
2014-07-07,116.58,PLN
2014-07-08,116.54,PLN
2014-07-09,116.34,PLN
2014-07-10,116.12,PLN
2014-07-11,116.40,PLN
2014-07-14,116.69,PLN
2014-07-15,116.71,PLN
2014-07-16,116.88,PLN
2014-07-17,116.71,PLN
2014-07-18,116.67,PLN
2014-07-21,116.61,PLN
2014-07-22,117.05,PLN
2014-07-23,117.39,PLN
2014-07-24,117.44,PLN
2014-07-25,117.53,PLN
2014-07-28,117.50,PLN
2014-07-29,117.40,PLN
2014-07-30,116.97,PLN
2014-07-31,116.31,PLN
2014-08-01,116.30,PLN
2014-08-04,116.66,PLN
2014-08-05,116.28,PLN
2014-08-06,115.90,PLN
2014-08-07,115.64,PLN
2014-08-08,115.42,PLN
2014-08-11,116.06,PLN
2014-08-12,116.10,PLN
2014-08-13,116.64,PLN
2014-08-14,117.02,PLN
2014-08-18,117.58,PLN
2014-08-19,117.84,PLN
2014-08-20,117.88,PLN
2014-08-21,118.01,PLN
2014-08-22,117.91,PLN
2014-08-25,118.18,PLN
2014-08-26,118.55,PLN
2014-08-27,118.69,PLN
2014-08-28,118.04,PLN
2014-08-29,118.15,PLN
2014-09-01,118.47,PLN
2014-09-02,118.56,PLN
2014-09-03,119.41,PLN
2014-09-04,119.79,PLN
2014-09-05,119.92,PLN
2014-09-08,120.15,PLN
2014-09-09,119.62,PLN
2014-09-10,119.51,PLN
2014-09-11,119.27,PLN
2014-09-12,118.99,PLN
2014-09-15,119.10,PLN
2014-09-16,119.25,PLN
2014-09-17,119.54,PLN
2014-09-18,119.34,PLN
2014-09-19,119.70,PLN
2014-09-22,119.51,PLN
2014-09-23,119.09,PLN
2014-09-24,119.14,PLN
2014-09-25,119.15,PLN
2014-09-26,118.92,PLN
2014-09-29,118.62,PLN
2014-09-30,118.71,PLN
2014-10-01,118.27,PLN
2014-10-02,117.84,PLN
2014-10-03,118.00,PLN
2014-10-06,118.34,PLN
2014-10-07,118.15,PLN
2014-10-08,117.79,PLN
2014-10-09,118.23,PLN
2014-10-10,117.49,PLN
2014-10-13,117.60,PLN
2014-10-14,117.79,PLN
2014-10-15,117.61,PLN
2014-10-16,116.90,PLN
2014-10-17,117.53,PLN
2014-10-20,117.75,PLN
2014-10-21,118.32,PLN
2014-10-22,118.61,PLN
2014-10-23,118.88,PLN
2014-10-24,118.86,PLN
2014-10-27,118.87,PLN
2014-10-28,119.26,PLN
2014-10-29,119.34,PLN
2014-10-30,119.27,PLN
2014-10-31,119.92,PLN
2014-11-03,119.80,PLN
2014-11-04,119.85,PLN
2014-11-05,119.46,PLN
2014-11-06,119.18,PLN
2014-11-07,119.10,PLN
2014-11-10,119.27,PLN
2014-11-12,119.47,PLN
2014-11-13,119.56,PLN
2014-11-14,119.58,PLN
2014-11-17,119.40,PLN
2014-11-18,119.62,PLN
2014-11-19,119.47,PLN
2014-11-20,119.44,PLN
2014-11-21,120.13,PLN
2014-11-24,120.08,PLN
2014-11-25,120.06,PLN
2014-11-26,120.43,PLN
2014-11-27,120.49,PLN
2014-11-28,120.58,PLN
2014-12-01,120.20,PLN
2014-12-02,120.22,PLN
2014-12-03,120.13,PLN
2014-12-04,120.01,PLN
2014-12-05,119.99,PLN
2014-12-08,119.73,PLN
2014-12-09,119.17,PLN
2014-12-10,118.63,PLN
2014-12-11,118.59,PLN
2014-12-12,118.11,PLN
2014-12-15,117.44,PLN
2014-12-16,116.11,PLN
2014-12-17,116.65,PLN
2014-12-18,118.13,PLN
2014-12-19,118.20,PLN
2014-12-22,118.63,PLN
2014-12-23,118.74,PLN
2014-12-29,118.72,PLN
2014-12-30,118.93,PLN
2015-01-02,119.03,PLN
2015-01-05,118.66,PLN
2015-01-07,119.13,PLN
2015-01-08,120.06,PLN
2015-01-09,119.81,PLN
2015-01-12,119.92,PLN
2015-01-13,120.27,PLN
2015-01-14,120.08,PLN
2015-01-15,119.81,PLN
2015-01-16,119.71,PLN
2015-01-19,119.52,PLN
2015-01-20,119.69,PLN
2015-01-21,120.27,PLN
2015-01-22,120.68,PLN
2015-01-23,121.31,PLN
2015-01-26,121.24,PLN
2015-01-27,121.41,PLN
2015-01-28,121.18,PLN
2015-01-29,121.19,PLN
2015-01-30,121.11,PLN
2015-02-02,120.95,PLN
2015-02-03,121.02,PLN
2015-02-04,120.85,PLN
2015-02-05,120.82,PLN
2015-02-06,120.63,PLN
2015-02-09,120.02,PLN
2015-02-10,120.04,PLN
2015-02-11,119.82,PLN
2015-02-12,120.72,PLN
2015-02-13,121.07,PLN
2015-02-16,121.35,PLN
2015-02-17,121.15,PLN
2015-02-18,121.06,PLN
2015-02-19,121.27,PLN
2015-02-20,121.20,PLN
2015-02-23,121.44,PLN
2015-02-24,121.72,PLN
2015-02-25,121.74,PLN
2015-02-26,121.82,PLN
2015-02-27,121.73,PLN
2015-03-02,121.82,PLN
2015-03-03,121.43,PLN
2015-03-04,121.23,PLN
2015-03-05,121.24,PLN
2015-03-06,120.91,PLN
2015-03-09,120.87,PLN
2015-03-10,120.17,PLN
2015-03-11,120.65,PLN
2015-03-12,121.00,PLN
2015-03-13,120.62,PLN
2015-03-16,120.78,PLN
2015-03-17,120.94,PLN
2015-03-18,121.19,PLN
2015-03-19,121.96,PLN
2015-03-20,122.42,PLN
2015-03-23,122.53,PLN
2015-03-24,122.36,PLN
2015-03-25,122.26,PLN
2015-03-26,121.55,PLN
2015-03-27,121.54,PLN
2015-03-30,121.97,PLN
2015-03-31,121.90,PLN
2015-04-01,121.96,PLN
2015-04-02,122.23,PLN
2015-04-07,122.67,PLN
2015-04-08,122.95,PLN
2015-04-09,123.31,PLN
2015-04-10,123.32,PLN
2015-04-13,123.28,PLN
2015-04-14,123.23,PLN
2015-04-15,123.40,PLN
2015-04-16,123.55,PLN
2015-04-17,123.10,PLN
2015-04-20,123.36,PLN
2015-04-21,123.38,PLN
2015-04-22,123.41,PLN
2015-04-23,123.43,PLN
2015-04-24,123.61,PLN
2015-04-27,123.98,PLN
2015-04-28,123.83,PLN
2015-04-29,123.37,PLN
2015-04-30,123.11,PLN
2015-05-04,123.30,PLN
2015-05-05,122.81,PLN
2015-05-06,122.61,PLN
2015-05-07,122.56,PLN
2015-05-08,123.53,PLN
2015-05-11,123.50,PLN
2015-05-12,123.14,PLN
2015-05-13,123.34,PLN
2015-05-14,123.20,PLN
2015-05-15,123.35,PLN
2015-05-18,123.46,PLN
2015-05-19,123.75,PLN
2015-05-20,123.72,PLN
2015-05-21,123.88,PLN
2015-05-22,123.78,PLN
2015-05-25,123.21,PLN
2015-05-26,122.82,PLN
2015-05-27,123.16,PLN
2015-05-28,122.95,PLN
2015-05-29,122.76,PLN
2015-06-01,122.66,PLN
2015-06-02,122.37,PLN
2015-06-03,121.98,PLN
2015-06-05,121.31,PLN
2015-06-08,120.60,PLN
2015-06-09,120.26,PLN
2015-06-10,120.71,PLN
2015-06-11,120.84,PLN
2015-06-12,120.60,PLN
2015-06-15,120.07,PLN
2015-06-16,119.95,PLN
2015-06-17,119.67,PLN
2015-06-18,119.98,PLN
2015-06-19,119.94,PLN
2015-06-22,120.90,PLN
2015-06-23,121.19,PLN
2015-06-24,121.18,PLN
2015-06-25,121.11,PLN
2015-06-26,120.99,PLN
2015-06-29,119.74,PLN
2015-06-30,120.16,PLN
2015-07-01,120.15,PLN
2015-07-02,120.27,PLN
2015-07-03,120.17,PLN
2015-07-06,119.80,PLN
2015-07-07,119.56,PLN
2015-07-08,119.21,PLN
2015-07-09,119.82,PLN
2015-07-10,120.30,PLN
2015-07-13,120.65,PLN
2015-07-14,120.70,PLN
2015-07-15,120.81,PLN
2015-07-16,121.44,PLN
2015-07-17,121.53,PLN
2015-07-20,121.28,PLN
2015-07-21,121.36,PLN
2015-07-22,120.75,PLN
2015-07-23,120.55,PLN
2015-07-24,120.42,PLN
2015-07-27,119.95,PLN
2015-07-28,120.08,PLN
2015-07-29,120.35,PLN
2015-07-30,120.33,PLN
2015-07-31,120.79,PLN
2015-08-03,120.75,PLN
2015-08-04,120.92,PLN
2015-08-05,121.20,PLN
2015-08-06,120.57,PLN
2015-08-07,120.62,PLN
2015-08-10,121.04,PLN
2015-08-11,121.11,PLN
2015-08-12,120.75,PLN
2015-08-13,120.87,PLN
2015-08-14,120.70,PLN
2015-08-17,120.46,PLN
2015-08-18,120.15,PLN
2015-08-19,120.23,PLN
2015-08-20,119.87,PLN
2015-08-21,119.07,PLN
2015-08-24,116.17,PLN
2015-08-25,116.38,PLN
2015-08-26,116.56,PLN
2015-08-27,117.67,PLN
2015-08-28,118.21,PLN
2015-08-31,118.29,PLN
2015-09-01,117.08,PLN
2015-09-02,116.98,PLN
2015-09-03,117.63,PLN
2015-09-04,117.36,PLN
2015-09-07,117.01,PLN
2015-09-08,117.19,PLN
2015-09-09,117.48,PLN
2015-09-10,117.66,PLN
2015-09-11,117.52,PLN
2015-09-14,117.44,PLN
2015-09-15,117.43,PLN
2015-09-16,117.64,PLN
2015-09-17,117.94,PLN
2015-09-18,117.79,PLN
2015-09-21,117.86,PLN
2015-09-22,117.27,PLN
2015-09-23,116.90,PLN
2015-09-24,116.47,PLN
2015-09-25,116.65,PLN
2015-09-28,115.93,PLN
2015-09-29,115.74,PLN
2015-09-30,116.43,PLN
2015-10-01,116.55,PLN
2015-10-02,116.85,PLN
2015-10-05,117.97,PLN
2015-10-06,118.34,PLN
2015-10-07,118.84,PLN
2015-10-08,118.91,PLN
2015-10-09,119.65,PLN
2015-10-12,119.52,PLN
2015-10-13,118.95,PLN
2015-10-14,118.75,PLN
2015-10-15,119.34,PLN
2015-10-16,119.46,PLN
2015-10-19,119.33,PLN
2015-10-20,119.30,PLN
2015-10-21,119.48,PLN
2015-10-22,119.90,PLN
2015-10-23,120.43,PLN
2015-10-26,120.41,PLN
2015-10-27,120.23,PLN
2015-10-28,120.53,PLN
2015-10-29,119.89,PLN
2015-10-30,120.09,PLN
2015-11-02,120.33,PLN
2015-11-03,120.17,PLN
2015-11-04,120.16,PLN
2015-11-05,119.98,PLN
2015-11-06,119.58,PLN
2015-11-09,119.54,PLN
2015-11-10,119.72,PLN
2015-11-12,119.61,PLN
2015-11-13,119.29,PLN
2015-11-16,119.23,PLN
2015-11-17,119.67,PLN
2015-11-18,119.78,PLN
2015-11-19,119.89,PLN
2015-11-20,120.10,PLN
2015-11-23,119.68,PLN
2015-11-24,119.47,PLN
2015-11-25,119.55,PLN
2015-11-26,119.81,PLN
2015-11-27,119.61,PLN
2015-11-30,119.41,PLN
2015-12-01,119.75,PLN
2015-12-02,119.42,PLN
2015-12-03,118.72,PLN
2015-12-04,118.36,PLN
2015-12-07,118.39,PLN
2015-12-08,117.67,PLN
2015-12-09,117.11,PLN
2015-12-10,116.94,PLN
