Data,Wartość dla NN Emerytura 2040 (A),Waluta
2022-06-01,10.77,PLN
2022-06-02,10.79,PLN
2022-06-03,10.77,PLN
2022-06-06,10.84,PLN
2022-06-07,10.80,PLN
2022-06-08,10.73,PLN
2022-06-09,10.66,PLN
2022-06-10,10.47,PLN
2022-06-13,10.25,PLN
2022-06-14,10.26,PLN
2022-06-15,10.26,PLN
2022-06-17,10.15,PLN
2022-06-20,10.15,PLN
2022-06-21,10.31,PLN
2022-06-22,10.26,PLN
2022-06-23,10.26,PLN
2022-06-24,10.35,PLN
2022-06-27,10.40,PLN
2022-06-28,10.46,PLN
2022-06-29,10.47,PLN
2022-06-30,10.38,PLN
2022-07-01,10.44,PLN
2022-07-04,10.42,PLN
2022-07-05,10.30,PLN
2022-07-06,10.33,PLN
2022-07-07,10.50,PLN
2022-07-08,10.57,PLN
2022-07-11,10.54,PLN
2022-07-12,10.41,PLN
2022-07-13,10.35,PLN
2022-07-14,10.25,PLN
2022-07-15,10.32,PLN
2022-07-18,10.44,PLN
2022-07-19,10.50,PLN
2022-07-20,10.58,PLN
2022-07-21,10.61,PLN
2022-07-22,10.69,PLN
2022-07-25,10.66,PLN
2022-07-26,10.62,PLN
2022-07-27,10.63,PLN
2022-07-28,10.70,PLN
2022-07-29,10.86,PLN
2022-08-01,10.90,PLN
2022-08-02,10.83,PLN
2022-08-03,10.84,PLN
2022-08-04,10.81,PLN
2022-08-05,10.78,PLN
2022-08-08,10.87,PLN
2022-08-09,10.82,PLN
2022-08-10,10.88,PLN
2022-08-11,10.96,PLN
2022-08-12,11.03,PLN
2022-08-16,11.03,PLN
2022-08-17,10.89,PLN
2022-08-18,10.93,PLN
2022-08-19,10.83,PLN
2022-08-22,10.71,PLN
2022-08-23,10.68,PLN
2022-08-24,10.60,PLN
2022-08-25,10.66,PLN
2022-08-26,10.56,PLN
2022-08-29,10.41,PLN
2022-08-30,10.34,PLN
2022-08-31,10.31,PLN
2022-09-01,10.18,PLN
2022-09-02,10.32,PLN
2022-09-05,10.27,PLN
2022-09-06,10.19,PLN
2022-09-07,10.24,PLN
2022-09-08,10.32,PLN
2022-09-09,10.47,PLN
2022-09-12,10.56,PLN
2022-09-13,10.41,PLN
2022-09-14,10.38,PLN
2022-09-15,10.37,PLN
2022-09-16,10.23,PLN
2022-09-19,10.30,PLN
2022-09-20,10.24,PLN
2022-09-21,10.28,PLN
2022-09-22,10.24,PLN
2022-09-23,10.05,PLN
2022-09-26,9.95,PLN
2022-09-27,9.98,PLN
2022-09-28,9.94,PLN
2022-09-29,9.75,PLN
2022-09-30,9.79,PLN
2022-10-03,9.80,PLN
2022-10-04,10.00,PLN
2022-10-05,9.92,PLN
2022-10-06,9.95,PLN
2022-10-07,9.85,PLN
2022-10-10,9.75,PLN
2022-10-11,9.72,PLN
2022-10-12,9.66,PLN
2022-10-13,9.65,PLN
2022-10-14,9.73,PLN
2022-10-17,9.76,PLN
2022-10-18,9.79,PLN
2022-10-19,9.69,PLN
2022-10-20,9.73,PLN
2022-10-21,9.66,PLN
2022-10-24,9.78,PLN
2022-10-25,9.86,PLN
2022-10-26,10.00,PLN
2022-10-27,10.03,PLN
2022-10-28,10.02,PLN
2022-10-31,10.09,PLN
2022-11-02,10.17,PLN
2022-11-03,10.08,PLN
2022-11-04,10.18,PLN
2022-11-07,10.26,PLN
2022-11-08,10.36,PLN
2022-11-09,10.36,PLN
2022-11-10,10.56,PLN
2022-11-14,10.70,PLN
2022-11-15,10.79,PLN
2022-11-16,10.69,PLN
2022-11-17,10.59,PLN
2022-11-18,10.64,PLN
2022-11-21,10.58,PLN
2022-11-22,10.69,PLN
2022-11-23,10.70,PLN
2022-11-24,10.81,PLN
2022-11-25,10.80,PLN
2022-11-28,10.75,PLN
2022-11-29,10.75,PLN
2022-11-30,10.80,PLN
2022-12-01,10.93,PLN
2022-12-02,10.88,PLN
2022-12-05,10.85,PLN
2022-12-06,10.77,PLN
2022-12-07,10.78,PLN
2022-12-08,10.77,PLN
2022-12-09,10.81,PLN
2022-12-12,10.84,PLN
2022-12-13,10.97,PLN
2022-12-14,11.00,PLN
2022-12-15,10.83,PLN
2022-12-16,10.77,PLN
2022-12-19,10.75,PLN
2022-12-20,10.79,PLN
2022-12-21,10.89,PLN
2022-12-22,10.83,PLN
2022-12-23,10.82,PLN
2022-12-27,10.79,PLN
2022-12-28,10.79,PLN
2022-12-29,10.87,PLN
2022-12-30,10.85,PLN
2023-01-02,10.91,PLN
2023-01-03,11.01,PLN
2023-01-04,11.14,PLN
2023-01-05,11.16,PLN
2023-01-09,11.41,PLN
2023-01-10,11.40,PLN
2023-01-11,11.37,PLN
2023-01-12,11.43,PLN
2023-01-13,11.41,PLN
2023-01-16,11.46,PLN
2023-01-17,11.41,PLN
2023-01-18,11.43,PLN
2023-01-19,11.32,PLN
2023-01-20,11.36,PLN
2023-01-23,11.45,PLN
2023-01-24,11.45,PLN
2023-01-25,11.37,PLN
2023-01-26,11.47,PLN
