Data,Wartość dla NN Emerytura 2025 (A),Waluta
2022-09-02,9.97,PLN
2022-09-05,9.94,PLN
2022-09-06,9.91,PLN
2022-09-07,9.95,PLN
2022-09-08,9.99,PLN
2022-09-09,10.06,PLN
2022-09-12,10.13,PLN
2022-09-13,10.08,PLN
2022-09-14,10.03,PLN
2022-09-15,10.01,PLN
2022-09-16,9.96,PLN
2022-09-19,9.99,PLN
2022-09-20,9.97,PLN
2022-09-21,9.99,PLN
2022-09-22,9.96,PLN
2022-09-23,9.86,PLN
2022-09-26,9.78,PLN
2022-09-27,9.78,PLN
2022-09-28,9.74,PLN
2022-09-29,9.64,PLN
2022-09-30,9.67,PLN
2022-10-03,9.68,PLN
2022-10-04,9.77,PLN
2022-10-05,9.72,PLN
2022-10-06,9.72,PLN
2022-10-07,9.67,PLN
2022-10-10,9.62,PLN
2022-10-11,9.56,PLN
2022-10-12,9.50,PLN
2022-10-13,9.53,PLN
2022-10-14,9.57,PLN
2022-10-17,9.53,PLN
2022-10-18,9.51,PLN
2022-10-19,9.44,PLN
2022-10-20,9.43,PLN
2022-10-21,9.38,PLN
2022-10-24,9.47,PLN
2022-10-25,9.55,PLN
2022-10-26,9.62,PLN
2022-10-27,9.63,PLN
2022-10-28,9.60,PLN
2022-10-31,9.60,PLN
2022-11-02,9.65,PLN
2022-11-03,9.61,PLN
2022-11-04,9.66,PLN
2022-11-07,9.71,PLN
2022-11-08,9.78,PLN
2022-11-09,9.81,PLN
2022-11-10,9.96,PLN
2022-11-14,10.03,PLN
2022-11-15,10.09,PLN
2022-11-16,10.05,PLN
2022-11-17,9.98,PLN
2022-11-18,10.01,PLN
2022-11-21,9.99,PLN
2022-11-22,10.05,PLN
2022-11-23,10.06,PLN
2022-11-24,10.12,PLN
2022-11-25,10.09,PLN
2022-11-28,10.09,PLN
2022-11-29,10.10,PLN
2022-11-30,10.15,PLN
2022-12-01,10.23,PLN
2022-12-02,10.22,PLN
2022-12-05,10.16,PLN
2022-12-06,10.15,PLN
2022-12-07,10.17,PLN
2022-12-08,10.19,PLN
2022-12-09,10.21,PLN
2022-12-12,10.21,PLN
2022-12-13,10.29,PLN
2022-12-14,10.32,PLN
2022-12-15,10.26,PLN
2022-12-16,10.23,PLN
2022-12-19,10.20,PLN
2022-12-20,10.23,PLN
2022-12-21,10.29,PLN
2022-12-22,10.26,PLN
2022-12-23,10.25,PLN
2022-12-27,10.24,PLN
2022-12-28,10.25,PLN
2022-12-29,10.25,PLN
2022-12-30,10.26,PLN
2023-01-02,10.31,PLN
2023-01-03,10.37,PLN
2023-01-04,10.47,PLN
2023-01-05,10.53,PLN
2023-01-09,10.69,PLN
2023-01-10,10.64,PLN
2023-01-11,10.65,PLN
2023-01-12,10.68,PLN
2023-01-13,10.65,PLN
2023-01-16,10.65,PLN
2023-01-17,10.66,PLN
2023-01-18,10.70,PLN
2023-01-19,10.66,PLN
2023-01-20,10.66,PLN
2023-01-23,10.68,PLN
2023-01-24,10.71,PLN
2023-01-25,10.71,PLN
2023-01-26,10.76,PLN
