Data,Wartość dla NN Perspektywa 2040 (A),Waluta
2022-09-13,132.78,PLN
2022-09-14,132.16,PLN
2022-09-15,131.87,PLN
2022-09-16,130.78,PLN
2022-09-19,130.90,PLN
2022-09-20,130.70,PLN
2022-09-21,130.80,PLN
2022-09-22,129.78,PLN
2022-09-23,128.22,PLN
2022-09-26,127.26,PLN
2022-09-27,127.26,PLN
2022-09-28,126.96,PLN
2022-09-29,125.91,PLN
2022-09-30,126.33,PLN
2022-10-03,126.66,PLN
2022-10-04,128.59,PLN
2022-10-05,127.99,PLN
2022-10-06,128.19,PLN
2022-10-07,127.08,PLN
2022-10-10,126.26,PLN
2022-10-11,125.56,PLN
2022-10-12,125.03,PLN
2022-10-13,125.17,PLN
2022-10-14,125.64,PLN
2022-10-17,126.04,PLN
2022-10-18,126.08,PLN
2022-10-19,125.27,PLN
2022-10-20,125.51,PLN
2022-10-21,125.00,PLN
2022-10-24,125.65,PLN
2022-10-25,126.42,PLN
2022-10-26,127.54,PLN
2022-10-27,127.47,PLN
2022-10-28,127.25,PLN
2022-10-31,127.35,PLN
2022-11-02,127.90,PLN
2022-11-03,127.28,PLN
2022-11-04,128.42,PLN
2022-11-07,129.09,PLN
2022-11-08,129.71,PLN
2022-11-09,129.77,PLN
2022-11-10,131.80,PLN
2022-11-14,132.70,PLN
2022-11-15,133.82,PLN
2022-11-16,132.81,PLN
2022-11-17,132.07,PLN
2022-11-18,132.56,PLN
2022-11-21,132.26,PLN
2022-11-22,132.79,PLN
2022-11-23,133.41,PLN
2022-11-24,134.09,PLN
2022-11-25,134.03,PLN
2022-11-28,133.56,PLN
2022-11-29,133.77,PLN
2022-11-30,134.43,PLN
2022-12-01,135.54,PLN
2022-12-02,135.23,PLN
2022-12-05,134.86,PLN
2022-12-06,134.38,PLN
2022-12-07,134.18,PLN
2022-12-08,134.56,PLN
2022-12-09,134.93,PLN
2022-12-12,134.69,PLN
2022-12-13,135.98,PLN
2022-12-14,136.09,PLN
2022-12-15,134.65,PLN
2022-12-16,133.95,PLN
2022-12-19,133.87,PLN
2022-12-20,133.87,PLN
2022-12-21,134.58,PLN
2022-12-22,134.12,PLN
2022-12-23,134.11,PLN
2022-12-27,134.05,PLN
2022-12-28,134.07,PLN
2022-12-29,134.57,PLN
2022-12-30,134.23,PLN
2023-01-02,134.44,PLN
2023-01-03,135.14,PLN
2023-01-04,136.20,PLN
2023-01-05,136.63,PLN
2023-01-09,139.05,PLN
2023-01-10,138.62,PLN
2023-01-11,138.98,PLN
2023-01-12,139.43,PLN
2023-01-13,139.46,PLN
2023-01-16,139.76,PLN
2023-01-17,139.69,PLN
2023-01-18,139.79,PLN
2023-01-19,139.17,PLN
2023-01-20,139.62,PLN
2023-01-23,140.33,PLN
2023-01-24,140.43,PLN
2023-01-25,139.99,PLN
2023-01-26,140.96,PLN
