Data,Wartość dla NN Perspektywa 2045 (A),Waluta
2022-11-02,127.80,PLN
2022-11-03,127.09,PLN
2022-11-04,128.34,PLN
2022-11-07,129.05,PLN
2022-11-08,129.73,PLN
2022-11-09,129.69,PLN
2022-11-10,131.75,PLN
2022-11-14,132.80,PLN
2022-11-15,133.97,PLN
2022-11-16,132.90,PLN
2022-11-17,132.12,PLN
2022-11-18,132.65,PLN
2022-11-21,132.28,PLN
2022-11-22,132.87,PLN
2022-11-23,133.51,PLN
2022-11-24,134.24,PLN
2022-11-25,134.18,PLN
2022-11-28,133.66,PLN
2022-11-29,133.87,PLN
2022-11-30,134.59,PLN
2022-12-01,135.75,PLN
2022-12-02,135.40,PLN
2022-12-05,135.04,PLN
2022-12-06,134.47,PLN
2022-12-07,134.17,PLN
2022-12-08,134.58,PLN
2022-12-09,134.99,PLN
2022-12-12,134.73,PLN
2022-12-13,136.12,PLN
2022-12-14,136.21,PLN
2022-12-15,134.55,PLN
2022-12-16,133.80,PLN
2022-12-19,133.73,PLN
2022-12-20,133.72,PLN
2022-12-21,134.48,PLN
2022-12-22,133.96,PLN
2022-12-23,133.95,PLN
2022-12-27,133.89,PLN
2022-12-28,133.90,PLN
2022-12-29,134.50,PLN
2022-12-30,134.09,PLN
2023-01-02,134.33,PLN
2023-01-03,135.04,PLN
2023-01-04,136.16,PLN
2023-01-05,136.51,PLN
2023-01-09,139.09,PLN
2023-01-10,138.66,PLN
2023-01-11,139.01,PLN
2023-01-12,139.48,PLN
2023-01-13,139.56,PLN
2023-01-16,139.90,PLN
2023-01-17,139.81,PLN
2023-01-18,139.89,PLN
2023-01-19,139.15,PLN
2023-01-20,139.67,PLN
2023-01-23,140.53,PLN
2023-01-24,140.59,PLN
2023-01-25,140.07,PLN
2023-01-26,141.10,PLN
