Data,Wartość dla NN Perspektywa 2030 (A),Waluta
2022-10-20,128.34,PLN
2022-10-21,127.91,PLN
2022-10-24,128.58,PLN
2022-10-25,129.17,PLN
2022-10-26,130.28,PLN
2022-10-27,130.22,PLN
2022-10-28,129.90,PLN
2022-10-31,129.83,PLN
2022-11-02,130.25,PLN
2022-11-03,129.86,PLN
2022-11-04,130.74,PLN
2022-11-07,131.36,PLN
2022-11-08,131.82,PLN
2022-11-09,132.12,PLN
2022-11-10,134.03,PLN
2022-11-14,134.68,PLN
2022-11-15,135.64,PLN
2022-11-16,134.81,PLN
2022-11-17,134.17,PLN
2022-11-18,134.54,PLN
2022-11-21,134.38,PLN
2022-11-22,134.77,PLN
2022-11-23,135.33,PLN
2022-11-24,135.89,PLN
2022-11-25,135.86,PLN
2022-11-28,135.53,PLN
2022-11-29,135.76,PLN
2022-11-30,136.29,PLN
2022-12-01,137.25,PLN
2022-12-02,137.07,PLN
2022-12-05,136.68,PLN
2022-12-06,136.39,PLN
2022-12-07,136.45,PLN
2022-12-08,136.77,PLN
2022-12-09,137.02,PLN
2022-12-12,136.85,PLN
2022-12-13,137.91,PLN
2022-12-14,138.10,PLN
2022-12-15,137.19,PLN
2022-12-16,136.64,PLN
2022-12-19,136.53,PLN
2022-12-20,136.60,PLN
2022-12-21,137.13,PLN
2022-12-22,136.86,PLN
2022-12-23,136.82,PLN
2022-12-27,136.75,PLN
2022-12-28,136.82,PLN
2022-12-29,137.07,PLN
2022-12-30,136.92,PLN
2023-01-02,137.03,PLN
2023-01-03,137.71,PLN
2023-01-04,138.61,PLN
2023-01-05,139.24,PLN
2023-01-09,141.27,PLN
2023-01-10,140.88,PLN
2023-01-11,141.24,PLN
2023-01-12,141.68,PLN
2023-01-13,141.60,PLN
2023-01-16,141.79,PLN
2023-01-17,141.75,PLN
2023-01-18,141.92,PLN
2023-01-19,141.57,PLN
2023-01-20,141.85,PLN
2023-01-23,142.23,PLN
2023-01-24,142.44,PLN
2023-01-25,142.17,PLN
2023-01-26,142.99,PLN
